person_id,contact_id,level
p_60310,p_78011,8
p_60311,p_74684,83
p_60313,p_77300,5
p_60315,p_63379,6
p_60315,p_93603,0
p_60317,p_99980,88
p_60319,p_74560,52
p_60320,p_86890,14
p_60322,p_62380,47
p_60324,p_83426,12
p_60326,p_67194,52
p_60328,p_60445,91
p_60328,p_98005,24
p_60332,p_77628,38
p_60334,p_90182,21
p_60337,p_93485,18
p_60339,p_89678,44
p_60340,p_79425,83
p_60341,p_64657,0
p_60341,p_97786,87
p_60344,p_82593,24
p_60344,p_95868,31
p_60345,p_97065,40
p_60346,p_79396,86
p_60347,p_78035,3
p_60349,p_88185,26
p_60351,p_80649,98
p_60352,p_70538,0
p_60352,p_89510,0
p_60354,p_67781,8
p_60355,p_62448,37
p_60356,p_70430,84
p_60357,p_66323,7
p_60357,p_90633,5
p_60359,p_67508,0
p_60359,p_86385,76
p_60360,p_84746,29
p_60362,p_68711,89
p_60364,p_70442,77
p_60365,p_88003,6
p_60369,p_64619,44
p_60370,p_69345,34
p_60370,p_99934,2
p_60372,p_93769,88
p_60373,p_99311,65
p_60377,p_95044,3
p_60379,p_81349,87
p_60380,p_77006,50
p_60381,p_86494,47
p_60382,p_94461,46
p_60386,p_62773,4
p_60387,p_83211,58
p_60388,p_79455,36
p_60389,p_78547,18
p_60390,p_71109,16
p_60390,p_80369,94
p_60391,p_67028,92
p_60391,p_82420,5
p_60394,p_62039,91
p_60394,p_66439,68
p_60400,p_60922,8
p_60400,p_88645,29
p_60401,p_77744,33
p_60403,p_72634,39
p_60405,p_75541,36
p_60405,p_94674,22
p_60406,p_72133,62
p_60407,p_81502,63
p_60410,p_85358,31
p_60411,p_93186,99
p_60412,p_84938,28
p_60415,p_99885,44
p_60416,p_71200,97
p_60417,p_89878,91
p_60419,p_65665,9
p_60420,p_65994,34
p_60420,p_68534,3
p_60423,p_91137,28
p_60424,p_82270,0
p_60425,p_67258,93
p_60425,p_96332,26
p_60427,p_63535,10
p_60428,p_73982,0
p_60429,p_96454,48
p_60430,p_71132,2
p_60431,p_67568,33
p_60432,p_85258,59
p_60433,p_68662,3
p_60436,p_60778,0
p_60439,p_91530,3
p_60440,p_79254,78
p_60440,p_99716,0
p_60441,p_85070,10
p_60444,p_75048,83
p_60446,p_88512,43
p_60447,p_86354,0
p_60448,p_98719,61
p_60451,p_82776,98
p_60454,p_81783,19
p_60457,p_85964,33
p_60457,p_87152,0
p_60459,p_63210,6
p_60459,p_87932,46
p_60460,p_75245,12
p_60462,p_67807,90
p_60463,p_86993,72
p_60465,p_75043,0
p_60470,p_92317,84
p_60471,p_77275,0
p_60471,p_89902,76
p_60472,p_91440,19
p_60473,p_88093,7
p_60473,p_90493,9
p_60475,p_74592,21
p_60476,p_73680,20
p_60476,p_84274,31
p_60478,p_83499,1
p_60479,p_85916,17
p_60480,p_96929,7
p_60481,p_70079,27
p_60483,p_74303,26
p_60486,p_92995,43
p_60489,p_86762,69
p_60490,p_96853,6
p_60491,p_83313,54
p_60492,p_65627,0
p_60492,p_84670,72
p_60493,p_73433,61
p_60493,p_99869,63
p_60494,p_99352,95
p_60496,p_80353,59
p_60499,p_93096,25
p_60500,p_72926,0
p_60501,p_88133,5
p_60504,p_72496,8
p_60505,p_73521,4
p_60507,p_63774,78
p_60508,p_78976,76
p_60510,p_69015,9
p_60516,p_86760,81
p_60519,p_86428,83
p_60519,p_92857,3
p_60520,p_62513,31
p_60520,p_96988,9
p_60521,p_86889,60
p_60523,p_77641,5
p_60524,p_98118,0
p_60525,p_72845,82
p_60525,p_88419,39
p_60526,p_92623,44
p_60527,p_97559,12
p_60529,p_92171,30
p_60531,p_84219,85
p_60532,p_79799,0
p_60533,p_95644,0
p_60541,p_99222,74
p_60544,p_61468,78
p_60546,p_63089,82
p_60547,p_79323,15
p_60549,p_97050,2
p_60550,p_78813,72
p_60551,p_63076,3
p_60554,p_95208,1
p_60557,p_91697,60
p_60558,p_71260,37
p_60560,p_72172,52
p_60560,p_98650,18
p_60562,p_76620,17
p_60563,p_77089,95
p_60564,p_82956,91
p_60565,p_93140,94
p_60568,p_92418,0
p_60574,p_63597,50
p_60577,p_76206,82
p_60577,p_93719,3
p_60578,p_98911,0
p_60579,p_87447,77
p_60580,p_76146,31
p_60580,p_89287,2
p_60581,p_72526,56
p_60582,p_97944,2
p_60583,p_89640,0
p_60585,p_65965,61
p_60587,p_61016,51
p_60588,p_86468,26
p_60589,p_62350,60
p_60590,p_82721,30
p_60592,p_99181,51
p_60596,p_90413,18
p_60598,p_77475,16
p_60601,p_92125,78
p_60603,p_96853,8
p_60605,p_64964,92
p_60607,p_91252,2
p_60608,p_80584,73
p_60609,p_86595,69
p_60610,p_85287,45
p_60611,p_83054,0
p_60614,p_93696,0
p_60619,p_70126,25
p_60620,p_87835,42
p_60621,p_89464,34
p_60622,p_91379,77
p_60624,p_63073,0
p_60627,p_98953,82
p_60629,p_81457,35
p_60633,p_63193,80
p_60633,p_76605,4
p_60635,p_63155,94
p_60635,p_66184,88
p_60637,p_96623,77
p_60639,p_71336,6
p_60640,p_88242,8
p_60641,p_74625,98
p_60643,p_83181,85
p_60643,p_87109,2
p_60646,p_94109,96
p_60646,p_99828,28
p_60649,p_76289,30
p_60650,p_71852,43
p_60650,p_99072,71
p_60651,p_66898,79
p_60652,p_92279,83
p_60652,p_94774,18
p_60656,p_60706,9
p_60657,p_97219,70
p_60657,p_98149,1
p_60658,p_79263,25
p_60658,p_98623,13
p_60660,p_70764,43
p_60661,p_89606,33
p_60668,p_83666,22
p_60672,p_96538,45
p_60674,p_82306,0
p_60675,p_87512,34
p_60676,p_91812,53
p_60678,p_98054,1
p_60679,p_83981,3
p_60679,p_88974,93
p_60680,p_72744,0
p_60681,p_98591,0
p_60684,p_87302,0
p_60686,p_94051,44
p_60687,p_69420,62
p_60688,p_98877,66
p_60689,p_67494,63
p_60691,p_68305,0
p_60696,p_64674,35
p_60699,p_61805,87
p_60700,p_60758,13
p_60700,p_71341,6
p_60701,p_88174,6
p_60703,p_89226,10
p_60706,p_64141,0
p_60708,p_76593,74
p_60709,p_80855,64
p_60712,p_62214,35
p_60713,p_78869,79
p_60714,p_95679,91
p_60715,p_87872,26
p_60720,p_77245,0
p_60721,p_71570,71
p_60723,p_68310,98
p_60723,p_93269,50
p_60727,p_62129,7
p_60728,p_78020,0
p_60729,p_67731,1
p_60729,p_77404,24
p_60731,p_88091,28
p_60731,p_89817,52
p_60732,p_62694,94
p_60733,p_61524,69
p_60733,p_76352,12
p_60735,p_84322,16
p_60736,p_80171,1
p_60740,p_75905,80
p_60744,p_88849,7
p_60746,p_68720,0
p_60747,p_96593,0
p_60749,p_60874,35
p_60750,p_63204,4
p_60751,p_73047,54
p_60753,p_97957,44
p_60754,p_76773,6
p_60754,p_91086,83
p_60757,p_97993,4
p_60758,p_91820,2
p_60759,p_95258,23
p_60761,p_77833,21
p_60763,p_62694,7
p_60763,p_91104,83
p_60764,p_68976,54
p_60767,p_87449,0
p_60768,p_67454,79
p_60768,p_85558,13
p_60769,p_69031,30
p_60771,p_90419,12
p_60771,p_98916,42
p_60773,p_74437,43
p_60774,p_80152,50
p_60776,p_63196,8
p_60777,p_83123,14
p_60779,p_90161,95
p_60780,p_92158,50
p_60784,p_72182,14
p_60785,p_83274,8
p_60787,p_81258,54
p_60790,p_65146,32
p_60793,p_85043,5
p_60794,p_95572,48
p_60795,p_80083,61
p_60798,p_86028,93
p_60800,p_71894,40
p_60803,p_66387,33
p_60804,p_63042,91
p_60804,p_75529,32
p_60809,p_81428,45
p_60810,p_80046,65
p_60811,p_70630,36
p_60813,p_69658,85
p_60814,p_83351,7
p_60816,p_86705,0
p_60816,p_91197,31
p_60817,p_68437,89
p_60823,p_95359,92
p_60824,p_91645,54
p_60826,p_77996,3
p_60826,p_95719,15
p_60828,p_72208,83
p_60830,p_95547,45
p_60831,p_65928,57
p_60832,p_75094,30
p_60832,p_81557,1
p_60834,p_94676,18
p_60835,p_89273,40
p_60837,p_99683,42
p_60840,p_78530,25
p_60841,p_79831,14
p_60845,p_93823,31
p_60846,p_82191,23
p_60846,p_90497,71
p_60847,p_90756,94
p_60848,p_77434,60
p_60848,p_84915,15
p_60849,p_97635,40
p_60850,p_72678,7
p_60850,p_92615,20
p_60852,p_90261,45
p_60853,p_75592,32
p_60859,p_72666,12
p_60860,p_92197,4
p_60861,p_99686,0
p_60864,p_98970,0
p_60869,p_87683,35
p_60870,p_86963,54
p_60872,p_79869,73
p_60873,p_82115,34
p_60877,p_62324,80
p_60878,p_97132,1
p_60882,p_93238,4
p_60884,p_79084,5
p_60885,p_72588,32
p_60886,p_89380,93
p_60888,p_71406,0
p_60888,p_82588,21
p_60892,p_72875,53
p_60895,p_88897,0
p_60896,p_77401,77
p_60898,p_63971,87
p_60899,p_90706,44
p_60899,p_91048,28
p_60903,p_98164,26
p_60904,p_86333,41
p_60910,p_75339,68
p_60911,p_99430,22
p_60912,p_95703,0
p_60914,p_99567,4
p_60915,p_96462,10
p_60915,p_97714,75
p_60918,p_68659,64
p_60919,p_89307,15
p_60919,p_93172,84
p_60921,p_88393,98
p_60923,p_72668,15
p_60926,p_61681,62
p_60927,p_69638,77
p_60928,p_94567,6
p_60931,p_62053,98
p_60932,p_62915,7
p_60933,p_86175,11
p_60935,p_93105,53
p_60935,p_93214,71
p_60936,p_83160,63
p_60937,p_92968,46
p_60938,p_90564,16
p_60940,p_65164,0
p_60942,p_72688,5
p_60946,p_81287,24
p_60949,p_86812,89
p_60952,p_70176,30
p_60953,p_75701,98
p_60954,p_87866,96
p_60954,p_97657,35
p_60956,p_63945,31
p_60957,p_97505,55
p_60960,p_72285,64
p_60962,p_77107,51
p_60965,p_78050,19
p_60965,p_93257,15
p_60967,p_73647,24
p_60967,p_78668,52
p_60968,p_72298,12
p_60968,p_74880,50
p_60969,p_63090,69
p_60971,p_88234,34
p_60971,p_88885,87
p_60975,p_95609,0
p_60978,p_78111,75
p_60979,p_64627,56
p_60980,p_61438,3
p_60980,p_95992,0
p_60982,p_78441,77
p_60984,p_95952,0
p_60988,p_68738,64
p_60989,p_67586,79
p_60990,p_97809,93
p_60992,p_84951,68
p_60993,p_61029,26
p_60996,p_70834,23
p_61000,p_70906,3
p_61001,p_65797,4
p_61001,p_92001,68
p_61002,p_72878,94
p_61003,p_64073,32
p_61008,p_74149,98
p_61008,p_99912,48
p_61010,p_62429,4
p_61011,p_88501,44
p_61011,p_96777,83
p_61013,p_64844,22
p_61014,p_79279,3
p_61015,p_61224,3
p_61017,p_66035,42
p_61020,p_65193,95
p_61022,p_61704,32
p_61023,p_91029,94
p_61024,p_75355,34
p_61026,p_64394,3
p_61026,p_96422,57
p_61027,p_68148,80
p_61027,p_91190,0
p_61028,p_86394,39
p_61029,p_68314,67
p_61030,p_95020,86
p_61031,p_62263,9
p_61031,p_95736,1
p_61033,p_90010,0
p_61036,p_97214,51
p_61037,p_71304,2
p_61037,p_91006,37
p_61038,p_81311,31
p_61039,p_85041,58
p_61040,p_65427,99
p_61040,p_81935,16
p_61042,p_61531,6
p_61044,p_87046,72
p_61045,p_87295,4
p_61048,p_72672,41
p_61050,p_85065,0
p_61051,p_81869,81
p_61052,p_99494,4
p_61053,p_66760,66
p_61053,p_96867,57
p_61054,p_75832,74
p_61054,p_93480,0
p_61056,p_66711,10
p_61056,p_95012,38
p_61057,p_99264,48
p_61059,p_68902,94
p_61060,p_93672,0
p_61061,p_74453,94
p_61062,p_93014,96
p_61064,p_63019,90
p_61066,p_98191,32
p_61069,p_76228,61
p_61069,p_81017,0
p_61070,p_82921,15
p_61072,p_76331,12
p_61073,p_64132,0
p_61075,p_82585,82
p_61076,p_78621,9
p_61078,p_80650,17
p_61080,p_61285,0
p_61082,p_68499,77
p_61082,p_75476,81
p_61085,p_71160,78
p_61086,p_97077,6
p_61087,p_81367,54
p_61087,p_90734,1
p_61088,p_73696,64
p_61090,p_88990,99
p_61094,p_85329,0
p_61094,p_96229,74
p_61096,p_69527,64
p_61097,p_96587,66
p_61100,p_83425,89
p_61103,p_81997,0
p_61104,p_79481,1
p_61109,p_98701,60
p_61110,p_78807,52
p_61112,p_62424,64
p_61112,p_96855,0
p_61113,p_64178,35
p_61114,p_73570,0
p_61114,p_97724,39
p_61115,p_61772,1
p_61116,p_83256,14
p_61117,p_80192,0
p_61118,p_81682,56
p_61118,p_82580,91
p_61119,p_65298,48
p_61120,p_76520,0
p_61124,p_89237,0
p_61125,p_73999,72
p_61129,p_80731,78
p_61131,p_80210,9
p_61132,p_81984,37
p_61134,p_97104,2
p_61136,p_65744,7
p_61137,p_73306,28
p_61139,p_66550,3
p_61142,p_68607,55
p_61142,p_74742,42
p_61145,p_96817,56
p_61146,p_67041,50
p_61149,p_94195,0
p_61155,p_66323,88
p_61157,p_70257,46
p_61159,p_76864,42
p_61159,p_90750,30
p_61161,p_76209,14
p_61163,p_68124,20
p_61168,p_92593,26
p_61169,p_80682,0
p_61172,p_89524,4
p_61173,p_77689,79
p_61174,p_91587,36
p_61176,p_85123,62
p_61177,p_98003,61
p_61178,p_77566,0
p_61178,p_91316,73
p_61180,p_62096,71
p_61181,p_74511,65
p_61181,p_93877,84
p_61183,p_97779,9
p_61184,p_84612,57
p_61185,p_66707,70
p_61187,p_72625,90
p_61188,p_65872,60
p_61188,p_88453,43
p_61189,p_63467,0
p_61193,p_68274,80
p_61194,p_62790,6
p_61197,p_89679,83
p_61198,p_80210,87
p_61198,p_84842,3
p_61200,p_83085,0
p_61201,p_81088,0
p_61203,p_66226,38
p_61204,p_94714,61
p_61205,p_92651,88
p_61206,p_86735,99
p_61207,p_84326,50
p_61208,p_99697,57
p_61209,p_73281,71
p_61209,p_78149,8
p_61211,p_88094,7
p_61212,p_74644,0
p_61212,p_85740,70
p_61213,p_66464,27
p_61213,p_87951,95
p_61220,p_65275,57
p_61221,p_76837,0
p_61222,p_79351,38
p_61225,p_95677,93
p_61226,p_84339,94
p_61226,p_95408,0
p_61229,p_76579,30
p_61230,p_81851,12
p_61231,p_77228,0
p_61232,p_94813,0
p_61233,p_95700,73
p_61238,p_99530,0
p_61240,p_75456,16
p_61241,p_61362,54
p_61242,p_98941,16
p_61243,p_65326,76
p_61244,p_62217,79
p_61247,p_76551,7
p_61248,p_99815,19
p_61249,p_79235,74
p_61249,p_97333,0
p_61251,p_96544,97
p_61252,p_72388,58
p_61252,p_86893,37
p_61255,p_70550,94
p_61256,p_84399,27
p_61258,p_66065,30
p_61260,p_74765,3
p_61260,p_88144,94
p_61261,p_78708,26
p_61262,p_78562,67
p_61262,p_88326,41
p_61266,p_84457,19
p_61267,p_70565,62
p_61269,p_61572,4
p_61271,p_92221,50
p_61273,p_79085,41
p_61273,p_92560,91
p_61275,p_93209,94
p_61277,p_89315,5
p_61282,p_67569,30
p_61283,p_91419,79
p_61286,p_69766,22
p_61286,p_81140,0
p_61287,p_94094,0
p_61289,p_77206,61
p_61290,p_61953,0
p_61292,p_83427,68
p_61293,p_81689,98
p_61293,p_89053,61
p_61294,p_87590,87
p_61295,p_80343,0
p_61296,p_73971,10
p_61297,p_88213,22
p_61299,p_80548,21
p_61299,p_87925,26
p_61300,p_74677,29
p_61303,p_73920,0
p_61303,p_81178,67
p_61304,p_72698,50
p_61307,p_93006,22
p_61308,p_73809,17
p_61309,p_63210,0
p_61313,p_68677,18
p_61314,p_86317,12
p_61315,p_84107,63
p_61320,p_87600,6
p_61321,p_71163,0
p_61322,p_64356,26
p_61322,p_98205,7
p_61326,p_64227,93
p_61327,p_89066,22
p_61332,p_79419,13
p_61333,p_78751,15
p_61335,p_74285,10
p_61336,p_94847,6
p_61338,p_89289,50
p_61343,p_73962,95
p_61345,p_94141,72
p_61345,p_94798,84
p_61346,p_97148,29
p_61347,p_70181,89
p_61348,p_61925,2
p_61349,p_66674,11
p_61351,p_94704,63
p_61352,p_88996,35
p_61353,p_63234,91
p_61353,p_95461,57
p_61355,p_64314,3
p_61355,p_65300,2
p_61356,p_86395,47
p_61361,p_90678,0
p_61363,p_83041,95
p_61364,p_81483,56
p_61365,p_88912,56
p_61365,p_89732,23
p_61367,p_84090,44
p_61368,p_62677,86
p_61371,p_81577,70
p_61374,p_93848,6
p_61375,p_62018,61
p_61376,p_76186,0
p_61376,p_85460,57
p_61378,p_89442,43
p_61380,p_79903,5
p_61380,p_88905,2
p_61381,p_97040,82
p_61382,p_71737,0
p_61384,p_86652,75
p_61384,p_91578,52
p_61385,p_84185,67
p_61386,p_74680,42
p_61387,p_95205,8
p_61390,p_88199,98
p_61392,p_92391,13
p_61393,p_70818,0
p_61393,p_75385,72
p_61394,p_71135,0
p_61396,p_88372,62
p_61399,p_83278,42
p_61402,p_71768,7
p_61402,p_80580,58
p_61404,p_95527,73
p_61406,p_61484,65
p_61406,p_77777,0
p_61407,p_63533,76
p_61408,p_74866,75
p_61409,p_82156,72
p_61410,p_89909,33
p_61413,p_81616,66
p_61414,p_80803,0
p_61417,p_79669,5
p_61420,p_92071,14
p_61422,p_90640,18
p_61423,p_83262,74
p_61426,p_85805,0
p_61427,p_83764,46
p_61431,p_99876,89
p_61433,p_89046,40
p_61434,p_94632,18
p_61435,p_80455,93
p_61437,p_64043,97
p_61438,p_77442,96
p_61439,p_90523,6
p_61441,p_89013,70
p_61441,p_94441,6
p_61442,p_72642,35
p_61444,p_99098,24
p_61446,p_75432,0
p_61455,p_79935,97
p_61456,p_63008,6
p_61457,p_79524,0
p_61460,p_69126,92
p_61465,p_82839,45
p_61466,p_97837,53
p_61466,p_98561,40
p_61467,p_99192,62
p_61469,p_85301,0
p_61472,p_79582,0
p_61473,p_82582,84
p_61477,p_92241,5
p_61478,p_64266,77
p_61479,p_87679,9
p_61481,p_81894,13
p_61484,p_92543,54
p_61486,p_89239,0
p_61486,p_96050,0
p_61488,p_91545,1
p_61491,p_69600,8
p_61492,p_70790,77
p_61492,p_73121,46
p_61494,p_95509,54
p_61497,p_92450,31
p_61498,p_93484,0
p_61502,p_83254,0
p_61503,p_63226,0
p_61505,p_81488,9
p_61506,p_72090,8
p_61508,p_75577,73
p_61509,p_69703,0
p_61509,p_78000,0
p_61511,p_64237,91
p_61512,p_65139,91
p_61513,p_68185,26
p_61514,p_81239,0
p_61515,p_95253,5
p_61516,p_95631,0
p_61517,p_62029,61
p_61517,p_74829,54
p_61520,p_75864,8
p_61522,p_91278,1
p_61525,p_90121,79
p_61526,p_69920,96
p_61527,p_89170,3
p_61528,p_77736,36
p_61529,p_93105,84
p_61530,p_63621,47
p_61530,p_80564,24
p_61532,p_71615,30
p_61532,p_74366,0
p_61533,p_68515,24
p_61534,p_94400,44
p_61535,p_88130,47
p_61537,p_90399,45
p_61538,p_62195,0
p_61538,p_68537,47
p_61541,p_73654,58
p_61545,p_63630,41
p_61547,p_95420,0
p_61550,p_87667,59
p_61551,p_74123,76
p_61552,p_76021,1
p_61553,p_64440,24
p_61553,p_71012,0
p_61555,p_75391,35
p_61555,p_94467,4
p_61557,p_63457,42
p_61557,p_92101,55
p_61559,p_67659,48
p_61559,p_69840,96
p_61562,p_82545,49
p_61565,p_92611,76
p_61566,p_72013,8
p_61566,p_90623,19
p_61568,p_82694,24
p_61569,p_62341,91
p_61570,p_77840,1
p_61574,p_86600,28
p_61575,p_91919,33
p_61577,p_99512,77
p_61578,p_86852,0
p_61579,p_81030,67
p_61580,p_82791,62
p_61581,p_83328,0
p_61582,p_96846,62
p_61583,p_87134,8
p_61583,p_87888,42
p_61584,p_81914,86
p_61586,p_87633,88
p_61586,p_94495,27
p_61588,p_64333,28
p_61590,p_90105,57
p_61592,p_97345,55
p_61598,p_62362,7
p_61599,p_99101,76
p_61601,p_65216,0
p_61602,p_63423,29
p_61603,p_89005,0
p_61604,p_82581,45
p_61608,p_97694,51
p_61610,p_83223,30
p_61613,p_65999,9
p_61616,p_63244,94
p_61616,p_75389,3
p_61618,p_62737,99
p_61619,p_77387,34
p_61620,p_90786,88
p_61620,p_95388,42
p_61621,p_66047,21
p_61622,p_63988,89
p_61622,p_88841,0
p_61623,p_64937,15
p_61624,p_62543,93
p_61625,p_90672,70
p_61632,p_75661,56
p_61637,p_71095,51
p_61641,p_95116,27
p_61643,p_86161,40
p_61643,p_92541,0
p_61648,p_92752,1
p_61650,p_83693,34
p_61651,p_82020,5
p_61652,p_67094,9
p_61654,p_63109,44
p_61654,p_65369,77
p_61655,p_83144,71
p_61656,p_95195,74
p_61657,p_87585,98
p_61658,p_79043,0
p_61659,p_74075,0
p_61660,p_88642,76
p_61664,p_62455,34
p_61670,p_96085,6
p_61671,p_75100,0
p_61672,p_91323,93
p_61674,p_66780,70
p_61675,p_76552,16
p_61677,p_73963,68
p_61677,p_97513,0
p_61679,p_71788,5
p_61686,p_74131,66
p_61687,p_86030,1
p_61688,p_97015,15
p_61689,p_76137,1
p_61693,p_65424,1
p_61694,p_63803,67
p_61696,p_95722,22
p_61697,p_73599,74
p_61701,p_74495,39
p_61703,p_72701,7
p_61705,p_71023,88
p_61705,p_88027,89
p_61706,p_90781,57
p_61706,p_91210,20
p_61708,p_71058,99
p_61708,p_82961,99
p_61709,p_62814,63
p_61709,p_65967,28
p_61710,p_91493,39
p_61715,p_73111,37
p_61716,p_73954,83
p_61716,p_97700,40
p_61720,p_69840,3
p_61720,p_84991,2
p_61722,p_72929,91
p_61723,p_97864,76
p_61724,p_80795,27
p_61725,p_89987,11
p_61726,p_98783,97
p_61727,p_84838,88
p_61731,p_72292,91
p_61732,p_84441,34
p_61732,p_93311,0
p_61736,p_76979,8
p_61737,p_92809,29
p_61740,p_86404,14
p_61744,p_98083,79
p_61746,p_71967,18
p_61746,p_88863,46
p_61748,p_70302,0
p_61750,p_80131,96
p_61751,p_78658,16
p_61751,p_93371,90
p_61752,p_87568,40
p_61754,p_78463,0
p_61754,p_85659,68
p_61756,p_64105,0
p_61756,p_93572,85
p_61760,p_69811,36
p_61762,p_64898,70
p_61764,p_67956,70
p_61766,p_68653,5
p_61769,p_82221,22
p_61771,p_62449,0
p_61772,p_72914,99
p_61773,p_68246,63
p_61774,p_78032,61
p_61774,p_96275,8
p_61775,p_62421,8
p_61775,p_64285,79
p_61779,p_88490,56
p_61780,p_80958,52
p_61781,p_70055,0
p_61782,p_81983,52
p_61783,p_89684,51
p_61786,p_95821,53
p_61791,p_65442,58
p_61791,p_69310,26
p_61792,p_69483,4
p_61792,p_71077,38
p_61795,p_85239,29
p_61799,p_67789,0
p_61799,p_83511,6
p_61800,p_95290,2
p_61802,p_96388,66
p_61805,p_72139,99
p_61806,p_94487,11
p_61807,p_69356,87
p_61807,p_80673,3
p_61809,p_82239,3
p_61810,p_92617,4
p_61811,p_64157,15
p_61813,p_92786,21
p_61814,p_65398,48
p_61814,p_72479,48
p_61817,p_78168,41
p_61818,p_76111,0
p_61819,p_77055,0
p_61822,p_64678,38
p_61824,p_70686,8
p_61824,p_76856,69
p_61825,p_63232,74
p_61825,p_90113,63
p_61827,p_83268,8
p_61828,p_77535,61
p_61829,p_76036,81
p_61830,p_88813,6
p_61831,p_81470,44
p_61832,p_78647,9
p_61832,p_97796,35
p_61834,p_74546,0
p_61834,p_82564,2
p_61835,p_98010,29
p_61839,p_77629,53
p_61841,p_84128,36
p_61841,p_88515,46
p_61843,p_64519,36
p_61844,p_81312,54
p_61847,p_77200,0
p_61848,p_75726,70
p_61849,p_87600,39
p_61849,p_92131,5
p_61850,p_76244,80
p_61850,p_97569,80
p_61851,p_86488,11
p_61853,p_83513,5
p_61854,p_62016,44
p_61858,p_78499,44
p_61858,p_99783,55
p_61859,p_67130,57
p_61860,p_72427,0
p_61862,p_74794,46
p_61863,p_95966,84
p_61864,p_74590,53
p_61867,p_68559,34
p_61868,p_81497,7
p_61869,p_79104,19
p_61869,p_83034,19
p_61870,p_67963,0
p_61871,p_67827,53
p_61873,p_74533,79
p_61873,p_90625,11
p_61874,p_77091,7
p_61874,p_94930,2
p_61876,p_65389,77
p_61878,p_89381,90
p_61882,p_67431,57
p_61883,p_76309,71
p_61885,p_92611,40
p_61886,p_78475,82
p_61889,p_98998,0
p_61891,p_88372,11
p_61892,p_98066,17
p_61894,p_63055,42
p_61894,p_97082,6
p_61896,p_87028,99
p_61898,p_72587,7
p_61898,p_91518,7
p_61899,p_84129,60
p_61900,p_84026,44
p_61900,p_97548,13
p_61904,p_90990,4
p_61905,p_87464,18
p_61906,p_97290,45
p_61907,p_68212,2
p_61908,p_71483,14
p_61909,p_81084,8
p_61911,p_62413,96
p_61912,p_93703,82
p_61912,p_97187,0
p_61913,p_86533,90
p_61914,p_85413,91
p_61915,p_71422,33
p_61919,p_91511,1
p_61920,p_84306,0
p_61921,p_74701,0
p_61921,p_99435,57
p_61927,p_71084,0
p_61929,p_73720,0
p_61930,p_90462,0
p_61932,p_80711,21
p_61934,p_79559,69
p_61935,p_79278,53
p_61936,p_95145,3
p_61937,p_86984,1
p_61939,p_76857,32
p_61941,p_97025,2
p_61942,p_84123,82
p_61942,p_85219,78
p_61943,p_68916,0
p_61943,p_86873,5
p_61947,p_90505,1
p_61948,p_80490,34
p_61952,p_75396,12
p_61960,p_70774,85
p_61963,p_87743,88
p_61965,p_86854,0
p_61965,p_88399,24
p_61970,p_98813,35
p_61971,p_73763,6
p_61971,p_99837,76
p_61973,p_62977,87
p_61973,p_72243,80
p_61975,p_62888,1
p_61977,p_81668,7
p_61979,p_69722,49
p_61980,p_74004,90
p_61980,p_89533,42
p_61985,p_80397,38
p_61986,p_89685,6
p_61988,p_86086,20
p_61988,p_89224,68
p_61989,p_74381,0
p_61989,p_85988,93
p_61990,p_91832,99
p_61991,p_81640,34
p_61993,p_74495,60
p_61996,p_67615,77
p_61997,p_84183,83
p_62000,p_96952,5
p_62001,p_80108,58
p_62001,p_87586,7
p_62002,p_92493,43
p_62002,p_96845,17
p_62004,p_88175,28
p_62004,p_91275,88
p_62005,p_68987,7
p_62006,p_91651,2
p_62007,p_63818,77
p_62008,p_97935,9
p_62009,p_93631,66
p_62010,p_74615,17
p_62012,p_63667,97
p_62013,p_79394,27
p_62014,p_84784,85
p_62015,p_74531,54
p_62018,p_88481,79
p_62021,p_90836,0
p_62022,p_73952,41
p_62022,p_97701,0
p_62023,p_93426,38
p_62027,p_80670,3
p_62028,p_82241,0
p_62030,p_71995,67
p_62033,p_73112,47
p_62035,p_67402,0
p_62036,p_86823,13
p_62040,p_72060,99
p_62041,p_85684,6
p_62043,p_93509,3
p_62044,p_87547,1
p_62046,p_92049,94
p_62047,p_63500,72
p_62048,p_73476,80
p_62050,p_84059,63
p_62051,p_68840,55
p_62052,p_91728,64
p_62054,p_70830,0
p_62055,p_86608,94
p_62056,p_80929,66
p_62057,p_81773,9
p_62058,p_86430,93
p_62060,p_65494,18
p_62060,p_92909,22
p_62062,p_68968,6
p_62063,p_66455,27
p_62064,p_94687,89
p_62065,p_92738,8
p_62066,p_82421,44
p_62066,p_83770,49
p_62069,p_73713,91
p_62071,p_83940,37
p_62071,p_92239,73
p_62073,p_68983,5
p_62074,p_67596,18
p_62075,p_99410,60
p_62076,p_73182,16
p_62076,p_83697,48
p_62077,p_85627,73
p_62078,p_91738,56
p_62081,p_80473,3
p_62081,p_89118,2
p_62083,p_84335,8
p_62084,p_67778,0
p_62085,p_98112,49
p_62086,p_82837,4
p_62092,p_98166,1
p_62093,p_86218,4
p_62095,p_76399,84
p_62099,p_67219,51
p_62101,p_74751,57
p_62101,p_88832,11
p_62104,p_92800,18
p_62105,p_97169,74
p_62106,p_90301,5
p_62107,p_87766,38
p_62107,p_93109,47
p_62109,p_69052,4
p_62110,p_65714,15
p_62111,p_67502,47
p_62115,p_92604,71
p_62116,p_73373,0
p_62119,p_74833,9
p_62122,p_83799,3
