src_id,dst_id,corp_id,pn_id,src_work_for_start_time
p_43348,p_72637,co_7,pn_50730,2021-06-16
p_43350,p_99719,co_513,pn_47406,2020-06-09
p_43351,p_86373,co_9154,pn_1,2021-03-02
p_43351,p_89627,co_2052,pn_6250,2021-06-05
p_43353,p_87670,co_6626,pn_742,2020-08-04
p_43354,p_46051,co_436,pn_1,2021-09-14
p_43354,p_86408,co_1197,pn_27052,2020-10-07
p_43355,p_73169,co_7136,pn_89698,2019-10-30
p_43356,p_71062,co_2937,pn_14993,2020-01-13
p_43357,p_73534,co_6511,pn_42089,2020-12-02
p_43358,p_56346,co_1964,pn_33896,2021-10-08
p_43360,p_43932,co_56,pn_21,2022-06-11
p_43360,p_93478,co_42,pn_42665,2021-06-14
p_43361,p_96478,co_15,pn_5,2020-07-26
p_43362,p_52077,co_40,pn_974,2022-04-09
p_43363,p_58971,co_6183,pn_1,2021-04-09
p_43364,p_93202,co_1524,pn_15872,2020-12-10
p_43366,p_76709,co_305,pn_350,2021-03-29
p_43366,p_96724,co_9,pn_35588,2020-05-04
p_43368,p_97497,co_987,pn_30971,2022-02-21
p_43369,p_57232,co_3728,pn_74737,2020-08-01
p_43370,p_68942,co_9486,pn_52557,2020-03-26
p_43372,p_51034,co_7405,pn_1,2021-05-14
p_43373,p_46161,co_362,pn_1,2021-07-09
p_43373,p_90616,co_3953,pn_6,2019-12-11
p_43375,p_70519,co_2853,pn_59561,2021-06-17
p_43376,p_68368,co_8242,pn_87880,2021-02-13
p_43377,p_77353,co_7419,pn_27219,2020-01-30
p_43378,p_55316,co_1,pn_497,2022-05-27
p_43379,p_70566,co_77,pn_1,2020-10-09
p_43379,p_74675,co_7600,pn_11195,2022-02-05
p_43381,p_61298,co_4253,pn_396,2019-08-26
p_43381,p_73165,co_4,pn_8,2020-06-04
p_43383,p_70670,co_7230,pn_5342,2021-10-26
p_43387,p_76646,co_3238,pn_16563,2020-10-25
p_43387,p_98672,co_1,pn_1,2020-07-24
p_43388,p_87344,co_5315,pn_979,2020-11-11
p_43390,p_79461,co_3212,pn_34854,2021-01-21
p_43391,p_56074,co_8199,pn_25,2021-08-11
p_43391,p_82523,co_2351,pn_80722,2021-07-02
p_43392,p_78409,co_4961,pn_6,2020-04-08
p_43392,p_80693,co_687,pn_1,2020-05-10
p_43393,p_93813,co_8246,pn_41,2021-07-06
p_43394,p_53442,co_1719,pn_56,2021-09-27
p_43395,p_70990,co_6180,pn_95,2020-01-03
p_43396,p_46638,co_8880,pn_728,2020-05-12
p_43397,p_50100,co_2,pn_19880,2019-10-17
p_43399,p_80016,co_860,pn_898,2021-09-28
p_43400,p_51211,co_8773,pn_28,2022-06-04
p_43401,p_78664,co_7022,pn_1,2022-04-19
p_43401,p_97854,co_552,pn_29633,2019-09-10
p_43402,p_86531,co_169,pn_46,2020-11-25
p_43403,p_48728,co_5133,pn_58,2021-03-05
p_43404,p_96307,co_1661,pn_66659,2021-10-23
p_43405,p_52821,co_9293,pn_5939,2022-01-17
p_43405,p_94077,co_5144,pn_8536,2021-09-21
p_43407,p_83140,co_60,pn_77855,2022-02-28
p_43407,p_87123,co_4469,pn_21712,2020-12-25
p_43408,p_82572,co_5626,pn_25,2021-08-18
p_43409,p_73823,co_6466,pn_65799,2020-12-18
p_43410,p_55501,co_8685,pn_4,2021-05-10
p_43411,p_47460,co_8141,pn_64910,2020-05-26
p_43412,p_64095,co_7506,pn_13566,2021-08-21
p_43413,p_51964,co_973,pn_8,2021-04-03
p_43417,p_75327,co_9280,pn_576,2022-05-28
p_43417,p_87486,co_5427,pn_9,2021-12-04
p_43418,p_58069,co_234,pn_42192,2019-10-05
p_43419,p_76130,co_2862,pn_6451,2020-10-25
p_43420,p_47025,co_3574,pn_1,2022-04-17
p_43420,p_86229,co_1056,pn_4524,2020-05-26
p_43421,p_55786,co_11,pn_76774,2022-03-28
p_43421,p_92570,co_8201,pn_1,2022-04-02
p_43422,p_69928,co_1,pn_8530,2020-06-23
p_43422,p_93005,co_5231,pn_3137,2021-08-02
p_43423,p_58506,co_4280,pn_7,2020-01-05
p_43423,p_80327,co_1,pn_47210,2020-09-20
p_43424,p_93053,co_491,pn_24779,2020-07-22
p_43425,p_98283,co_1377,pn_4227,2021-03-10
p_43427,p_47977,co_6867,pn_41413,2019-11-24
p_43428,p_55607,co_1,pn_23508,2020-07-12
p_43429,p_54373,co_7550,pn_4368,2020-03-18
p_43429,p_84913,co_1,pn_65463,2021-05-01
p_43430,p_63703,co_5218,pn_54,2019-12-01
p_43431,p_86336,co_94,pn_14132,2021-07-09
p_43432,p_51711,co_10,pn_42696,2020-12-27
p_43432,p_53059,co_6,pn_3292,2020-02-03
p_43433,p_52042,co_3275,pn_11,2022-01-24
p_43435,p_60600,co_111,pn_15,2022-06-24
p_43435,p_77756,co_15,pn_73094,2021-08-02
p_43437,p_84878,co_5018,pn_33682,2020-01-19
p_43440,p_54333,co_8230,pn_65797,2021-03-23
p_43440,p_57739,co_1,pn_2,2020-03-28
p_43441,p_88735,co_3330,pn_76658,2019-07-14
p_43442,p_59906,co_8715,pn_31711,2020-11-14
p_43443,p_68982,co_312,pn_47315,2022-01-31
p_43444,p_50562,co_807,pn_39692,2021-06-26
p_43445,p_86197,co_2079,pn_83,2020-09-21
p_43446,p_81414,co_251,pn_10,2022-05-07
p_43446,p_89447,co_1,pn_82175,2020-09-13
p_43447,p_51002,co_1,pn_3673,2021-05-28
p_43450,p_93867,co_3970,pn_759,2020-11-28
p_43451,p_95613,co_9486,pn_2598,2021-12-22
p_43453,p_70945,co_6917,pn_59097,2022-06-28
p_43456,p_50570,co_24,pn_79744,2021-09-05
p_43456,p_86713,co_1924,pn_9,2022-06-26
p_43457,p_58304,co_7,pn_56,2020-09-01
p_43458,p_70331,co_1069,pn_1,2022-02-19
p_43458,p_97183,co_8615,pn_91,2020-11-22
p_43459,p_91317,co_1152,pn_77358,2020-10-15
p_43460,p_55390,co_9280,pn_88431,2020-06-14
p_43460,p_70806,co_76,pn_61100,2020-01-24
p_43462,p_51717,co_963,pn_36717,2019-09-11
p_43463,p_44281,co_78,pn_21,2020-08-06
p_43463,p_63054,co_75,pn_7773,2019-09-27
p_43464,p_84717,co_9088,pn_54,2019-08-13
p_43466,p_89486,co_8,pn_19062,2021-03-05
p_43468,p_86897,co_1271,pn_18589,2022-05-30
p_43469,p_69425,co_7844,pn_1,2021-10-24
p_43469,p_81757,co_7419,pn_8355,2021-08-28
p_43470,p_60575,co_3582,pn_11057,2021-12-08
p_43472,p_44597,co_1,pn_1,2022-06-09
p_43473,p_54928,co_7524,pn_5,2022-05-21
p_43474,p_44326,co_1384,pn_27,2020-09-21
p_43474,p_53899,co_536,pn_35990,2020-07-24
p_43475,p_64298,co_7225,pn_3,2019-12-30
p_43476,p_56118,co_1,pn_9030,2022-05-31
p_43477,p_63718,co_2858,pn_70381,2022-03-07
p_43478,p_72374,co_1,pn_1,2022-03-01
p_43480,p_64717,co_2432,pn_78,2020-03-29
p_43481,p_70663,co_6370,pn_66826,2020-11-29
p_43481,p_89280,co_7756,pn_11728,2021-10-21
p_43482,p_85815,co_2512,pn_29355,2020-11-17
p_43483,p_93470,co_3191,pn_69289,2022-03-21
p_43484,p_71703,co_4036,pn_10,2020-09-10
p_43484,p_96953,co_19,pn_737,2020-10-19
p_43485,p_92534,co_8,pn_49,2020-10-16
p_43486,p_78928,co_8,pn_29,2019-08-15
p_43487,p_87349,co_8655,pn_84795,2020-10-09
p_43488,p_68766,co_1,pn_94,2021-05-06
p_43489,p_88360,co_5193,pn_25762,2020-05-13
p_43490,p_96203,co_6705,pn_41052,2021-08-12
p_43492,p_97985,co_6,pn_367,2020-02-15
p_43495,p_65943,co_9167,pn_10,2020-06-24
p_43496,p_68985,co_4605,pn_29976,2020-01-06
p_43497,p_98631,co_8350,pn_597,2021-10-04
p_43498,p_44290,co_4,pn_283,2021-10-16
p_43499,p_45318,co_9158,pn_89,2020-01-20
p_43500,p_61615,co_7197,pn_65271,2020-09-26
p_43501,p_57899,co_2761,pn_38232,2019-12-05
p_43504,p_54884,co_450,pn_68642,2019-12-20
p_43504,p_72036,co_5588,pn_20007,2020-02-11
p_43505,p_92961,co_50,pn_11557,2022-06-28
p_43506,p_48828,co_82,pn_62960,2021-03-16
p_43507,p_57314,co_5139,pn_1,2020-05-15
p_43508,p_81054,co_2635,pn_46325,2020-12-02
p_43509,p_62240,co_272,pn_1,2022-03-03
p_43510,p_66027,co_3116,pn_59537,2019-07-13
p_43511,p_68077,co_622,pn_72436,2019-11-02
p_43512,p_67163,co_1797,pn_1,2021-11-11
p_43512,p_90526,co_9,pn_64879,2020-05-24
p_43514,p_81714,co_4223,pn_19333,2020-09-08
p_43516,p_50604,co_7594,pn_955,2021-08-10
p_43516,p_57576,co_569,pn_58,2021-09-06
p_43517,p_88796,co_591,pn_1,2021-04-04
p_43518,p_48950,co_72,pn_2684,2020-06-09
p_43522,p_65171,co_3436,pn_6368,2020-06-28
p_43522,p_73977,co_3523,pn_1137,2022-02-18
p_43524,p_64564,co_6698,pn_6574,2020-02-12
p_43525,p_44044,co_1,pn_42766,2020-01-29
p_43527,p_73150,co_5885,pn_4,2022-01-22
p_43527,p_74541,co_4,pn_16159,2022-04-16
p_43528,p_48925,co_8839,pn_72556,2022-02-07
p_43528,p_82963,co_3895,pn_545,2019-12-13
p_43529,p_52592,co_654,pn_14337,2021-11-19
p_43531,p_56219,co_7401,pn_35308,2019-08-08
p_43531,p_58785,co_3,pn_82742,2020-04-05
p_43532,p_75205,co_8,pn_1,2020-03-22
p_43534,p_62328,co_35,pn_19,2020-10-15
p_43535,p_83104,co_4042,pn_70808,2021-08-28
p_43536,p_92554,co_28,pn_210,2021-07-03
p_43537,p_92714,co_347,pn_58172,2022-04-04
p_43539,p_52211,co_4473,pn_56290,2022-01-12
p_43542,p_64101,co_4008,pn_782,2019-09-08
p_43542,p_96669,co_5575,pn_49819,2020-10-14
p_43544,p_96617,co_268,pn_12815,2022-03-13
p_43545,p_54348,co_2796,pn_88394,2021-02-16
p_43547,p_56176,co_3057,pn_6392,2021-08-06
p_43548,p_77118,co_9433,pn_74011,2022-04-27
p_43549,p_57988,co_9,pn_5052,2021-01-06
p_43549,p_68139,co_413,pn_31992,2019-10-15
p_43550,p_80339,co_4403,pn_37514,2021-02-09
p_43551,p_86575,co_1,pn_2219,2022-01-03
p_43552,p_47475,co_3993,pn_62,2022-04-29
p_43553,p_83199,co_6209,pn_54726,2021-01-30
p_43554,p_90290,co_1,pn_1915,2021-05-19
p_43557,p_78937,co_2293,pn_85357,2022-01-24
p_43557,p_84821,co_897,pn_1,2019-12-27
p_43558,p_54212,co_1,pn_40330,2021-12-23
p_43560,p_50020,co_52,pn_15011,2022-02-27
p_43563,p_72405,co_972,pn_66295,2021-06-04
p_43564,p_50420,co_3069,pn_86085,2022-03-20
p_43565,p_64234,co_775,pn_1,2020-10-15
p_43566,p_55647,co_4876,pn_80861,2022-01-13
p_43566,p_93777,co_6,pn_521,2021-02-15
p_43567,p_84437,co_1,pn_544,2019-12-12
p_43568,p_70439,co_8,pn_40,2019-08-17
p_43568,p_98362,co_357,pn_67717,2021-07-18
p_43569,p_68815,co_2156,pn_8531,2021-06-22
p_43570,p_69268,co_796,pn_1,2019-12-27
p_43571,p_97373,co_2142,pn_100,2021-07-13
p_43573,p_59959,co_4783,pn_1,2021-03-26
p_43573,p_94398,co_7265,pn_33258,2020-10-01
p_43575,p_82606,co_674,pn_520,2020-04-17
p_43575,p_97661,co_483,pn_68951,2022-02-13
p_43577,p_48195,co_5758,pn_38,2019-09-04
p_43578,p_60999,co_7992,pn_70807,2019-10-19
p_43578,p_88980,co_25,pn_85245,2020-08-29
p_43579,p_45815,co_7027,pn_12846,2019-09-21
p_43579,p_87973,co_5,pn_2938,2022-06-01
p_43580,p_44272,co_4,pn_88253,2021-08-18
p_43580,p_89522,co_8262,pn_46408,2020-05-11
p_43581,p_77615,co_848,pn_32830,2022-04-15
p_43583,p_99137,co_1,pn_62,2021-07-14
p_43584,p_46807,co_3598,pn_78959,2022-02-25
p_43586,p_63858,co_2810,pn_62823,2020-08-24
p_43587,p_51499,co_3780,pn_1,2020-04-12
p_43587,p_81844,co_5310,pn_1,2020-06-16
p_43588,p_99540,co_1,pn_852,2020-11-21
p_43591,p_97462,co_750,pn_65,2021-10-08
p_43593,p_84265,co_7971,pn_1777,2022-04-25
p_43595,p_76119,co_8,pn_846,2020-11-20
p_43597,p_61156,co_2231,pn_15489,2020-12-24
p_43598,p_45742,co_6814,pn_53649,2020-07-08
p_43598,p_79578,co_6092,pn_48621,2021-01-23
p_43600,p_61280,co_4676,pn_1,2022-06-11
p_43600,p_78102,co_8,pn_67799,2022-03-29
p_43601,p_67475,co_755,pn_58397,2022-06-02
p_43602,p_54084,co_628,pn_71025,2019-08-05
p_43602,p_63866,co_1462,pn_7,2020-10-29
p_43604,p_77751,co_6,pn_47283,2021-10-28
p_43605,p_78676,co_60,pn_29934,2021-07-11
p_43607,p_58745,co_553,pn_4068,2022-05-07
p_43607,p_66842,co_7110,pn_85579,2020-10-20
p_43609,p_57546,co_1,pn_5097,2021-11-29
p_43609,p_70498,co_4902,pn_67796,2022-04-22
p_43610,p_47958,co_1344,pn_1,2019-08-29
p_43611,p_55750,co_8691,pn_28243,2022-05-26
p_43611,p_76159,co_6956,pn_53216,2019-09-13
p_43613,p_51269,co_1,pn_1,2021-09-14
p_43613,p_64649,co_791,pn_8,2020-02-19
p_43615,p_79639,co_9,pn_3795,2021-08-18
p_43617,p_61480,co_3949,pn_33153,2021-08-18
p_43617,p_90478,co_1,pn_617,2020-07-19
p_43621,p_52488,co_1066,pn_6899,2019-08-21
p_43622,p_46731,co_2446,pn_286,2020-05-29
p_43622,p_92989,co_6780,pn_3242,2021-05-19
p_43623,p_79127,co_26,pn_1,2019-08-30
p_43624,p_98954,co_1,pn_1,2021-01-03
p_43625,p_84051,co_4209,pn_4701,2022-06-26
p_43626,p_60617,co_4295,pn_38,2019-10-19
p_43627,p_68687,co_898,pn_5286,2020-01-28
p_43627,p_98228,co_551,pn_2117,2020-02-18
p_43629,p_43780,co_2,pn_10,2021-01-27
p_43629,p_79576,co_10,pn_95,2020-08-10
p_43636,p_98305,co_6439,pn_88029,2021-03-26
p_43637,p_48556,co_715,pn_19611,2020-01-19
p_43637,p_74278,co_1834,pn_1,2021-07-29
p_43639,p_71230,co_7029,pn_9,2021-03-16
p_43639,p_73728,co_110,pn_19416,2019-07-30
p_43640,p_63521,co_9028,pn_56749,2019-08-31
p_43641,p_72651,co_4326,pn_9485,2021-05-27
p_43641,p_88439,co_804,pn_55923,2020-11-21
p_43642,p_81255,co_6007,pn_40,2020-05-15
p_43642,p_91911,co_70,pn_1,2022-04-19
p_43643,p_53982,co_2088,pn_73480,2020-02-29
p_43643,p_70337,co_940,pn_20,2021-08-20
p_43644,p_79629,co_6654,pn_46,2019-10-29
p_43645,p_70658,co_8242,pn_12,2021-12-23
p_43646,p_58374,co_9003,pn_3,2021-03-09
p_43646,p_68834,co_1250,pn_876,2019-09-22
p_43647,p_73695,co_7454,pn_56246,2019-11-21
p_43648,p_67437,co_3672,pn_9434,2020-01-08
p_43649,p_98745,co_6332,pn_605,2020-06-27
p_43650,p_79824,co_814,pn_64098,2020-11-25
p_43655,p_97053,co_5455,pn_71896,2021-07-20
p_43656,p_81298,co_6480,pn_5,2021-09-02
p_43657,p_80077,co_48,pn_293,2019-07-18
p_43660,p_96545,co_3351,pn_734,2020-04-07
p_43662,p_75773,co_6248,pn_75622,2022-04-21
p_43664,p_81632,co_7216,pn_9,2020-10-22
p_43665,p_53997,co_1,pn_69338,2021-04-26
p_43666,p_67834,co_8878,pn_33087,2021-03-18
p_43670,p_66788,co_5835,pn_49798,2021-02-16
p_43671,p_95891,co_608,pn_8,2020-01-11
p_43672,p_89190,co_1,pn_62458,2021-11-22
p_43672,p_93177,co_94,pn_72275,2021-01-13
p_43673,p_52417,co_5279,pn_78046,2022-05-04
p_43677,p_60431,co_35,pn_1,2022-02-17
p_43677,p_67067,co_5,pn_1,2021-02-24
p_43679,p_96405,co_2065,pn_85440,2020-11-18
p_43680,p_85813,co_35,pn_2788,2021-08-02
p_43681,p_95724,co_10,pn_509,2021-11-22
p_43682,p_65250,co_1479,pn_5281,2019-09-12
p_43682,p_73825,co_4571,pn_65,2020-08-27
p_43683,p_53864,co_1,pn_7,2021-09-07
p_43684,p_83816,co_1,pn_23884,2021-01-17
p_43685,p_77866,co_8305,pn_91,2021-03-28
p_43685,p_88234,co_8152,pn_7,2019-07-07
p_43686,p_79741,co_8887,pn_1679,2019-08-03
p_43687,p_48463,co_6527,pn_32,2022-06-14
p_43688,p_62910,co_2314,pn_3,2020-02-23
p_43688,p_69385,co_333,pn_98,2021-12-08
p_43689,p_49285,co_5301,pn_69,2022-01-16
p_43689,p_78965,co_3337,pn_3,2021-10-28
p_43690,p_87145,co_7723,pn_274,2020-11-18
p_43691,p_49570,co_1,pn_66698,2020-02-12
p_43693,p_45290,co_21,pn_53304,2020-11-15
p_43693,p_95818,co_121,pn_792,2020-08-25
p_43694,p_62959,co_1662,pn_82362,2020-05-29
p_43694,p_92317,co_4,pn_213,2020-11-10
p_43695,p_62693,co_1,pn_88108,2020-07-21
p_43696,p_60817,co_3,pn_449,2021-12-07
p_43697,p_47209,co_949,pn_60595,2020-07-01
p_43698,p_75283,co_1,pn_3977,2019-09-16
p_43699,p_73336,co_6,pn_4002,2022-06-08
p_43700,p_77003,co_43,pn_1,2019-12-24
p_43701,p_73098,co_207,pn_779,2021-12-07
p_43701,p_93470,co_1,pn_904,2020-09-16
p_43703,p_79939,co_66,pn_7,2020-11-03
p_43706,p_44648,co_1377,pn_63847,2021-11-16
p_43707,p_76033,co_5223,pn_36,2022-06-17
p_43709,p_54769,co_3715,pn_4805,2019-09-20
p_43709,p_92363,co_26,pn_1,2021-06-29
p_43710,p_68048,co_1,pn_29937,2021-01-26
p_43712,p_80293,co_8686,pn_67235,2020-10-08
p_43713,p_52156,co_7740,pn_7163,2021-09-03
p_43717,p_87558,co_8,pn_1,2021-02-15
p_43719,p_55452,co_3,pn_76799,2019-09-04
p_43721,p_52036,co_2,pn_5,2020-09-20
p_43722,p_84461,co_78,pn_8553,2022-03-07
p_43723,p_58044,co_506,pn_29139,2019-11-09
p_43723,p_97779,co_3828,pn_40227,2020-03-20
p_43724,p_49670,co_7174,pn_60774,2020-09-01
p_43725,p_64580,co_96,pn_562,2019-11-15
p_43725,p_96937,co_41,pn_8495,2019-09-14
p_43726,p_94922,co_8648,pn_96,2021-05-06
p_43727,p_44438,co_7564,pn_2961,2021-05-11
p_43729,p_57605,co_851,pn_34349,2020-10-31
p_43730,p_52080,co_110,pn_29072,2021-04-29
p_43731,p_49279,co_606,pn_81897,2019-08-12
p_43731,p_81721,co_2861,pn_35875,2019-10-05
p_43733,p_98511,co_1,pn_65388,2020-11-18
p_43735,p_48093,co_5,pn_9,2022-01-05
p_43735,p_82049,co_474,pn_5052,2022-06-09
p_43737,p_90455,co_5,pn_1,2021-10-16
p_43738,p_97308,co_5683,pn_38526,2022-02-02
p_43739,p_55138,co_8568,pn_7,2022-04-21
p_43740,p_47782,co_5488,pn_5283,2022-01-02
p_43740,p_62796,co_1,pn_22,2020-03-19
p_43741,p_68163,co_90,pn_37828,2020-04-26
p_43741,p_68435,co_381,pn_71403,2020-06-19
p_43742,p_72232,co_5171,pn_680,2021-03-11
p_43742,p_91788,co_96,pn_3,2021-12-12
p_43743,p_61924,co_4916,pn_63759,2022-05-20
p_43744,p_64051,co_197,pn_62581,2021-10-15
p_43744,p_85022,co_77,pn_7,2020-10-26
p_43745,p_79191,co_1,pn_5106,2022-06-10
p_43745,p_90247,co_499,pn_62644,2020-07-26
p_43746,p_51637,co_6212,pn_61885,2020-07-15
p_43746,p_93996,co_126,pn_36,2019-11-04
p_43747,p_83523,co_547,pn_7950,2019-12-24
p_43748,p_55883,co_2293,pn_25863,2022-03-13
p_43750,p_68008,co_1490,pn_2,2020-06-26
p_43750,p_88879,co_2095,pn_36859,2019-08-21
p_43752,p_92029,co_394,pn_1,2020-05-27
p_43754,p_88638,co_1,pn_85622,2021-04-29
p_43756,p_79107,co_4528,pn_4,2020-07-03
p_43757,p_57279,co_10,pn_75361,2020-08-04
p_43757,p_64177,co_7949,pn_62,2020-04-06
p_43758,p_75075,co_174,pn_71222,2021-01-23
p_43759,p_93806,co_35,pn_78473,2019-11-09
p_43760,p_90868,co_1677,pn_1,2019-07-06
p_43761,p_66694,co_951,pn_70472,2020-03-31
p_43762,p_72649,co_4517,pn_31874,2021-11-25
p_43763,p_84052,co_8649,pn_57052,2020-04-15
p_43764,p_51249,co_1,pn_9639,2020-08-21
p_43765,p_80800,co_464,pn_58012,2022-03-05
p_43766,p_86909,co_5493,pn_30569,2020-09-22
p_43767,p_81710,co_8,pn_4,2020-01-21
p_43768,p_50097,co_1347,pn_55001,2019-07-07
p_43768,p_97506,co_464,pn_9836,2020-09-13
p_43769,p_59179,co_4130,pn_42912,2020-05-29
p_43771,p_57452,co_4413,pn_49952,2020-07-17
p_43772,p_75305,co_491,pn_22,2020-05-03
p_43774,p_75245,co_8519,pn_74,2020-04-16
p_43775,p_54512,co_1,pn_89752,2021-03-01
p_43777,p_74073,co_3072,pn_151,2021-03-17
p_43778,p_70895,co_85,pn_32481,2020-08-25
p_43779,p_51092,co_84,pn_570,2022-04-29
p_43780,p_92791,co_288,pn_1,2020-04-14
p_43781,p_79149,co_3244,pn_59473,2020-12-16
p_43783,p_90927,co_7232,pn_8157,2021-02-02
p_43787,p_55574,co_1503,pn_27652,2020-03-27
p_43787,p_57961,co_3699,pn_7,2021-07-19
p_43788,p_69604,co_6217,pn_52652,2020-11-15
p_43792,p_84233,co_1,pn_72854,2020-12-02
p_43796,p_68931,co_363,pn_8617,2020-09-12
p_43796,p_90577,co_3663,pn_2915,2022-01-11
p_43797,p_95292,co_4649,pn_146,2022-04-14
p_43798,p_99057,co_6275,pn_29907,2019-10-22
p_43799,p_75983,co_250,pn_81055,2021-11-06
p_43801,p_48720,co_41,pn_86167,2020-04-18
p_43801,p_69386,co_3701,pn_16719,2020-07-23
p_43802,p_63094,co_1194,pn_79,2020-09-26
p_43803,p_73552,co_1,pn_8907,2021-05-30
p_43805,p_80063,co_1,pn_801,2020-08-15
p_43806,p_95827,co_70,pn_363,2020-01-11
p_43807,p_91901,co_7562,pn_1,2021-04-21
p_43808,p_64000,co_3007,pn_383,2019-10-05
p_43809,p_45131,co_7054,pn_7019,2022-05-28
p_43809,p_81227,co_8,pn_75981,2019-09-06
p_43811,p_56849,co_5837,pn_83,2020-11-15
p_43812,p_62679,co_7031,pn_81162,2022-02-18
p_43814,p_75211,co_1344,pn_687,2022-03-07
p_43815,p_71249,co_701,pn_4,2019-08-14
p_43816,p_47434,co_1,pn_8,2020-01-29
p_43817,p_58001,co_63,pn_45110,2021-06-24
p_43817,p_62624,co_4,pn_9374,2020-12-26
p_43818,p_63232,co_762,pn_21173,2021-08-26
p_43818,p_67610,co_131,pn_81399,2020-02-26
p_43819,p_49822,co_23,pn_37579,2021-01-12
p_43819,p_58490,co_252,pn_3614,2020-07-20
p_43820,p_53798,co_619,pn_17,2020-05-19
p_43820,p_83151,co_4890,pn_47159,2020-09-18
p_43821,p_56277,co_1,pn_25630,2022-03-12
p_43821,p_71245,co_3446,pn_4,2021-02-26
p_43822,p_84076,co_7471,pn_82790,2020-11-08
p_43823,p_98825,co_9,pn_11515,2021-02-11
p_43826,p_76956,co_2035,pn_25,2021-07-12
p_43828,p_62318,co_3430,pn_1787,2020-06-02
p_43828,p_93737,co_1266,pn_33364,2019-08-25
p_43830,p_63093,co_8,pn_1,2021-11-02
p_43831,p_72758,co_16,pn_11822,2020-05-23
p_43832,p_72892,co_1,pn_206,2022-06-03
p_43832,p_82508,co_4825,pn_1707,2021-08-06
p_43833,p_88350,co_7433,pn_9,2020-10-13
p_43834,p_96519,co_8994,pn_42742,2022-01-14
p_43835,p_70401,co_2296,pn_5,2020-07-09
p_43835,p_92719,co_5240,pn_2,2021-11-29
p_43836,p_78587,co_379,pn_648,2022-05-16
p_43837,p_88333,co_33,pn_52297,2021-09-19
p_43837,p_98844,co_1897,pn_2,2022-04-27
p_43839,p_77550,co_3222,pn_24566,2022-05-18
p_43839,p_96130,co_2,pn_2314,2021-05-14
p_43840,p_97826,co_1,pn_85297,2021-05-02
p_43840,p_98964,co_1105,pn_8,2021-12-05
p_43841,p_68970,co_4882,pn_74211,2020-08-07
p_43841,p_83714,co_2904,pn_54190,2020-02-19
p_43842,p_50843,co_1,pn_2,2021-08-04
p_43842,p_57084,co_8,pn_21440,2021-02-18
p_43843,p_95732,co_2033,pn_236,2021-03-11
p_43846,p_98636,co_3655,pn_1,2020-04-11
p_43847,p_57173,co_1,pn_1,2021-12-05
p_43848,p_86079,co_2008,pn_17474,2022-01-16
p_43849,p_89290,co_605,pn_87798,2022-04-20
p_43850,p_96451,co_4595,pn_70677,2020-05-05
p_43853,p_82302,co_7153,pn_59319,2021-01-04
p_43855,p_66217,co_8511,pn_818,2022-02-10
p_43856,p_45458,co_1829,pn_9,2021-04-02
p_43856,p_99431,co_7830,pn_56719,2021-03-24
p_43857,p_95006,co_156,pn_57494,2019-07-03
p_43857,p_95059,co_1937,pn_5301,2022-03-24
p_43859,p_48465,co_189,pn_16701,2021-09-06
p_43859,p_95833,co_4734,pn_53,2020-05-01
p_43862,p_55929,co_8748,pn_75065,2021-11-04
p_43862,p_85470,co_464,pn_580,2020-02-24
p_43863,p_95666,co_3074,pn_369,2021-04-15
p_43865,p_63098,co_2204,pn_33,2022-04-13
p_43866,p_71175,co_1325,pn_5759,2021-11-17
p_43867,p_83346,co_6167,pn_71979,2020-02-02
p_43868,p_63204,co_1,pn_464,2021-04-12
p_43870,p_47305,co_3,pn_3,2019-09-03
p_43871,p_62232,co_250,pn_10,2021-06-19
p_43873,p_45275,co_6495,pn_7953,2021-08-05
p_43874,p_57777,co_5229,pn_1,2021-05-07
p_43875,p_85635,co_4646,pn_1990,2019-08-10
p_43876,p_67004,co_4637,pn_350,2021-10-08
p_43876,p_98323,co_273,pn_345,2020-04-11
p_43877,p_47274,co_7449,pn_72044,2020-10-20
p_43877,p_81487,co_7659,pn_87775,2020-04-02
p_43878,p_84988,co_2367,pn_81181,2020-03-26
p_43879,p_47337,co_15,pn_63405,2022-03-22
p_43882,p_87232,co_4058,pn_19638,2019-12-12
p_43882,p_89187,co_3,pn_149,2019-07-30
p_43883,p_45570,co_3733,pn_58585,2020-05-03
p_43884,p_55139,co_4008,pn_48557,2021-03-28
p_43884,p_86746,co_8577,pn_520,2020-06-05
p_43886,p_45231,co_1,pn_33086,2021-01-06
p_43886,p_80756,co_252,pn_53729,2020-02-15
p_43887,p_60796,co_3874,pn_8321,2019-10-09
p_43887,p_67256,co_1877,pn_1,2022-01-05
p_43888,p_74969,co_1,pn_315,2022-03-14
p_43889,p_86142,co_3,pn_109,2020-12-10
p_43891,p_95482,co_1550,pn_10,2020-02-01
p_43892,p_94795,co_2,pn_9,2020-11-23
p_43892,p_95551,co_4144,pn_958,2019-07-24
p_43893,p_55715,co_4660,pn_19073,2020-11-28
p_43894,p_50522,co_5736,pn_246,2022-06-28
p_43894,p_63757,co_965,pn_84071,2020-01-02
p_43895,p_49563,co_1611,pn_774,2020-06-24
p_43895,p_85426,co_4561,pn_554,2022-05-03
p_43897,p_84020,co_1,pn_3229,2022-06-17
p_43898,p_75270,co_1,pn_31091,2019-07-13
p_43899,p_50541,co_3041,pn_58,2019-09-22
p_43901,p_54419,co_443,pn_341,2019-08-21
