src_id,dst_id,d_id,src_device_start_time,dst_device_start_time
p_11246,p_69037,dev_1023,2020-03-10,2020-04-27
p_11247,p_91542,dev_1653,2020-09-23,2020-08-06
p_11248,p_22446,dev_720,2021-11-19,2021-02-15
p_11248,p_52361,dev_1605,2019-08-07,2022-05-08
p_11248,p_93747,dev_2331,2020-04-15,2020-02-06
p_11249,p_24176,dev_1,2021-05-05,2021-08-17
p_11249,p_27416,dev_2729,2022-05-16,2020-10-08
p_11249,p_31760,dev_799,2019-10-30,2022-05-19
p_11249,p_84554,dev_2283,2020-03-22,2019-07-13
p_11250,p_28653,dev_1,2021-09-22,2020-12-30
p_11250,p_64968,dev_931,2020-10-19,2021-07-12
p_11250,p_79595,dev_450,2021-03-08,2021-01-21
p_11251,p_13036,dev_513,2019-08-16,2019-07-16
p_11251,p_87708,dev_2062,2021-04-16,2021-02-15
p_11252,p_74092,dev_443,2020-01-05,2022-02-15
p_11252,p_91966,dev_705,2020-10-21,2021-02-07
p_11253,p_28022,dev_1052,2021-12-17,2020-11-18
p_11253,p_45610,dev_9,2020-01-17,2021-08-17
p_11254,p_43469,dev_1155,2021-05-24,2021-05-20
p_11254,p_75030,dev_2289,2020-10-28,2019-11-19
p_11254,p_87256,dev_2042,2019-09-21,2021-01-20
p_11255,p_29775,dev_94,2021-03-08,2020-10-10
p_11256,p_24669,dev_4,2021-11-20,2020-05-25
p_11256,p_38750,dev_2338,2020-07-03,2021-01-12
p_11256,p_45172,dev_243,2022-05-08,2022-02-03
p_11256,p_99263,dev_891,2021-11-19,2022-04-07
p_11257,p_45264,dev_1219,2021-01-20,2022-02-18
p_11257,p_86271,dev_109,2019-09-13,2021-03-27
p_11257,p_91478,dev_1091,2022-04-21,2020-09-14
p_11258,p_18071,dev_2962,2022-03-22,2019-11-23
p_11258,p_59119,dev_1,2022-03-30,2020-09-12
p_11258,p_82088,dev_310,2020-09-04,2022-03-19
p_11258,p_92179,dev_1443,2021-01-03,2020-10-21
p_11259,p_43895,dev_1817,2019-06-08,2020-10-30
p_11259,p_82056,dev_2,2021-04-17,2022-04-29
p_11259,p_88966,dev_855,2019-07-18,2021-12-30
p_11260,p_50807,dev_308,2022-04-08,2021-08-18
p_11260,p_57681,dev_12,2021-01-18,2020-07-23
p_11260,p_62390,dev_2310,2019-08-29,2020-05-29
p_11261,p_11279,dev_330,2020-07-03,2020-07-08
p_11261,p_24694,dev_2509,2020-10-15,2020-01-10
p_11261,p_64989,dev_45,2021-05-02,2019-06-17
p_11261,p_97986,dev_500,2020-02-26,2019-11-01
p_11262,p_35003,dev_2705,2022-03-19,2020-07-23
p_11262,p_36409,dev_2666,2021-10-29,2021-05-18
p_11262,p_47750,dev_2469,2020-10-08,2021-12-28
p_11262,p_79883,dev_1494,2021-04-05,2020-09-12
p_11263,p_19426,dev_4,2022-02-27,2019-05-26
p_11263,p_19924,dev_1,2022-02-01,2019-08-30
p_11263,p_54517,dev_899,2021-10-08,2020-04-27
p_11263,p_74222,dev_1074,2020-07-17,2019-12-25
p_11264,p_41953,dev_126,2020-11-12,2019-07-22
p_11264,p_55189,dev_1218,2019-08-25,2019-08-08
p_11264,p_58613,dev_2456,2021-10-23,2021-11-11
p_11264,p_71945,dev_2308,2019-10-08,2019-11-18
p_11265,p_62708,dev_986,2019-12-07,2019-11-22
p_11266,p_31916,dev_1624,2020-02-20,2021-06-10
p_11266,p_49298,dev_1442,2022-03-13,2020-02-12
p_11266,p_81982,dev_46,2020-08-21,2020-09-28
p_11267,p_14904,dev_829,2021-06-04,2022-02-05
p_11267,p_21017,dev_1390,2020-05-05,2020-10-02
p_11267,p_23281,dev_887,2020-03-14,2019-08-04
p_11267,p_37349,dev_10,2022-05-20,2020-06-23
p_11268,p_14681,dev_2485,2020-03-19,2019-12-11
p_11268,p_25228,dev_94,2019-09-25,2021-10-10
p_11268,p_81191,dev_2997,2020-02-03,2020-06-05
p_11268,p_90750,dev_145,2020-02-18,2022-03-20
p_11269,p_18875,dev_1982,2021-11-29,2020-06-10
p_11269,p_38431,dev_1562,2022-03-13,2019-06-09
p_11269,p_89985,dev_2649,2019-08-27,2021-12-30
p_11269,p_99298,dev_56,2021-07-31,2019-09-16
p_11270,p_21325,dev_57,2021-07-20,2019-06-02
p_11270,p_28073,dev_2440,2022-04-27,2019-12-16
p_11270,p_29281,dev_1794,2019-06-01,2021-08-05
p_11271,p_12534,dev_215,2021-02-17,2021-08-31
p_11271,p_24453,dev_51,2021-10-03,2019-12-30
p_11271,p_74551,dev_1410,2021-05-07,2022-04-14
p_11271,p_80210,dev_1,2021-12-10,2021-12-11
p_11272,p_13536,dev_1704,2021-12-29,2019-09-04
p_11272,p_26197,dev_1,2020-01-02,2020-01-21
p_11272,p_39360,dev_2720,2021-04-27,2020-12-03
p_11272,p_65956,dev_109,2020-07-31,2021-01-25
p_11273,p_18726,dev_2598,2020-06-04,2021-10-17
p_11273,p_25153,dev_2817,2021-05-13,2021-08-27
p_11273,p_36294,dev_2172,2021-03-27,2021-10-10
p_11273,p_71684,dev_1708,2021-02-06,2022-03-31
p_11274,p_15996,dev_1,2021-01-26,2021-07-18
p_11274,p_25544,dev_610,2020-07-04,2021-12-11
p_11274,p_53115,dev_1147,2020-08-15,2021-05-03
p_11274,p_70151,dev_930,2019-06-16,2021-06-03
p_11275,p_28267,dev_389,2021-04-25,2021-07-18
p_11275,p_50374,dev_1769,2021-02-10,2020-09-24
p_11275,p_56078,dev_526,2019-09-06,2019-12-22
p_11275,p_87374,dev_23,2019-05-31,2020-02-16
p_11276,p_58045,dev_10,2020-09-02,2021-09-14
p_11276,p_68670,dev_37,2020-09-04,2020-07-10
p_11276,p_74234,dev_21,2020-07-31,2019-11-19
p_11277,p_49863,dev_19,2019-09-26,2019-11-22
p_11277,p_52799,dev_800,2020-12-07,2022-03-12
p_11277,p_69091,dev_2603,2019-08-14,2019-05-24
p_11278,p_15447,dev_763,2019-10-30,2021-01-19
p_11278,p_51237,dev_2782,2021-10-06,2020-03-21
p_11279,p_12814,dev_2687,2020-03-25,2020-08-18
p_11279,p_70878,dev_47,2020-05-08,2021-04-10
p_11280,p_12835,dev_1167,2021-02-27,2020-10-24
p_11280,p_22246,dev_5,2021-03-29,2022-04-02
p_11280,p_46475,dev_1,2022-01-11,2022-01-18
p_11280,p_50289,dev_7,2019-07-04,2020-02-01
p_11281,p_47219,dev_582,2019-10-16,2019-06-29
p_11281,p_57981,dev_6,2021-12-15,2021-03-06
p_11281,p_75375,dev_150,2021-01-01,2020-02-23
p_11281,p_93055,dev_2416,2021-06-25,2020-09-17
p_11282,p_23174,dev_1019,2019-09-07,2020-04-13
p_11282,p_40313,dev_87,2021-03-23,2019-09-11
p_11282,p_75848,dev_2,2021-10-10,2019-11-17
p_11282,p_78994,dev_816,2020-09-04,2019-12-17
p_11283,p_21332,dev_994,2020-01-12,2020-04-25
p_11283,p_42670,dev_1,2020-03-12,2019-05-31
p_11283,p_92795,dev_7,2022-02-19,2020-09-16
p_11284,p_22216,dev_2066,2022-02-18,2020-07-30
p_11284,p_24261,dev_40,2022-01-09,2020-03-24
p_11284,p_61732,dev_858,2021-08-11,2021-08-28
p_11284,p_99398,dev_85,2019-07-26,2021-09-12
p_11285,p_47580,dev_82,2022-03-09,2020-12-16
p_11285,p_53269,dev_708,2020-12-02,2020-05-30
p_11285,p_96342,dev_1870,2020-03-26,2020-02-21
p_11286,p_30591,dev_105,2021-02-07,2021-07-20
p_11286,p_55133,dev_1697,2021-07-23,2020-05-13
p_11287,p_13648,dev_750,2021-01-09,2019-05-23
p_11287,p_14085,dev_2557,2020-04-08,2021-08-22
p_11287,p_84734,dev_1085,2019-09-30,2022-05-11
p_11288,p_33801,dev_2532,2020-05-28,2021-01-11
p_11288,p_39281,dev_1,2022-01-17,2020-06-14
p_11288,p_62375,dev_1355,2021-12-23,2019-05-23
p_11289,p_19344,dev_1232,2019-10-10,2020-05-01
p_11289,p_36550,dev_1837,2020-06-06,2020-05-03
p_11289,p_38146,dev_2472,2020-09-09,2020-02-28
p_11289,p_81438,dev_1,2019-12-29,2020-09-29
p_11290,p_27288,dev_2,2019-06-25,2019-08-23
p_11290,p_51752,dev_327,2022-04-06,2019-11-15
p_11290,p_99240,dev_2033,2021-11-27,2020-04-16
p_11291,p_34810,dev_755,2021-11-23,2019-12-22
p_11291,p_37495,dev_1089,2022-01-29,2019-07-28
p_11291,p_39672,dev_7,2021-03-02,2022-02-05
p_11292,p_38946,dev_1884,2020-08-29,2020-06-24
p_11292,p_42717,dev_588,2020-09-27,2021-02-08
p_11292,p_46007,dev_657,2022-01-07,2021-11-05
p_11292,p_62178,dev_24,2021-03-22,2020-11-05
p_11293,p_25366,dev_2989,2020-10-09,2021-03-29
p_11293,p_32899,dev_299,2021-09-19,2019-12-16
p_11293,p_50202,dev_1657,2022-05-13,2019-06-19
p_11293,p_79979,dev_1647,2021-05-02,2020-10-28
p_11294,p_59987,dev_66,2020-05-15,2021-06-26
p_11294,p_76492,dev_4,2021-08-08,2021-09-04
p_11294,p_85766,dev_1,2021-02-08,2021-05-11
p_11295,p_48310,dev_2715,2020-05-29,2020-11-18
p_11295,p_83651,dev_3,2021-04-10,2022-02-16
p_11296,p_11357,dev_1075,2020-01-23,2022-02-23
p_11296,p_20549,dev_2686,2021-07-26,2020-02-21
p_11296,p_31950,dev_1675,2021-02-10,2022-04-26
p_11297,p_11604,dev_1618,2020-04-08,2021-09-13
p_11297,p_47869,dev_1836,2019-10-17,2021-11-05
p_11297,p_66159,dev_2445,2019-11-23,2020-06-28
p_11298,p_21854,dev_2976,2021-05-29,2021-10-04
p_11298,p_24117,dev_734,2021-02-04,2020-07-02
p_11298,p_53745,dev_2220,2021-02-23,2021-09-11
p_11298,p_84593,dev_2830,2019-08-01,2020-12-14
p_11299,p_19534,dev_80,2020-06-27,2022-04-04
p_11299,p_34361,dev_793,2019-10-27,2021-04-03
p_11299,p_74200,dev_2111,2021-11-09,2020-12-04
p_11300,p_12721,dev_1355,2019-06-05,2021-11-14
p_11300,p_22549,dev_1314,2020-04-10,2020-01-25
p_11300,p_43696,dev_387,2020-03-03,2022-05-22
p_11301,p_20986,dev_1230,2022-04-23,2020-05-27
p_11301,p_21520,dev_1313,2020-09-22,2020-04-11
p_11301,p_59785,dev_340,2021-12-15,2022-02-21
p_11302,p_29759,dev_444,2019-07-15,2021-06-20
p_11302,p_30526,dev_7,2021-06-07,2019-10-31
p_11302,p_32912,dev_1,2021-09-11,2022-05-06
p_11303,p_38134,dev_1,2021-10-11,2020-12-14
p_11303,p_46517,dev_115,2021-01-02,2020-10-23
p_11303,p_86518,dev_123,2021-05-01,2020-12-02
p_11303,p_87426,dev_2496,2021-07-04,2021-07-31
p_11304,p_11471,dev_874,2020-07-08,2021-01-01
p_11304,p_33791,dev_1009,2020-10-06,2021-06-15
p_11304,p_51478,dev_1457,2020-09-03,2022-03-20
p_11304,p_63093,dev_1113,2022-04-27,2021-03-02
p_11305,p_23823,dev_118,2022-01-29,2021-01-25
p_11305,p_93059,dev_570,2021-10-20,2022-04-22
p_11306,p_26824,dev_721,2019-07-27,2021-06-13
p_11306,p_28884,dev_96,2021-07-23,2021-09-07
p_11306,p_36677,dev_983,2020-03-04,2020-09-26
p_11307,p_12968,dev_2775,2020-08-12,2020-02-20
p_11307,p_26543,dev_10,2020-04-18,2020-10-15
p_11308,p_24420,dev_2574,2021-12-03,2021-06-25
p_11309,p_18553,dev_196,2019-11-07,2021-02-13
p_11309,p_95145,dev_2873,2020-09-07,2021-02-09
p_11309,p_98888,dev_1,2020-08-10,2020-04-12
p_11310,p_40140,dev_134,2020-11-17,2020-08-13
p_11310,p_61828,dev_733,2021-08-03,2019-10-14
p_11310,p_83300,dev_57,2021-03-08,2020-04-23
p_11310,p_89375,dev_6,2021-03-01,2020-05-17
p_11311,p_21651,dev_1,2020-08-30,2019-09-13
p_11311,p_89414,dev_2630,2021-08-13,2021-02-05
p_11312,p_24162,dev_2364,2022-04-26,2020-03-22
p_11312,p_45560,dev_2319,2020-09-17,2021-08-23
p_11312,p_58260,dev_820,2020-04-26,2022-03-09
p_11313,p_39724,dev_1,2021-06-23,2020-09-28
p_11314,p_20444,dev_828,2021-09-28,2020-09-15
p_11314,p_34031,dev_49,2021-12-13,2019-10-22
p_11314,p_54405,dev_2367,2021-07-16,2019-05-31
p_11314,p_69601,dev_1,2020-03-30,2021-11-19
p_11315,p_13139,dev_991,2021-08-14,2019-06-01
p_11315,p_13764,dev_1427,2021-05-06,2020-11-21
p_11315,p_53987,dev_1700,2021-02-19,2021-10-04
p_11315,p_71045,dev_58,2021-01-07,2019-08-21
p_11316,p_22684,dev_9,2020-08-25,2021-07-17
p_11316,p_23654,dev_685,2020-07-20,2021-10-19
p_11316,p_37726,dev_89,2021-09-12,2020-04-05
p_11317,p_22723,dev_88,2020-06-24,2021-09-23
p_11317,p_28105,dev_7,2022-02-26,2020-04-03
p_11317,p_88756,dev_1893,2019-10-11,2020-12-03
p_11317,p_91683,dev_71,2020-09-10,2020-02-29
p_11318,p_25684,dev_2204,2021-09-08,2020-03-10
p_11318,p_61494,dev_1770,2020-07-02,2021-09-08
p_11318,p_67580,dev_45,2021-11-16,2020-09-12
p_11319,p_28048,dev_16,2021-03-16,2019-09-02
p_11319,p_67744,dev_908,2021-05-13,2022-05-14
p_11320,p_50356,dev_2990,2020-06-13,2021-11-25
p_11320,p_50939,dev_216,2020-08-30,2020-09-24
p_11320,p_52591,dev_860,2021-09-25,2021-10-20
p_11320,p_95701,dev_36,2020-09-10,2022-02-11
p_11321,p_53656,dev_1416,2021-08-09,2022-04-07
p_11321,p_70298,dev_347,2020-06-28,2020-05-27
p_11321,p_99133,dev_2342,2020-02-03,2022-01-16
p_11322,p_11681,dev_707,2020-05-30,2021-11-27
p_11322,p_17917,dev_2553,2020-08-14,2020-09-06
p_11322,p_59177,dev_1,2022-01-15,2021-11-14
p_11322,p_87931,dev_968,2020-04-19,2021-10-28
p_11323,p_13766,dev_909,2022-01-05,2019-12-11
p_11323,p_30648,dev_374,2021-05-04,2019-06-07
p_11323,p_61188,dev_375,2020-09-30,2022-02-20
p_11323,p_72642,dev_17,2020-03-10,2020-09-21
p_11324,p_12212,dev_1,2020-12-11,2019-06-09
p_11324,p_50378,dev_1924,2019-06-18,2019-12-01
p_11324,p_71804,dev_1929,2019-09-25,2022-03-02
p_11325,p_28756,dev_2054,2021-09-20,2020-02-23
p_11325,p_53657,dev_47,2019-06-07,2021-08-14
p_11325,p_93854,dev_1498,2020-12-08,2020-04-10
p_11326,p_42867,dev_56,2021-04-11,2019-10-07
p_11326,p_69420,dev_322,2021-07-28,2020-08-31
p_11326,p_73473,dev_444,2021-11-19,2020-09-18
p_11327,p_16486,dev_171,2019-07-21,2020-01-31
p_11327,p_54536,dev_9,2019-07-14,2019-07-28
p_11327,p_83986,dev_913,2021-09-02,2019-06-19
p_11328,p_17679,dev_1,2021-01-19,2021-02-23
p_11328,p_64550,dev_98,2019-08-09,2021-04-09
p_11328,p_75120,dev_2320,2019-06-07,2022-04-22
p_11329,p_31104,dev_177,2019-08-26,2020-11-04
p_11329,p_68330,dev_1597,2021-05-24,2021-10-14
p_11329,p_83744,dev_5,2019-08-16,2020-06-24
p_11330,p_41759,dev_311,2020-04-06,2019-09-17
p_11330,p_67448,dev_809,2020-12-21,2019-12-03
p_11331,p_23481,dev_2581,2019-06-20,2022-02-08
p_11331,p_33428,dev_1,2020-07-07,2021-06-01
p_11331,p_73804,dev_1899,2021-11-20,2021-08-09
p_11332,p_29983,dev_1783,2021-09-30,2020-07-29
p_11332,p_38500,dev_1151,2021-04-28,2021-09-30
p_11332,p_58986,dev_1082,2021-12-05,2019-07-18
p_11333,p_19318,dev_91,2019-08-21,2022-05-09
p_11333,p_33706,dev_773,2020-04-23,2020-10-20
p_11333,p_65276,dev_707,2021-12-25,2021-08-13
p_11334,p_20959,dev_2091,2019-08-09,2021-09-30
p_11334,p_27965,dev_1206,2021-09-07,2021-11-24
p_11334,p_30931,dev_60,2021-06-21,2022-05-15
p_11334,p_89589,dev_2811,2020-08-29,2021-03-16
p_11335,p_19027,dev_700,2020-06-13,2020-12-14
p_11335,p_51348,dev_2871,2020-02-03,2021-07-04
p_11336,p_41780,dev_95,2021-04-21,2020-07-17
p_11336,p_70519,dev_1784,2021-08-02,2020-05-31
p_11336,p_71726,dev_2380,2021-02-12,2022-05-05
p_11336,p_77307,dev_123,2020-08-29,2020-08-08
p_11337,p_11541,dev_1,2022-01-22,2022-01-02
p_11337,p_76397,dev_2377,2021-09-12,2019-05-24
p_11337,p_90688,dev_1624,2019-08-26,2019-07-28
p_11338,p_44649,dev_909,2019-12-08,2021-11-07
p_11338,p_61726,dev_1,2019-10-08,2022-01-06
p_11338,p_66713,dev_522,2020-05-14,2019-11-21
p_11339,p_30988,dev_205,2020-12-29,2019-12-22
p_11339,p_86797,dev_979,2022-01-26,2021-03-09
p_11340,p_19243,dev_1,2020-12-12,2020-02-21
p_11340,p_24340,dev_2202,2021-11-09,2019-06-17
p_11340,p_41172,dev_819,2021-01-31,2021-11-24
p_11340,p_81987,dev_2830,2021-08-25,2021-09-06
p_11341,p_13772,dev_755,2020-05-15,2021-03-30
p_11341,p_42467,dev_2079,2019-09-25,2019-05-29
p_11341,p_70214,dev_10,2022-01-22,2019-09-24
p_11342,p_52031,dev_1651,2020-06-12,2021-10-12
p_11342,p_93336,dev_1044,2022-05-06,2021-01-20
p_11343,p_30235,dev_1,2020-05-13,2020-04-17
p_11343,p_47240,dev_93,2019-09-11,2022-05-13
p_11343,p_96439,dev_944,2020-10-21,2021-12-23
p_11344,p_16571,dev_407,2021-06-27,2022-02-12
p_11344,p_17090,dev_861,2022-05-12,2021-06-15
p_11344,p_58483,dev_546,2022-04-14,2021-02-27
p_11344,p_66302,dev_2652,2020-02-10,2020-01-27
p_11345,p_11472,dev_1413,2022-05-17,2021-03-04
p_11345,p_35617,dev_2041,2020-10-28,2021-02-20
p_11345,p_54926,dev_1511,2021-06-18,2019-12-24
p_11345,p_79603,dev_72,2021-03-18,2019-09-13
p_11346,p_16091,dev_98,2019-07-10,2021-04-08
p_11346,p_48180,dev_1624,2020-03-18,2022-03-18
p_11346,p_99689,dev_1,2020-08-26,2021-12-06
p_11347,p_50585,dev_1,2020-04-18,2019-12-18
p_11348,p_41093,dev_348,2021-04-06,2022-03-09
p_11348,p_45537,dev_1840,2022-04-29,2020-12-09
p_11348,p_66257,dev_1329,2020-04-01,2020-02-12
p_11349,p_17098,dev_2302,2021-09-29,2021-12-08
p_11349,p_29733,dev_2053,2019-09-14,2019-09-22
p_11350,p_28138,dev_1693,2021-01-10,2021-06-28
p_11350,p_31690,dev_1669,2020-06-01,2022-03-28
p_11350,p_86036,dev_870,2019-12-06,2022-02-23
p_11350,p_88742,dev_76,2019-09-22,2021-11-16
p_11351,p_15894,dev_2936,2020-04-09,2020-09-03
p_11351,p_30553,dev_34,2020-05-03,2020-08-16
p_11351,p_62327,dev_2,2021-05-12,2019-07-29
p_11351,p_73748,dev_18,2021-03-19,2022-04-05
p_11352,p_25351,dev_2021,2019-10-31,2020-08-24
p_11352,p_61091,dev_1,2021-01-25,2020-04-15
p_11352,p_91792,dev_6,2021-08-31,2021-08-02
p_11353,p_28950,dev_599,2021-12-22,2019-10-31
p_11353,p_73627,dev_1855,2021-05-08,2020-12-28
p_11353,p_74648,dev_1,2020-01-30,2019-11-15
p_11354,p_59870,dev_893,2021-09-21,2019-09-21
p_11354,p_79901,dev_79,2021-02-17,2019-08-06
p_11354,p_91140,dev_1820,2019-07-29,2019-11-07
p_11355,p_27276,dev_1,2021-05-20,2021-03-20
p_11355,p_54266,dev_143,2020-09-26,2021-04-28
p_11355,p_73608,dev_2289,2021-01-29,2019-07-29
p_11356,p_29597,dev_1,2021-05-24,2020-12-13
p_11356,p_48489,dev_809,2020-01-02,2021-05-30
p_11356,p_79440,dev_62,2022-02-18,2019-11-02
p_11356,p_92227,dev_1,2021-12-20,2020-09-04
p_11357,p_26305,dev_221,2021-01-30,2020-06-27
p_11357,p_30254,dev_318,2022-02-16,2021-12-15
p_11358,p_45218,dev_2747,2019-11-09,2019-12-21
p_11359,p_28363,dev_1863,2019-06-15,2019-08-24
p_11359,p_31241,dev_724,2021-08-31,2022-01-25
p_11359,p_31692,dev_734,2022-03-31,2019-10-09
p_11359,p_66116,dev_6,2019-10-05,2020-07-26
p_11360,p_36349,dev_2225,2020-10-31,2022-02-17
p_11360,p_38185,dev_1978,2021-04-15,2019-08-21
p_11360,p_85267,dev_946,2020-01-01,2019-06-22
p_11361,p_42142,dev_778,2021-08-03,2021-07-29
p_11361,p_44581,dev_104,2021-03-30,2020-10-25
p_11361,p_74884,dev_1800,2019-07-20,2019-12-05
p_11362,p_24804,dev_168,2021-10-02,2019-07-16
p_11362,p_45864,dev_1346,2021-09-02,2019-11-26
p_11362,p_47345,dev_2539,2021-02-03,2020-03-14
p_11363,p_22385,dev_1052,2019-06-18,2021-12-24
p_11363,p_59274,dev_531,2019-09-22,2020-01-26
p_11363,p_62621,dev_1096,2021-01-04,2021-12-19
p_11363,p_63220,dev_10,2020-03-16,2021-03-12
p_11364,p_25984,dev_450,2020-02-01,2019-11-12
p_11364,p_55344,dev_10,2019-06-29,2020-04-10
p_11364,p_62075,dev_1,2021-08-12,2021-01-12
p_11364,p_86011,dev_1866,2020-08-07,2020-01-17
p_11365,p_18538,dev_10,2021-03-11,2021-11-01
p_11365,p_41698,dev_1400,2020-01-10,2021-12-02
p_11365,p_50401,dev_1,2020-08-19,2021-06-20
p_11365,p_69065,dev_7,2021-08-23,2021-08-08
p_11366,p_15036,dev_2423,2021-09-30,2020-10-22
p_11366,p_82189,dev_517,2020-07-01,2021-04-28
p_11366,p_87246,dev_65,2019-11-27,2022-01-09
p_11366,p_88308,dev_1,2022-05-10,2022-03-05
p_11367,p_37027,dev_1,2020-11-19,2021-07-30
p_11368,p_11818,dev_912,2020-08-22,2020-08-23
p_11368,p_21985,dev_4,2019-08-26,2020-09-26
p_11368,p_45068,dev_8,2019-05-26,2022-02-28
p_11368,p_92554,dev_2889,2019-05-29,2019-08-27
p_11369,p_31353,dev_1820,2019-08-07,2022-04-21
p_11369,p_34412,dev_1797,2020-10-02,2022-01-25
p_11369,p_56667,dev_23,2021-12-11,2020-02-17
p_11369,p_78180,dev_4,2019-06-19,2021-01-30
p_11370,p_23067,dev_2,2022-04-03,2022-01-07
p_11370,p_63299,dev_2728,2021-12-21,2019-10-25
p_11370,p_75298,dev_1,2021-12-24,2022-01-26
p_11371,p_13063,dev_1432,2020-11-09,2021-12-13
p_11371,p_51833,dev_1322,2020-07-11,2020-07-01
p_11371,p_90357,dev_161,2020-03-04,2021-05-26
p_11371,p_91694,dev_1,2019-09-24,2020-02-20
p_11372,p_17167,dev_845,2021-12-13,2020-02-14
p_11372,p_33523,dev_1,2021-10-12,2020-07-09
p_11372,p_33967,dev_3,2021-05-14,2021-08-27
p_11373,p_36306,dev_59,2020-11-11,2020-06-29
p_11373,p_43114,dev_2152,2022-04-24,2019-09-19
p_11373,p_66752,dev_1332,2020-06-10,2021-11-14
p_11373,p_92689,dev_2451,2021-03-20,2019-08-28
p_11374,p_18254,dev_30,2020-06-20,2021-05-15
p_11374,p_30868,dev_383,2021-05-07,2021-08-18
p_11374,p_35814,dev_2948,2021-12-23,2021-04-22
p_11375,p_17539,dev_30,2021-10-24,2021-07-04
p_11375,p_37939,dev_91,2021-10-13,2021-06-15
p_11375,p_97810,dev_1785,2019-11-10,2021-03-27
p_11376,p_25359,dev_3,2021-09-10,2021-12-08
p_11376,p_37146,dev_1563,2019-10-18,2021-02-25
p_11376,p_46847,dev_1784,2022-03-24,2020-08-10
p_11376,p_47689,dev_75,2020-09-15,2020-10-25
p_11377,p_31254,dev_833,2019-12-13,2021-08-04
p_11377,p_40574,dev_2736,2019-07-31,2019-06-05
p_11377,p_72139,dev_1631,2021-10-15,2020-05-09
p_11378,p_36767,dev_1,2020-07-12,2019-12-06
p_11378,p_37705,dev_719,2020-09-18,2022-03-14
p_11378,p_64532,dev_509,2020-02-03,2022-03-27
p_11379,p_24348,dev_44,2022-02-13,2022-04-04
p_11379,p_30714,dev_15,2020-10-06,2020-08-26
p_11379,p_52166,dev_961,2021-02-27,2020-05-31
p_11380,p_31118,dev_2746,2021-11-28,2021-03-17
p_11380,p_70242,dev_2837,2021-01-01,2020-02-17
p_11380,p_85596,dev_176,2019-07-24,2020-06-29
p_11380,p_94090,dev_1717,2021-05-17,2021-05-24
p_11381,p_44154,dev_725,2020-02-27,2020-07-18
p_11381,p_79963,dev_274,2020-04-25,2019-10-27
p_11381,p_92526,dev_1,2020-02-19,2021-10-17
p_11382,p_18695,dev_2720,2020-06-17,2020-09-23
p_11382,p_59889,dev_2084,2019-07-02,2019-07-17
p_11382,p_85908,dev_568,2020-11-30,2019-10-22
p_11383,p_11980,dev_191,2021-10-05,2021-01-25
p_11383,p_53000,dev_15,2021-11-20,2020-02-10
p_11383,p_71973,dev_1385,2021-11-29,2021-08-29
p_11384,p_22923,dev_45,2022-04-10,2019-07-31
p_11384,p_49682,dev_2530,2020-01-28,2021-10-24
p_11384,p_60475,dev_2487,2020-05-31,2021-09-17
p_11384,p_69705,dev_29,2020-05-12,2020-11-17
p_11385,p_43085,dev_169,2019-06-09,2021-05-31
p_11385,p_99996,dev_294,2021-06-05,2022-01-02
p_11386,p_26883,dev_1,2019-07-11,2021-10-13
p_11386,p_32699,dev_2658,2021-10-03,2019-10-14
p_11386,p_65565,dev_2763,2019-08-10,2022-04-16
p_11386,p_96069,dev_1118,2020-04-29,2022-02-15
p_11387,p_19450,dev_576,2020-08-08,2021-05-23
p_11387,p_47169,dev_3,2021-09-24,2019-06-09
p_11387,p_63010,dev_2034,2019-07-03,2020-08-30
p_11387,p_66110,dev_35,2020-03-22,2019-09-16
p_11388,p_12611,dev_766,2020-08-06,2021-09-03
p_11388,p_83272,dev_3,2021-11-12,2020-05-07
p_11388,p_95534,dev_1077,2019-10-02,2019-12-12
p_11389,p_74489,dev_1,2022-01-20,2022-05-12
p_11389,p_95816,dev_1551,2020-10-26,2021-03-21
p_11390,p_19960,dev_967,2021-11-16,2020-05-07
p_11390,p_30974,dev_2733,2021-10-28,2020-11-28
p_11390,p_33466,dev_76,2021-02-10,2021-12-21
p_11390,p_61657,dev_1,2021-10-03,2020-05-08
p_11391,p_24080,dev_71,2019-05-29,2020-02-14
p_11391,p_30126,dev_855,2021-11-13,2021-01-05
p_11391,p_96872,dev_2073,2022-01-25,2020-06-01
p_11391,p_97271,dev_1395,2019-10-12,2021-07-27
p_11392,p_20969,dev_1,2021-06-10,2019-10-18
p_11392,p_84729,dev_1878,2020-11-07,2020-10-25
p_11393,p_23097,dev_1353,2021-06-19,2020-07-07
p_11393,p_43475,dev_728,2019-12-19,2021-07-18
p_11393,p_54305,dev_5,2019-08-13,2021-09-28
p_11393,p_71704,dev_30,2021-06-11,2021-04-30
p_11394,p_59681,dev_1661,2020-12-28,2022-03-27
p_11394,p_82358,dev_275,2020-11-15,2019-06-11
p_11394,p_87388,dev_7,2021-05-06,2021-08-15
p_11395,p_49759,dev_1209,2021-05-17,2019-10-09
p_11395,p_69468,dev_1,2021-06-20,2020-12-04
p_11395,p_70029,dev_2275,2021-11-27,2020-02-24
p_11395,p_80599,dev_1514,2022-01-25,2020-05-23
p_11396,p_12678,dev_37,2021-08-24,2020-11-20
p_11396,p_63029,dev_15,2021-01-29,2020-03-30
p_11396,p_79310,dev_1850,2021-03-29,2022-01-12
p_11397,p_20593,dev_1,2021-12-29,2020-01-29
p_11397,p_60322,dev_173,2020-09-24,2019-08-11
