src_id,dst_id,d_id,src_device_start_time,dst_device_start_time
p_11987,p_24026,pn_66,2021-12-19,2020-01-30
p_11987,p_41015,pn_3176,2019-11-25,2019-10-28
p_11987,p_68434,pn_1,2020-05-21,2021-01-04
p_11987,p_90712,pn_5492,2020-02-10,2022-03-29
p_11988,p_38647,pn_1,2020-10-29,2021-03-07
p_11988,p_55640,pn_1346,2019-12-29,2022-05-12
p_11988,p_98877,pn_3939,2022-04-02,2019-08-10
p_11989,p_24680,pn_3,2019-10-16,2019-09-29
p_11989,p_44960,pn_6,2021-06-03,2022-03-04
p_11989,p_50100,pn_1670,2022-05-08,2022-04-09
p_11990,p_28222,pn_422,2019-09-27,2020-07-02
p_11990,p_38243,pn_1022,2020-04-01,2021-06-07
p_11990,p_81775,pn_1,2022-03-12,2020-12-14
p_11990,p_85348,pn_56,2019-10-24,2022-02-04
p_11991,p_18684,pn_605,2019-08-31,2021-01-06
p_11991,p_79559,pn_74,2020-04-16,2020-09-25
p_11992,p_26666,pn_20,2021-01-20,2021-10-24
p_11992,p_26953,pn_5880,2020-05-25,2020-11-16
p_11992,p_41831,pn_3934,2021-05-02,2019-09-28
p_11993,p_13387,pn_658,2020-12-23,2022-03-01
p_11993,p_58694,pn_7,2021-05-21,2022-01-03
p_11994,p_12308,pn_1813,2019-12-13,2022-02-19
p_11994,p_57234,pn_1,2022-03-19,2019-07-04
p_11994,p_69646,pn_632,2022-01-05,2020-11-15
p_11994,p_72272,pn_645,2019-11-05,2021-12-07
p_11995,p_28773,pn_3055,2022-04-06,2022-03-16
p_11996,p_31289,pn_921,2020-08-16,2020-10-03
p_11996,p_43392,pn_917,2020-02-20,2021-02-08
p_11996,p_68195,pn_751,2021-01-24,2019-08-21
p_11997,p_46154,pn_4674,2021-11-06,2020-11-04
p_11997,p_67426,pn_4409,2021-06-19,2021-04-07
p_11997,p_81843,pn_3600,2020-06-19,2022-05-03
p_11997,p_98589,pn_5810,2021-12-05,2020-12-23
p_11998,p_18729,pn_657,2020-10-16,2020-07-10
p_11998,p_30144,pn_2533,2020-08-14,2021-10-25
p_11998,p_45679,pn_2214,2021-03-06,2022-02-07
p_11999,p_47132,pn_1,2020-12-18,2021-10-09
p_11999,p_88550,pn_4099,2021-08-17,2020-10-17
p_12000,p_17780,pn_2,2020-12-19,2020-02-25
p_12000,p_36426,pn_5714,2019-09-17,2020-09-11
p_12000,p_45119,pn_2408,2021-02-06,2021-06-17
p_12001,p_19654,pn_3479,2019-08-05,2020-12-11
p_12001,p_25747,pn_2388,2019-09-03,2020-12-12
p_12001,p_49725,pn_62,2020-01-21,2021-01-18
p_12001,p_98653,pn_5620,2021-06-11,2022-01-31
p_12002,p_14257,pn_1,2022-04-18,2021-09-03
p_12002,p_49647,pn_2521,2019-05-15,2021-03-01
p_12002,p_83540,pn_1,2022-03-29,2022-04-18
p_12002,p_97791,pn_5824,2020-09-30,2020-10-21
p_12003,p_42836,pn_19,2021-09-20,2020-12-19
p_12004,p_12909,pn_65,2019-08-29,2019-11-25
p_12004,p_38900,pn_5,2020-05-30,2021-10-21
p_12005,p_82349,pn_2185,2021-07-27,2021-02-17
p_12006,p_31046,pn_4831,2021-08-10,2021-07-08
p_12006,p_47269,pn_88,2019-11-10,2020-02-14
p_12007,p_14265,pn_1,2021-12-02,2020-07-11
p_12007,p_25799,pn_216,2020-03-23,2022-05-04
p_12007,p_85590,pn_4790,2020-04-26,2022-03-28
p_12008,p_13868,pn_5483,2020-06-10,2021-04-28
p_12008,p_14874,pn_2410,2020-10-05,2020-12-23
p_12008,p_20304,pn_9,2021-01-25,2020-01-09
p_12009,p_48111,pn_1,2019-08-09,2022-01-29
p_12009,p_83189,pn_33,2021-05-24,2020-11-01
p_12010,p_69248,pn_3,2019-09-25,2020-11-30
p_12010,p_90479,pn_5770,2019-10-08,2019-06-02
p_12011,p_26622,pn_7,2019-12-20,2022-03-23
p_12011,p_72421,pn_4031,2019-12-25,2020-05-10
p_12011,p_80508,pn_5345,2020-10-06,2020-08-03
p_12012,p_64162,pn_423,2019-11-30,2019-12-13
p_12012,p_85934,pn_50,2020-07-13,2021-01-13
p_12012,p_85976,pn_3262,2019-11-16,2020-11-11
p_12013,p_12092,pn_3904,2022-03-26,2022-01-23
p_12013,p_22693,pn_3400,2019-10-16,2021-04-23
p_12013,p_56739,pn_4238,2020-04-05,2022-02-17
p_12013,p_98152,pn_5297,2022-04-19,2022-04-24
p_12014,p_86628,pn_7,2021-12-09,2019-06-02
p_12014,p_92579,pn_1486,2019-09-06,2021-01-08
p_12015,p_38838,pn_1,2020-04-08,2019-10-21
p_12015,p_74828,pn_614,2020-09-22,2022-05-12
p_12015,p_80712,pn_237,2020-04-19,2021-10-25
p_12016,p_28351,pn_4701,2019-05-25,2020-02-12
p_12016,p_29694,pn_1,2021-04-10,2020-07-15
p_12016,p_81320,pn_41,2021-10-28,2020-10-25
p_12017,p_43199,pn_56,2020-08-31,2022-01-26
p_12017,p_57514,pn_5404,2020-08-20,2019-06-17
p_12017,p_78396,pn_1877,2022-02-04,2019-12-25
p_12018,p_26170,pn_67,2021-02-10,2021-02-23
p_12018,p_64843,pn_4,2021-03-20,2021-04-27
p_12018,p_78823,pn_2401,2019-12-11,2020-03-12
p_12019,p_32783,pn_4,2021-05-18,2021-10-25
p_12019,p_49373,pn_1,2021-12-02,2021-10-17
p_12019,p_58995,pn_8,2019-11-17,2021-05-14
p_12019,p_59451,pn_5699,2020-04-12,2019-10-08
p_12020,p_44783,pn_1,2021-11-18,2019-11-15
p_12020,p_71349,pn_1,2020-10-23,2019-11-16
p_12020,p_71884,pn_5624,2021-08-15,2019-06-21
p_12021,p_13193,pn_272,2020-02-15,2019-09-15
p_12021,p_84117,pn_5059,2019-11-25,2021-09-14
p_12022,p_22310,pn_10,2020-12-30,2020-11-19
p_12022,p_63589,pn_1,2021-06-24,2022-01-16
p_12022,p_71505,pn_3093,2022-02-10,2020-05-05
p_12022,p_90785,pn_528,2021-04-11,2022-01-09
p_12023,p_21094,pn_4318,2021-09-14,2020-01-06
p_12023,p_45869,pn_2,2019-09-12,2021-06-06
p_12023,p_62446,pn_667,2022-01-21,2019-12-31
p_12024,p_16306,pn_14,2021-07-25,2020-08-23
p_12024,p_66599,pn_560,2021-03-10,2021-09-25
p_12024,p_68956,pn_4633,2021-04-06,2020-09-15
p_12024,p_98524,pn_561,2020-11-29,2021-03-29
p_12025,p_29815,pn_2935,2020-10-27,2022-04-17
p_12025,p_43139,pn_3643,2022-05-12,2020-02-03
p_12025,p_53881,pn_2545,2020-06-19,2020-11-13
p_12025,p_59217,pn_5269,2021-03-29,2022-04-26
p_12026,p_58338,pn_5056,2021-05-06,2020-07-04
p_12026,p_98205,pn_1497,2020-02-09,2021-08-26
p_12026,p_99301,pn_1,2020-07-29,2021-08-29
p_12028,p_19518,pn_1865,2021-04-03,2020-10-30
p_12028,p_23601,pn_2907,2019-07-08,2020-07-22
p_12028,p_50345,pn_1,2022-02-18,2020-01-20
p_12028,p_71631,pn_4073,2021-07-09,2021-11-13
p_12029,p_16204,pn_894,2020-09-07,2019-12-25
p_12029,p_89127,pn_1832,2019-06-25,2019-11-06
p_12029,p_93506,pn_5480,2021-02-16,2022-02-22
p_12030,p_93193,pn_2157,2019-08-07,2021-11-05
p_12030,p_94911,pn_17,2021-03-08,2020-01-07
p_12031,p_36915,pn_1868,2020-06-30,2021-04-08
p_12031,p_39679,pn_1,2019-12-28,2020-04-08
p_12031,p_97052,pn_3865,2022-02-21,2019-06-06
p_12032,p_38442,pn_906,2020-11-30,2019-12-09
p_12033,p_14556,pn_26,2020-06-30,2020-07-25
p_12033,p_24645,pn_353,2021-10-21,2022-02-16
p_12033,p_71221,pn_5459,2020-02-20,2021-07-22
p_12034,p_35912,pn_5404,2021-10-17,2020-11-11
p_12034,p_46366,pn_1,2020-11-04,2021-12-22
p_12034,p_70877,pn_1386,2021-09-26,2021-03-08
p_12035,p_27968,pn_3892,2021-05-14,2022-02-11
p_12035,p_40433,pn_5274,2020-07-19,2021-05-23
p_12036,p_25542,pn_348,2021-11-06,2020-02-01
p_12036,p_39343,pn_4748,2020-06-04,2021-06-15
p_12036,p_78387,pn_587,2019-11-21,2021-10-06
p_12037,p_36088,pn_3950,2020-01-24,2020-08-23
p_12037,p_47184,pn_1,2021-09-14,2021-09-24
p_12037,p_48138,pn_86,2021-10-13,2020-01-11
p_12037,p_85418,pn_1,2020-05-22,2020-05-05
p_12038,p_15242,pn_725,2020-05-22,2020-05-07
p_12038,p_34495,pn_1611,2021-12-17,2020-02-03
p_12038,p_64687,pn_1,2020-02-20,2020-01-15
p_12038,p_96566,pn_6,2019-12-31,2020-06-18
p_12039,p_40328,pn_517,2020-07-03,2019-07-16
p_12039,p_81075,pn_360,2019-09-09,2021-05-08
p_12039,p_81496,pn_1377,2022-02-04,2022-03-29
p_12040,p_13014,pn_97,2020-11-11,2021-10-03
p_12040,p_22837,pn_1,2020-01-28,2022-04-25
p_12040,p_61673,pn_1413,2020-09-20,2021-04-22
p_12041,p_15806,pn_4048,2020-02-18,2020-02-18
p_12041,p_31322,pn_3280,2019-11-19,2021-08-12
p_12041,p_70210,pn_772,2020-12-31,2022-01-13
p_12041,p_85435,pn_10,2019-10-04,2020-05-01
p_12042,p_57364,pn_1109,2019-06-20,2021-03-18
p_12042,p_74780,pn_2632,2021-09-26,2020-07-19
p_12043,p_26176,pn_1,2021-02-13,2020-01-01
p_12043,p_46928,pn_3261,2021-04-17,2020-02-19
p_12043,p_64419,pn_1,2020-09-13,2020-12-07
p_12043,p_93683,pn_1379,2021-06-16,2020-08-23
p_12044,p_46370,pn_3,2022-01-22,2019-10-26
p_12044,p_73361,pn_4045,2022-02-10,2022-02-09
p_12044,p_88508,pn_1149,2021-11-22,2020-03-29
p_12045,p_35285,pn_3846,2021-08-02,2021-09-06
p_12045,p_81669,pn_334,2021-06-09,2021-11-12
p_12046,p_28843,pn_4457,2020-04-20,2019-08-30
p_12046,p_44782,pn_181,2022-03-25,2021-05-17
p_12046,p_74527,pn_1,2020-07-01,2021-06-01
p_12047,p_16836,pn_3866,2022-01-21,2021-03-02
p_12047,p_20654,pn_611,2021-12-13,2022-01-26
p_12047,p_88306,pn_3591,2021-10-22,2020-08-13
p_12047,p_95519,pn_1,2019-06-19,2020-01-15
p_12048,p_49642,pn_518,2020-03-29,2020-12-30
p_12048,p_68026,pn_1228,2020-05-29,2020-12-23
p_12048,p_68971,pn_15,2022-01-03,2021-11-24
p_12049,p_19812,pn_2377,2021-09-14,2020-09-29
p_12049,p_30548,pn_34,2021-07-01,2021-06-01
p_12049,p_77720,pn_842,2020-02-16,2020-07-16
p_12049,p_79043,pn_2231,2021-05-17,2020-09-12
p_12050,p_40720,pn_3066,2020-07-22,2019-05-29
p_12050,p_63178,pn_2588,2022-01-29,2021-02-19
p_12050,p_72989,pn_14,2020-02-04,2019-11-05
p_12051,p_42131,pn_5340,2020-02-08,2020-12-22
p_12051,p_69656,pn_8,2020-11-09,2020-01-06
p_12052,p_58164,pn_88,2020-04-19,2021-10-12
p_12052,p_67102,pn_1,2022-01-09,2021-04-06
p_12052,p_97529,pn_1686,2021-11-12,2019-06-05
p_12053,p_52606,pn_1,2021-03-13,2022-01-03
p_12053,p_64450,pn_6,2022-02-06,2021-03-17
p_12053,p_94104,pn_324,2022-02-23,2020-03-03
p_12054,p_45046,pn_252,2019-08-21,2020-01-09
p_12054,p_81493,pn_869,2019-11-26,2020-11-07
p_12055,p_29333,pn_999,2020-07-15,2019-12-08
p_12055,p_44211,pn_1844,2021-08-27,2019-12-25
p_12056,p_19491,pn_318,2019-09-09,2021-09-13
p_12056,p_33384,pn_750,2021-04-16,2020-09-01
p_12056,p_66733,pn_5289,2021-05-30,2021-09-28
p_12056,p_84500,pn_5461,2020-01-25,2019-10-05
p_12057,p_37829,pn_1,2019-09-22,2020-10-24
p_12057,p_58713,pn_198,2021-05-10,2020-11-04
p_12057,p_66818,pn_212,2020-11-29,2021-04-17
p_12057,p_88489,pn_1961,2021-02-27,2022-02-20
p_12058,p_13392,pn_5,2021-11-07,2020-02-03
p_12058,p_84101,pn_1,2020-08-05,2019-08-21
p_12058,p_90619,pn_700,2020-12-05,2019-08-21
p_12059,p_12070,pn_6,2021-01-30,2021-10-20
p_12059,p_24049,pn_571,2020-01-03,2020-09-28
p_12059,p_45429,pn_2697,2021-03-10,2020-07-29
p_12059,p_81060,pn_2373,2021-12-09,2021-06-10
p_12060,p_17113,pn_3090,2020-07-18,2019-09-19
p_12060,p_29643,pn_1607,2021-01-09,2019-09-23
p_12060,p_35822,pn_778,2019-09-24,2020-02-18
p_12060,p_95986,pn_229,2021-11-26,2020-11-24
p_12061,p_25891,pn_1,2021-01-06,2021-02-04
p_12061,p_26012,pn_203,2019-12-18,2022-02-23
p_12061,p_39391,pn_78,2021-06-18,2020-07-04
p_12061,p_79087,pn_143,2019-06-18,2020-05-07
p_12062,p_29795,pn_1,2021-08-01,2020-02-15
p_12063,p_17906,pn_3041,2021-09-07,2021-05-15
p_12063,p_21677,pn_2726,2021-06-23,2020-11-20
p_12063,p_41256,pn_3210,2021-04-15,2020-09-27
p_12063,p_91279,pn_851,2021-04-16,2022-02-27
p_12064,p_65010,pn_5829,2020-04-21,2020-12-08
p_12065,p_19703,pn_3691,2020-07-11,2022-04-03
p_12065,p_28086,pn_922,2021-08-16,2019-10-03
p_12065,p_32300,pn_2810,2022-03-10,2019-07-19
p_12066,p_15305,pn_3254,2020-09-02,2022-03-08
p_12066,p_15634,pn_2763,2019-08-12,2021-10-08
p_12066,p_41850,pn_1,2019-07-13,2022-04-18
p_12066,p_43763,pn_4128,2019-07-25,2021-03-29
p_12067,p_25298,pn_9,2021-11-21,2022-02-07
p_12067,p_38630,pn_3133,2020-07-14,2019-09-30
p_12068,p_38434,pn_5119,2022-04-15,2021-09-08
p_12068,p_89213,pn_5299,2020-09-11,2019-06-10
p_12068,p_92300,pn_5253,2021-04-10,2020-11-11
p_12069,p_15385,pn_5545,2019-10-30,2021-04-27
p_12069,p_15466,pn_4795,2019-05-22,2020-10-24
p_12069,p_22346,pn_636,2022-02-09,2020-10-01
p_12069,p_92926,pn_480,2021-08-01,2020-04-12
p_12070,p_17810,pn_1302,2020-10-16,2020-11-02
p_12070,p_73911,pn_2362,2019-12-02,2022-03-11
p_12071,p_78380,pn_1266,2020-07-27,2022-01-13
p_12071,p_90548,pn_5622,2019-10-06,2021-06-11
p_12071,p_92133,pn_2056,2020-11-24,2020-04-14
p_12072,p_73359,pn_1031,2021-04-14,2021-02-25
p_12072,p_88545,pn_2814,2019-06-22,2020-05-08
p_12072,p_90228,pn_3607,2021-07-17,2021-09-17
p_12072,p_91468,pn_2971,2021-09-16,2020-08-08
p_12073,p_22752,pn_4576,2020-12-04,2021-10-30
p_12073,p_38530,pn_4403,2021-05-29,2020-04-26
p_12073,p_73426,pn_1,2021-12-02,2020-03-27
p_12073,p_95131,pn_3207,2021-02-19,2019-09-12
p_12074,p_13229,pn_4647,2020-08-27,2020-08-25
p_12074,p_15234,pn_1,2019-10-27,2020-09-21
p_12074,p_17802,pn_2,2022-04-13,2020-10-01
p_12075,p_31802,pn_1,2021-11-04,2019-10-11
p_12075,p_68427,pn_775,2022-02-18,2022-02-15
p_12075,p_85142,pn_1111,2020-01-08,2019-08-14
p_12076,p_16912,pn_1554,2020-08-19,2020-08-31
p_12076,p_24341,pn_2749,2019-10-15,2019-09-30
p_12076,p_62019,pn_3040,2022-02-02,2020-05-30
p_12077,p_28561,pn_84,2021-01-13,2019-07-20
p_12077,p_57554,pn_891,2021-09-01,2019-09-15
p_12077,p_69913,pn_4765,2022-01-10,2021-03-04
p_12077,p_87307,pn_740,2021-12-07,2019-05-20
p_12078,p_37041,pn_2690,2021-11-28,2021-09-06
p_12078,p_51715,pn_4,2019-10-10,2021-05-19
p_12078,p_54255,pn_3073,2020-09-08,2019-11-08
p_12078,p_72793,pn_1,2022-01-06,2021-01-30
p_12079,p_14655,pn_2035,2021-02-20,2021-06-29
p_12079,p_16052,pn_548,2020-10-25,2021-06-05
p_12079,p_42150,pn_1050,2021-11-24,2019-11-02
p_12079,p_55330,pn_7,2021-01-17,2019-05-24
p_12080,p_55633,pn_262,2019-08-05,2020-02-04
p_12080,p_65933,pn_1,2020-02-12,2021-01-29
p_12080,p_96292,pn_2495,2021-08-06,2020-04-02
p_12081,p_39082,pn_1,2022-05-09,2019-09-20
p_12081,p_71092,pn_845,2022-03-05,2022-03-08
p_12081,p_98999,pn_231,2020-03-27,2022-05-03
p_12082,p_28664,pn_90,2019-10-04,2021-08-16
p_12082,p_80512,pn_1364,2022-03-25,2021-06-16
p_12083,p_25266,pn_376,2020-10-06,2019-10-13
p_12083,p_44038,pn_5,2019-10-23,2020-12-21
p_12083,p_58185,pn_18,2020-05-05,2019-09-12
p_12084,p_32065,pn_1,2021-07-25,2022-03-06
p_12084,p_41738,pn_3642,2019-07-14,2019-09-05
p_12084,p_47889,pn_3312,2019-11-24,2020-03-25
p_12084,p_63842,pn_4371,2020-11-09,2021-12-02
p_12085,p_27318,pn_1,2021-09-07,2021-08-24
p_12085,p_57572,pn_5164,2021-04-05,2020-01-20
p_12085,p_58654,pn_1,2022-03-21,2021-11-29
p_12085,p_87373,pn_1273,2021-06-02,2020-12-12
p_12086,p_22992,pn_1,2022-04-04,2021-03-21
p_12086,p_75964,pn_1,2021-08-10,2022-04-10
p_12086,p_84812,pn_3763,2019-12-19,2020-05-05
p_12086,p_97924,pn_264,2022-04-04,2020-12-21
p_12087,p_35110,pn_4871,2021-10-17,2022-04-18
p_12087,p_44096,pn_4194,2019-08-23,2021-01-18
p_12087,p_60623,pn_619,2019-05-17,2020-11-02
p_12088,p_28463,pn_2156,2021-03-29,2021-12-25
p_12088,p_29891,pn_1597,2021-09-17,2022-02-07
p_12088,p_39309,pn_230,2019-09-27,2021-03-24
p_12088,p_66894,pn_4471,2021-09-12,2020-01-20
p_12089,p_30805,pn_3941,2021-03-28,2022-02-11
p_12089,p_30824,pn_9,2021-10-21,2021-05-24
p_12089,p_53423,pn_1,2021-11-21,2020-01-21
p_12089,p_55711,pn_1005,2021-08-04,2020-03-30
p_12090,p_23871,pn_1375,2019-11-22,2021-10-20
p_12090,p_44606,pn_159,2022-01-18,2021-07-21
p_12091,p_83051,pn_1580,2019-07-24,2021-06-20
p_12092,p_18715,pn_33,2020-01-05,2019-06-11
p_12092,p_64961,pn_972,2020-04-02,2022-05-12
p_12092,p_89114,pn_4301,2020-10-12,2020-07-02
p_12093,p_44555,pn_1,2022-04-02,2021-04-28
p_12093,p_77329,pn_1516,2020-12-19,2020-12-12
p_12093,p_84832,pn_1,2020-01-04,2021-04-06
p_12093,p_91799,pn_1991,2020-03-04,2020-06-02
p_12094,p_24326,pn_2114,2020-01-01,2022-04-24
p_12094,p_24952,pn_3364,2020-04-13,2019-07-17
p_12094,p_56747,pn_5017,2019-12-15,2020-08-30
p_12095,p_24839,pn_833,2021-12-03,2021-01-31
p_12095,p_48723,pn_2761,2021-02-06,2019-08-23
p_12095,p_75070,pn_2828,2020-03-01,2021-12-23
p_12096,p_12639,pn_46,2021-01-27,2022-02-11
p_12096,p_23529,pn_2921,2022-04-25,2020-10-15
p_12096,p_30456,pn_1183,2019-05-28,2020-12-17
p_12096,p_60657,pn_1837,2021-05-25,2021-07-21
p_12097,p_34417,pn_4254,2019-08-16,2020-06-12
p_12097,p_55931,pn_94,2020-10-03,2020-11-16
p_12097,p_88714,pn_3251,2020-08-11,2020-06-10
p_12098,p_18998,pn_1,2020-06-28,2019-11-18
p_12098,p_52057,pn_5628,2021-11-03,2021-07-10
p_12098,p_66451,pn_5,2022-03-08,2020-12-13
p_12098,p_92707,pn_3787,2020-04-18,2021-10-10
p_12099,p_18018,pn_449,2021-04-14,2019-11-29
p_12099,p_43566,pn_2285,2021-04-12,2019-06-20
p_12099,p_50668,pn_5627,2020-11-24,2021-06-01
p_12099,p_89543,pn_413,2020-11-22,2022-03-10
p_12100,p_13682,pn_4713,2019-10-07,2020-06-21
p_12100,p_23272,pn_3668,2021-09-18,2020-04-29
p_12100,p_33541,pn_8,2021-01-08,2020-05-12
p_12100,p_42070,pn_658,2021-06-01,2019-11-14
p_12101,p_31667,pn_5170,2020-10-30,2021-01-24
p_12101,p_93079,pn_74,2022-04-17,2022-03-29
p_12101,p_95738,pn_966,2021-05-30,2021-05-07
p_12101,p_99603,pn_83,2021-01-22,2020-07-04
p_12102,p_26831,pn_1368,2020-08-10,2021-05-11
p_12102,p_33283,pn_2798,2022-01-07,2021-12-13
p_12102,p_74849,pn_465,2022-04-18,2020-04-20
p_12102,p_83467,pn_96,2021-03-11,2021-04-15
p_12103,p_16162,pn_500,2021-04-23,2021-08-14
p_12103,p_29070,pn_9,2020-01-10,2021-04-16
p_12103,p_83135,pn_5314,2021-12-24,2019-12-07
p_12103,p_95913,pn_609,2020-04-22,2022-04-16
p_12104,p_25498,pn_5,2022-03-20,2020-08-31
p_12104,p_28501,pn_1999,2020-11-18,2021-07-25
p_12104,p_86945,pn_1,2022-03-26,2021-04-06
p_12105,p_16191,pn_5721,2020-06-24,2019-10-11
p_12105,p_53535,pn_11,2020-04-24,2020-05-15
p_12105,p_94373,pn_1,2021-02-10,2019-12-07
p_12106,p_20988,pn_3024,2019-12-05,2021-03-11
p_12106,p_41463,pn_5129,2020-09-23,2020-08-24
p_12106,p_83516,pn_70,2021-05-10,2020-07-15
p_12107,p_20492,pn_360,2020-05-04,2021-05-02
p_12107,p_65021,pn_6,2021-07-09,2022-03-17
p_12107,p_74823,pn_5477,2021-09-26,2020-11-01
p_12107,p_81481,pn_3912,2020-08-01,2020-04-16
p_12108,p_15550,pn_2902,2020-06-15,2021-06-30
p_12108,p_44653,pn_5980,2019-07-30,2020-02-14
p_12108,p_99525,pn_2767,2020-03-25,2020-06-01
p_12109,p_59328,pn_3328,2019-07-15,2019-12-17
p_12109,p_65363,pn_5306,2021-04-28,2019-09-18
p_12110,p_13763,pn_708,2020-06-18,2019-07-18
p_12110,p_15541,pn_1953,2021-08-16,2022-04-09
p_12110,p_29926,pn_5140,2019-10-19,2019-08-06
p_12110,p_67861,pn_5359,2021-02-05,2019-07-15
p_12111,p_21954,pn_4860,2020-10-22,2021-04-14
p_12111,p_25491,pn_52,2021-03-08,2021-08-06
p_12111,p_67581,pn_1580,2019-10-25,2020-10-13
p_12111,p_70790,pn_37,2020-02-26,2021-07-23
p_12112,p_12864,pn_417,2021-01-15,2020-06-07
p_12112,p_40665,pn_4165,2019-11-20,2020-04-05
p_12112,p_75038,pn_1,2021-05-25,2020-07-20
p_12112,p_98420,pn_5,2019-10-31,2021-05-03
p_12113,p_33767,pn_4368,2019-11-29,2021-01-27
p_12113,p_50911,pn_1048,2022-01-12,2020-04-22
p_12113,p_74442,pn_755,2022-04-01,2022-01-17
p_12113,p_86649,pn_5827,2020-02-20,2021-03-18
p_12114,p_36371,pn_3884,2020-07-16,2022-01-22
p_12114,p_38046,pn_530,2020-07-16,2021-11-01
p_12114,p_54434,pn_703,2020-09-08,2022-01-09
p_12115,p_30661,pn_6,2020-12-24,2022-05-07
p_12115,p_64815,pn_3345,2020-02-17,2020-02-25
p_12115,p_90278,pn_3480,2020-09-05,2019-06-08
p_12116,p_12320,pn_61,2020-06-12,2020-12-08
p_12116,p_19023,pn_12,2021-03-07,2020-03-17
p_12116,p_26140,pn_5538,2020-09-06,2021-03-25
p_12117,p_23853,pn_3439,2022-04-15,2019-07-30
p_12117,p_63873,pn_787,2020-12-10,2020-08-26
p_12117,p_90677,pn_2123,2021-11-26,2020-03-02
p_12118,p_13372,pn_57,2021-08-09,2020-10-20
p_12118,p_21813,pn_2611,2022-04-17,2021-05-22
p_12118,p_62541,pn_9,2020-04-17,2019-12-18
p_12118,p_95234,pn_2624,2021-07-25,2020-02-01
p_12119,p_23392,pn_1,2019-08-17,2021-11-27
p_12119,p_25277,pn_3470,2020-11-13,2019-10-14
p_12119,p_49531,pn_1,2019-07-27,2019-06-02
p_12120,p_39640,pn_4250,2020-12-07,2019-07-01
p_12120,p_45412,pn_1987,2021-03-25,2020-12-11
p_12120,p_76624,pn_4228,2022-03-30,2019-09-03
p_12121,p_57277,pn_4174,2020-03-08,2021-11-09
p_12121,p_57467,pn_1,2019-07-08,2022-04-27
p_12121,p_88826,pn_3698,2021-01-01,2022-04-25
p_12122,p_43542,pn_2,2019-06-13,2021-05-08
p_12122,p_57410,pn_1676,2019-12-23,2019-11-20
p_12122,p_59173,pn_584,2020-04-07,2020-10-22
p_12123,p_21576,pn_885,2020-03-29,2021-02-21
p_12123,p_44880,pn_74,2022-05-11,2019-07-01
p_12123,p_70400,pn_1,2019-05-22,2021-02-17
p_12123,p_82101,pn_3,2020-06-15,2020-07-30
p_12124,p_21485,pn_5814,2019-09-11,2022-03-22
p_12124,p_27871,pn_979,2021-10-11,2020-07-12
p_12124,p_33400,pn_626,2021-11-05,2021-04-18
p_12124,p_35573,pn_60,2020-01-22,2021-09-10
p_12125,p_42142,pn_1857,2020-06-02,2019-06-12
p_12125,p_71694,pn_1,2021-02-01,2021-03-18
p_12126,p_14296,pn_26,2021-01-11,2021-06-17
p_12126,p_26536,pn_733,2021-03-20,2019-05-23
p_12127,p_13100,pn_1273,2019-08-16,2019-11-07
p_12127,p_15093,pn_6,2020-10-16,2021-06-01
p_12127,p_39541,pn_5314,2022-02-19,2021-03-07
p_12127,p_60312,pn_3849,2019-07-13,2022-01-21
p_12128,p_71784,pn_49,2021-05-02,2019-12-16
p_12128,p_73650,pn_874,2022-02-26,2021-06-15
p_12128,p_75571,pn_2886,2020-04-25,2021-09-08
p_12128,p_88053,pn_127,2020-05-02,2021-01-17
p_12129,p_86327,pn_10,2021-08-04,2020-04-11
p_12129,p_86876,pn_4370,2020-09-02,2019-12-01
p_12129,p_94222,pn_771,2020-01-21,2019-06-02
p_12130,p_26855,pn_1,2019-09-21,2022-01-14
p_12130,p_31793,pn_5718,2022-03-09,2020-11-16
p_12130,p_37533,pn_5877,2022-01-17,2021-07-04
p_12131,p_21552,pn_4650,2021-11-19,2021-11-17
p_12131,p_23309,pn_4605,2019-06-29,2021-04-04
p_12131,p_60174,pn_1878,2019-10-06,2020-06-19
p_12132,p_57731,pn_2699,2020-06-29,2020-04-20
p_12132,p_67130,pn_3023,2021-09-25,2020-03-21
p_12132,p_81755,pn_1886,2020-05-02,2020-09-13
p_12132,p_97991,pn_4916,2020-04-10,2019-06-29
p_12133,p_18949,pn_2472,2020-07-25,2019-11-27
p_12133,p_19142,pn_4123,2019-07-10,2021-10-31
p_12133,p_31893,pn_50,2019-05-26,2021-08-08
p_12134,p_14564,pn_1,2019-12-04,2020-05-01
p_12134,p_75018,pn_1,2021-01-06,2019-08-01
p_12134,p_76980,pn_7,2022-04-20,2020-10-02
p_12134,p_80420,pn_1166,2021-07-09,2019-10-19
p_12135,p_13666,pn_141,2020-12-13,2021-12-11
p_12135,p_13870,pn_3430,2021-10-11,2021-12-30
p_12135,p_15221,pn_770,2021-01-24,2022-01-17
p_12135,p_27863,pn_1462,2019-12-01,2021-10-17
p_12136,p_29260,pn_20,2019-12-04,2020-12-05
p_12136,p_88922,pn_3597,2021-05-12,2021-10-15
p_12136,p_97359,pn_5888,2019-07-06,2019-06-08
p_12136,p_97904,pn_79,2020-02-24,2019-05-19
p_12137,p_19100,pn_3466,2021-12-19,2020-12-08
p_12137,p_69295,pn_75,2020-04-09,2021-03-08
p_12138,p_14374,pn_4805,2022-03-03,2021-01-15
p_12138,p_35171,pn_3583,2021-01-29,2021-09-09
p_12138,p_54478,pn_2502,2021-02-01,2019-11-17
