src_id,dst_id,pn_id
p_1842,p_85944,pn_5560
p_1843,p_26416,pn_1
p_1843,p_29222,pn_188
p_1843,p_48408,pn_35
p_1843,p_84562,pn_5280
p_1843,p_99178,pn_63
p_1843,p_99808,pn_2
p_1844,p_3067,pn_3
p_1844,p_43739,pn_2878
p_1844,p_54044,pn_5185
p_1844,p_63674,pn_57
p_1844,p_70123,pn_1
p_1844,p_99767,pn_288
p_1845,p_2120,pn_767
p_1845,p_12779,pn_8
p_1845,p_43620,pn_3211
p_1845,p_74963,pn_4863
p_1845,p_83149,pn_3101
p_1846,p_16902,pn_90
p_1846,p_28564,pn_251
p_1846,p_58820,pn_5860
p_1846,p_89756,pn_1573
p_1846,p_91145,pn_7
p_1847,p_2489,pn_352
p_1847,p_4332,pn_3008
p_1847,p_14295,pn_288
p_1847,p_32716,pn_43
p_1847,p_49121,pn_4377
p_1847,p_61481,pn_560
p_1848,p_10479,pn_1
p_1848,p_10630,pn_135
p_1848,p_10822,pn_2
p_1848,p_11108,pn_79
p_1848,p_30831,pn_2547
p_1848,p_57492,pn_908
p_1849,p_4156,pn_5909
p_1849,p_49222,pn_434
p_1849,p_64734,pn_5310
p_1849,p_93952,pn_1
p_1849,p_95533,pn_5457
p_1849,p_96558,pn_4335
p_1850,p_26533,pn_722
p_1850,p_33150,pn_1003
p_1850,p_77675,pn_547
p_1850,p_80885,pn_5012
p_1850,p_86903,pn_1204
p_1850,p_94316,pn_1957
p_1851,p_13750,pn_4574
p_1851,p_15748,pn_4074
p_1851,p_23723,pn_700
p_1851,p_25521,pn_2584
p_1851,p_30946,pn_1547
p_1851,p_87744,pn_43
p_1852,p_3925,pn_6
p_1852,p_4843,pn_2633
p_1852,p_7335,pn_2195
p_1852,p_23522,pn_24
p_1852,p_69810,pn_5800
p_1852,p_90834,pn_4819
p_1853,p_2196,pn_1484
p_1853,p_6862,pn_3065
p_1853,p_10117,pn_315
p_1853,p_15723,pn_843
p_1853,p_72853,pn_5227
p_1854,p_8462,pn_56
p_1854,p_8654,pn_65
p_1854,p_18387,pn_708
p_1854,p_70083,pn_2296
p_1854,p_74523,pn_3676
p_1855,p_12023,pn_4514
p_1855,p_16640,pn_88
p_1855,p_59492,pn_1134
p_1855,p_91649,pn_334
p_1855,p_99776,pn_2010
p_1856,p_9765,pn_907
p_1856,p_16163,pn_4180
p_1856,p_78981,pn_11
p_1856,p_84945,pn_573
p_1856,p_88945,pn_2631
p_1857,p_26152,pn_47
p_1857,p_27289,pn_1671
p_1857,p_46459,pn_3610
p_1857,p_46643,pn_5504
p_1857,p_47744,pn_5
p_1857,p_79307,pn_1
p_1858,p_7092,pn_1
p_1858,p_31426,pn_8
p_1858,p_33326,pn_2981
p_1858,p_34391,pn_2
p_1858,p_62663,pn_2497
p_1859,p_14255,pn_1
p_1859,p_46569,pn_3273
p_1859,p_59551,pn_381
p_1859,p_70851,pn_2549
p_1859,p_78924,pn_1738
p_1859,p_81717,pn_1672
p_1860,p_10112,pn_4061
p_1860,p_12906,pn_1
p_1860,p_24860,pn_2
p_1860,p_30733,pn_984
p_1860,p_50654,pn_5088
p_1860,p_72014,pn_5076
p_1861,p_1953,pn_4003
p_1861,p_6978,pn_2619
p_1861,p_20974,pn_4779
p_1861,p_53720,pn_1244
p_1861,p_59696,pn_10
p_1861,p_73972,pn_1987
p_1862,p_14916,pn_5984
p_1862,p_16170,pn_1
p_1862,p_19768,pn_793
p_1862,p_45272,pn_1076
p_1862,p_46198,pn_3125
p_1862,p_58335,pn_26
p_1863,p_16284,pn_1534
p_1863,p_18685,pn_4
p_1863,p_30983,pn_1
p_1863,p_32437,pn_2185
p_1863,p_70402,pn_1
p_1863,p_70971,pn_1417
p_1864,p_4953,pn_369
p_1864,p_6320,pn_901
p_1864,p_6473,pn_938
p_1864,p_31768,pn_358
p_1864,p_67512,pn_5247
p_1864,p_99578,pn_366
p_1865,p_18788,pn_21
p_1865,p_36395,pn_5486
p_1865,p_47890,pn_2437
p_1865,p_54068,pn_5022
p_1865,p_58450,pn_1428
p_1865,p_76618,pn_805
p_1866,p_2705,pn_81
p_1866,p_7911,pn_158
p_1866,p_14997,pn_1
p_1866,p_16047,pn_4137
p_1866,p_25750,pn_4237
p_1866,p_94871,pn_1237
p_1867,p_11885,pn_3111
p_1867,p_16858,pn_4208
p_1867,p_17172,pn_138
p_1867,p_17191,pn_141
p_1867,p_19620,pn_4406
p_1867,p_73282,pn_2759
p_1868,p_8202,pn_233
p_1868,p_18027,pn_3676
p_1868,p_32706,pn_426
p_1868,p_52247,pn_534
p_1868,p_73939,pn_3187
p_1869,p_3689,pn_1
p_1869,p_12370,pn_4957
p_1869,p_18536,pn_614
p_1869,p_20784,pn_86
p_1869,p_31378,pn_2398
p_1869,p_44142,pn_538
p_1870,p_16530,pn_1334
p_1870,p_26168,pn_4677
p_1870,p_29829,pn_7
p_1870,p_72664,pn_1331
p_1870,p_80388,pn_1499
p_1870,p_90334,pn_1722
p_1871,p_2458,pn_3956
p_1871,p_5547,pn_5540
p_1871,p_5829,pn_959
p_1871,p_66170,pn_41
p_1871,p_97630,pn_368
p_1872,p_7762,pn_1
p_1872,p_68036,pn_4623
p_1872,p_74574,pn_10
p_1872,p_85451,pn_1
p_1872,p_88817,pn_1
p_1873,p_13962,pn_218
p_1873,p_20379,pn_626
p_1873,p_31001,pn_5962
p_1873,p_37076,pn_4969
p_1873,p_41791,pn_696
p_1873,p_95218,pn_3546
p_1874,p_14355,pn_67
p_1874,p_20853,pn_3
p_1874,p_45249,pn_1
p_1874,p_63622,pn_1
p_1874,p_68218,pn_4076
p_1874,p_83459,pn_93
p_1875,p_3846,pn_486
p_1875,p_17510,pn_1826
p_1875,p_26102,pn_1
p_1875,p_30267,pn_1870
p_1875,p_37802,pn_1
p_1875,p_75864,pn_3
p_1876,p_2400,pn_928
p_1876,p_11367,pn_4019
p_1876,p_33076,pn_9
p_1876,p_46690,pn_796
p_1876,p_55254,pn_4
p_1876,p_61670,pn_2809
p_1877,p_4564,pn_2564
p_1877,p_6009,pn_2628
p_1877,p_9441,pn_462
p_1877,p_16882,pn_201
p_1877,p_19792,pn_961
p_1877,p_43758,pn_4265
p_1878,p_3545,pn_5729
p_1878,p_43751,pn_6
p_1878,p_49065,pn_4743
p_1878,p_52669,pn_2080
p_1878,p_80203,pn_5742
p_1879,p_3090,pn_2630
p_1879,p_30529,pn_484
p_1879,p_44896,pn_5719
p_1879,p_81380,pn_2139
p_1879,p_87361,pn_1
p_1879,p_96677,pn_10
p_1880,p_2732,pn_5912
p_1880,p_27683,pn_83
p_1880,p_38145,pn_5
p_1880,p_75482,pn_1
p_1880,p_80950,pn_2157
p_1880,p_89963,pn_4650
p_1881,p_15823,pn_2979
p_1881,p_21390,pn_99
p_1881,p_22402,pn_2317
p_1881,p_39352,pn_4565
p_1881,p_54051,pn_247
p_1882,p_5798,pn_974
p_1882,p_27462,pn_637
p_1882,p_27815,pn_2257
p_1882,p_44425,pn_1
p_1882,p_52029,pn_3833
p_1882,p_62612,pn_3182
p_1883,p_20499,pn_9
p_1883,p_23443,pn_2022
p_1883,p_51362,pn_2594
p_1883,p_65473,pn_817
p_1883,p_83869,pn_648
p_1884,p_5972,pn_5447
p_1884,p_6328,pn_4007
p_1884,p_8738,pn_4531
p_1884,p_26836,pn_1
p_1884,p_56743,pn_2792
p_1884,p_68008,pn_444
p_1885,p_26665,pn_5709
p_1885,p_26829,pn_1
p_1885,p_35446,pn_773
p_1885,p_70466,pn_2410
p_1885,p_78443,pn_739
p_1886,p_6744,pn_1705
p_1886,p_11981,pn_4773
p_1886,p_14714,pn_2
p_1886,p_15439,pn_4666
p_1886,p_33874,pn_999
p_1886,p_53707,pn_730
p_1887,p_18116,pn_16
p_1887,p_27811,pn_3809
p_1887,p_29046,pn_3658
p_1887,p_31181,pn_4102
p_1887,p_60395,pn_1236
p_1887,p_95069,pn_1459
p_1888,p_2256,pn_6
p_1888,p_2452,pn_2
p_1888,p_35366,pn_1135
p_1888,p_38467,pn_517
p_1888,p_71912,pn_3850
p_1888,p_87499,pn_3171
p_1889,p_14063,pn_1
p_1889,p_45135,pn_5388
p_1889,p_79640,pn_89
p_1889,p_89435,pn_41
p_1889,p_91098,pn_301
p_1889,p_93092,pn_3480
p_1890,p_19157,pn_24
p_1890,p_38519,pn_4775
p_1890,p_41204,pn_846
p_1890,p_58062,pn_3906
p_1890,p_69596,pn_3672
p_1890,p_75803,pn_1
p_1891,p_1929,pn_8
p_1891,p_5594,pn_70
p_1891,p_26774,pn_2609
p_1891,p_28111,pn_4
p_1891,p_83158,pn_1
p_1891,p_89144,pn_97
p_1892,p_3390,pn_587
p_1892,p_17719,pn_5279
p_1892,p_29034,pn_675
p_1892,p_36701,pn_3430
p_1892,p_56903,pn_1372
p_1892,p_80381,pn_4852
p_1893,p_2114,pn_10
p_1893,p_3569,pn_40
p_1893,p_14284,pn_1860
p_1893,p_14976,pn_5095
p_1893,p_42413,pn_53
p_1894,p_8277,pn_469
p_1894,p_32344,pn_725
p_1894,p_34207,pn_3511
p_1894,p_84576,pn_4510
p_1895,p_10192,pn_3895
p_1895,p_32858,pn_5178
p_1895,p_46812,pn_1887
p_1895,p_49316,pn_38
p_1895,p_50308,pn_1261
p_1895,p_62339,pn_2758
p_1896,p_2146,pn_1131
p_1896,p_6156,pn_442
p_1896,p_19631,pn_4
p_1896,p_35004,pn_747
p_1896,p_86133,pn_750
p_1896,p_92627,pn_35
p_1897,p_5574,pn_2428
p_1897,p_11537,pn_1767
p_1897,p_12091,pn_38
p_1897,p_25084,pn_1
p_1897,p_28596,pn_3928
p_1897,p_43195,pn_4165
p_1898,p_2794,pn_4449
p_1898,p_46882,pn_5
p_1898,p_48229,pn_4
p_1898,p_54673,pn_2640
p_1898,p_79009,pn_4829
p_1898,p_86018,pn_1
p_1899,p_5796,pn_5006
p_1899,p_8167,pn_69
p_1899,p_23795,pn_4983
p_1899,p_28722,pn_1607
p_1899,p_33700,pn_661
p_1899,p_48944,pn_1
p_1900,p_3978,pn_3
p_1900,p_22369,pn_4745
p_1900,p_28974,pn_1221
p_1900,p_54683,pn_4909
p_1900,p_64029,pn_4281
p_1900,p_80039,pn_1
p_1901,p_2612,pn_2376
p_1901,p_15320,pn_1660
p_1901,p_30650,pn_2165
p_1901,p_31245,pn_1214
p_1901,p_40636,pn_5418
p_1901,p_70141,pn_1080
p_1902,p_20810,pn_811
p_1902,p_27539,pn_5438
p_1902,p_33164,pn_3
p_1902,p_54944,pn_811
p_1902,p_65191,pn_635
p_1902,p_73336,pn_2357
p_1903,p_23470,pn_2447
p_1903,p_30446,pn_3129
p_1903,p_31536,pn_1
p_1903,p_46615,pn_4131
p_1903,p_57502,pn_3550
p_1903,p_83397,pn_2762
p_1904,p_11335,pn_1031
p_1904,p_38754,pn_1
p_1904,p_42484,pn_1
p_1904,p_43177,pn_2744
p_1904,p_70836,pn_2863
p_1904,p_72976,pn_5162
p_1905,p_2304,pn_1
p_1905,p_10103,pn_1489
p_1905,p_11389,pn_1798
p_1905,p_12643,pn_3290
p_1905,p_59195,pn_3370
p_1905,p_87343,pn_2189
p_1906,p_12242,pn_1723
p_1906,p_13032,pn_5083
p_1906,p_14576,pn_2312
p_1906,p_23314,pn_42
p_1906,p_62455,pn_1
p_1906,p_83919,pn_2044
p_1907,p_4216,pn_5167
p_1907,p_9510,pn_5040
p_1907,p_21294,pn_81
p_1907,p_32281,pn_1
p_1907,p_70315,pn_3222
p_1907,p_84132,pn_597
p_1908,p_21137,pn_1329
p_1908,p_35818,pn_2379
p_1908,p_47939,pn_3536
p_1908,p_53866,pn_5374
p_1908,p_65772,pn_14
p_1908,p_92469,pn_55
p_1909,p_2204,pn_1
p_1909,p_7168,pn_5745
p_1909,p_9064,pn_1
p_1909,p_19756,pn_3602
p_1909,p_50498,pn_1
p_1910,p_8509,pn_1476
p_1910,p_9423,pn_1
p_1910,p_22595,pn_2430
p_1910,p_27325,pn_5961
p_1910,p_28375,pn_974
p_1910,p_54803,pn_1
p_1911,p_10204,pn_2065
p_1911,p_14392,pn_7
p_1911,p_43991,pn_2572
p_1911,p_58233,pn_1241
p_1911,p_81927,pn_471
p_1912,p_9014,pn_3563
p_1912,p_14117,pn_75
p_1912,p_27313,pn_8
p_1912,p_66324,pn_2853
p_1912,p_97625,pn_836
p_1912,p_99373,pn_2642
p_1913,p_9043,pn_36
p_1913,p_17428,pn_1
p_1913,p_32540,pn_732
p_1913,p_63476,pn_5894
p_1913,p_71566,pn_2
p_1913,p_93656,pn_2422
p_1914,p_39450,pn_29
p_1914,p_70887,pn_39
p_1914,p_75168,pn_4306
p_1914,p_76945,pn_633
p_1914,p_77097,pn_10
p_1915,p_2211,pn_31
p_1915,p_14457,pn_5740
p_1915,p_33440,pn_1
p_1915,p_36019,pn_1401
p_1915,p_36138,pn_8
p_1915,p_76001,pn_2279
p_1916,p_3553,pn_4418
p_1916,p_12245,pn_4060
p_1916,p_19560,pn_3124
p_1916,p_21370,pn_2046
p_1916,p_38182,pn_9
p_1916,p_49438,pn_214
p_1917,p_7451,pn_1
p_1917,p_11479,pn_4848
p_1917,p_14082,pn_2380
p_1917,p_18778,pn_3119
p_1917,p_32818,pn_5903
p_1917,p_99868,pn_4822
p_1918,p_5148,pn_5117
p_1918,p_14386,pn_244
p_1918,p_22703,pn_5612
p_1918,p_26920,pn_1597
p_1918,p_93921,pn_1
p_1919,p_5622,pn_1
p_1919,p_6447,pn_9
p_1919,p_55919,pn_1311
p_1919,p_57655,pn_1
p_1919,p_79407,pn_45
p_1920,p_6535,pn_141
p_1920,p_26203,pn_680
p_1920,p_26736,pn_4965
p_1920,p_30175,pn_1555
p_1920,p_50355,pn_89
p_1921,p_3461,pn_3388
p_1921,p_5510,pn_97
p_1921,p_16095,pn_1
p_1921,p_33100,pn_281
p_1921,p_83680,pn_9
p_1922,p_3118,pn_1
p_1922,p_5555,pn_3845
p_1922,p_5916,pn_5
p_1922,p_8112,pn_1837
p_1922,p_11383,pn_1
p_1922,p_71407,pn_1
p_1923,p_10960,pn_25
p_1923,p_25367,pn_736
p_1923,p_37432,pn_4448
p_1923,p_44977,pn_551
p_1923,p_85017,pn_2506
p_1924,p_4094,pn_3
p_1924,p_20784,pn_3305
p_1924,p_52240,pn_65
p_1924,p_55129,pn_835
p_1924,p_59567,pn_1246
p_1924,p_66448,pn_500
p_1925,p_39562,pn_952
p_1925,p_42842,pn_7
p_1925,p_45452,pn_107
p_1925,p_46668,pn_1
p_1925,p_62469,pn_190
p_1926,p_7014,pn_4757
p_1926,p_14893,pn_3925
p_1926,p_28904,pn_9
p_1926,p_29626,pn_77
p_1926,p_68098,pn_3002
p_1926,p_69781,pn_2995
p_1927,p_8845,pn_2
p_1927,p_9286,pn_91
p_1927,p_33779,pn_3349
p_1927,p_67067,pn_738
p_1927,p_67400,pn_973
p_1927,p_97071,pn_4528
p_1928,p_8469,pn_1
p_1928,p_40711,pn_1179
p_1928,p_76098,pn_311
p_1928,p_82469,pn_1266
p_1928,p_86414,pn_10
p_1928,p_96400,pn_727
p_1929,p_8814,pn_4
p_1929,p_33162,pn_5397
p_1929,p_52271,pn_94
p_1929,p_79514,pn_4267
p_1930,p_6122,pn_4965
p_1930,p_6714,pn_218
p_1930,p_24900,pn_765
p_1930,p_42592,pn_1
p_1930,p_71661,pn_4807
p_1930,p_92263,pn_2713
p_1931,p_19556,pn_2297
p_1931,p_27862,pn_1
p_1931,p_37582,pn_5
p_1931,p_59200,pn_5581
p_1931,p_79521,pn_3451
p_1931,p_84064,pn_86
p_1932,p_6363,pn_68
p_1932,p_59510,pn_513
p_1932,p_62921,pn_5559
p_1932,p_64356,pn_542
p_1932,p_73581,pn_2369
p_1932,p_94634,pn_5548
p_1933,p_24739,pn_1904
p_1933,p_41179,pn_5116
p_1933,p_54665,pn_26
p_1933,p_71033,pn_5444
p_1933,p_87926,pn_5
p_1934,p_4419,pn_7
p_1934,p_5957,pn_1285
p_1934,p_17779,pn_4170
p_1934,p_20629,pn_3308
p_1934,p_22373,pn_756
p_1934,p_97779,pn_1954
p_1935,p_11788,pn_93
p_1935,p_59884,pn_5045
p_1935,p_88196,pn_1136
p_1935,p_88583,pn_1532
p_1935,p_88757,pn_1472
p_1936,p_26073,pn_972
p_1936,p_32216,pn_2469
p_1936,p_44792,pn_5597
p_1936,p_88760,pn_84
p_1936,p_88912,pn_4424
p_1936,p_88996,pn_2892
p_1937,p_3797,pn_63
p_1937,p_10389,pn_2025
p_1937,p_14276,pn_3641
p_1937,p_21048,pn_1893
p_1937,p_37990,pn_1063
p_1937,p_46964,pn_3120
p_1938,p_4717,pn_1
p_1938,p_20102,pn_4
p_1938,p_30314,pn_726
p_1938,p_60217,pn_3370
p_1938,p_70313,pn_968
p_1938,p_99857,pn_789
p_1939,p_14948,pn_309
p_1939,p_17341,pn_3
p_1939,p_18819,pn_3547
p_1939,p_28931,pn_5907
p_1939,p_36126,pn_4590
p_1939,p_40708,pn_4
p_1940,p_14488,pn_1773
p_1940,p_43966,pn_612
p_1940,p_54791,pn_20
p_1940,p_81338,pn_1393
p_1940,p_91939,pn_638
p_1941,p_3856,pn_3105
p_1941,p_24961,pn_1459
p_1941,p_37719,pn_1716
p_1941,p_40607,pn_1
p_1941,p_47515,pn_1375
p_1941,p_52078,pn_374
p_1942,p_4492,pn_284
p_1942,p_13501,pn_5454
p_1942,p_14121,pn_4227
p_1942,p_23555,pn_1
p_1942,p_24423,pn_3298
p_1942,p_68049,pn_368
p_1943,p_11367,pn_3
p_1943,p_15343,pn_854
p_1943,p_29790,pn_618
p_1943,p_79631,pn_4931
p_1943,p_89157,pn_4136
p_1943,p_95381,pn_2371
p_1944,p_4151,pn_2388
p_1944,p_33701,pn_3735
p_1944,p_56684,pn_2391
p_1944,p_69103,pn_883
p_1944,p_74006,pn_10
p_1944,p_78996,pn_993
p_1945,p_19782,pn_1
p_1945,p_70927,pn_4165
p_1945,p_80401,pn_5642
p_1945,p_81388,pn_782
p_1945,p_85432,pn_5
p_1945,p_91082,pn_8
p_1946,p_19750,pn_1
p_1946,p_20936,pn_1689
p_1946,p_34044,pn_10
p_1946,p_36595,pn_3808
p_1946,p_41383,pn_2500
p_1947,p_28117,pn_5275
p_1947,p_33506,pn_1
p_1947,p_45551,pn_412
p_1947,p_69631,pn_2778
p_1947,p_72086,pn_5925
p_1947,p_72810,pn_5041
p_1948,p_6285,pn_21
p_1948,p_6472,pn_222
p_1948,p_11045,pn_3517
p_1948,p_28144,pn_67
p_1948,p_47681,pn_1
p_1948,p_84824,pn_2100
p_1949,p_16755,pn_1
p_1949,p_21592,pn_5937
p_1949,p_23818,pn_233
p_1949,p_25219,pn_643
p_1949,p_56144,pn_3270
p_1949,p_57504,pn_2298
p_1950,p_3919,pn_4066
p_1950,p_10058,pn_954
p_1950,p_72896,pn_36
p_1950,p_75480,pn_1962
p_1950,p_76926,pn_278
p_1951,p_32250,pn_54
p_1951,p_33761,pn_2720
p_1951,p_71007,pn_2984
p_1951,p_79342,pn_2877
p_1951,p_90587,pn_2762
p_1952,p_2545,pn_75
p_1952,p_27266,pn_9
p_1952,p_29435,pn_1726
p_1952,p_38418,pn_2908
p_1952,p_43756,pn_3445
p_1952,p_84524,pn_1
p_1953,p_14490,pn_1045
p_1953,p_70491,pn_7
p_1953,p_73860,pn_1
p_1953,p_79868,pn_1
p_1953,p_98173,pn_4652
p_1954,p_4886,pn_3890
p_1954,p_7723,pn_1409
p_1954,p_26139,pn_5507
p_1954,p_27278,pn_56
p_1954,p_85201,pn_4972
p_1955,p_3584,pn_606
p_1955,p_21678,pn_26
p_1955,p_42561,pn_2004
p_1955,p_48899,pn_3011
p_1955,p_59113,pn_3085
p_1955,p_64322,pn_5248
p_1956,p_4043,pn_727
p_1956,p_4916,pn_1481
p_1956,p_11176,pn_2085
p_1956,p_27875,pn_5980
p_1956,p_34123,pn_4119
p_1956,p_74163,pn_3566
p_1957,p_2762,pn_1
p_1957,p_20346,pn_4141
p_1957,p_69063,pn_64
p_1957,p_79973,pn_897
p_1957,p_88248,pn_2065
p_1957,p_92903,pn_7
p_1958,p_14958,pn_434
p_1958,p_16381,pn_4582
p_1958,p_28336,pn_1723
p_1958,p_31949,pn_2609
p_1958,p_80134,pn_1713
p_1959,p_23313,pn_1443
p_1959,p_31804,pn_292
p_1959,p_50770,pn_300
p_1959,p_75595,pn_3400
p_1959,p_76368,pn_4722
p_1959,p_79422,pn_9
p_1960,p_2629,pn_1
p_1960,p_3090,pn_609
p_1960,p_41556,pn_4352
p_1960,p_63318,pn_5166
p_1960,p_86736,pn_1809
p_1960,p_91169,pn_1
p_1961,p_11852,pn_722
p_1961,p_23567,pn_1538
p_1961,p_56267,pn_49
p_1961,p_56358,pn_4880
p_1961,p_74623,pn_89
p_1961,p_97501,pn_2868
p_1962,p_2859,pn_96
p_1962,p_7611,pn_1
p_1962,p_24752,pn_1
p_1962,p_26126,pn_305
p_1962,p_97176,pn_2450
p_1962,p_97734,pn_46
p_1963,p_12807,pn_2672
p_1963,p_16461,pn_3687
p_1963,p_21412,pn_2926
p_1963,p_21683,pn_5605
p_1963,p_29159,pn_4246
p_1963,p_77500,pn_8
p_1964,p_4572,pn_1800
p_1964,p_19003,pn_1527
p_1964,p_29899,pn_6
p_1964,p_55917,pn_1
p_1964,p_90465,pn_3933
p_1965,p_2213,pn_4980
p_1965,p_27202,pn_3
p_1965,p_31973,pn_4328
p_1965,p_37197,pn_3003
p_1965,p_86869,pn_3512
p_1966,p_6536,pn_344
p_1966,p_10768,pn_4042
p_1966,p_54495,pn_3109
p_1966,p_60555,pn_2201
p_1966,p_70290,pn_5437
p_1966,p_73811,pn_10
p_1967,p_3108,pn_1
p_1967,p_8819,pn_3930
p_1967,p_16248,pn_4766
p_1967,p_50055,pn_9
p_1967,p_65816,pn_1
p_1968,p_5502,pn_3154
p_1968,p_13456,pn_896
p_1968,p_35513,pn_40
p_1968,p_46039,pn_92
p_1968,p_59233,pn_463
p_1968,p_83655,pn_41
p_1969,p_8594,pn_5958
p_1969,p_9476,pn_683
p_1969,p_15509,pn_1195
p_1969,p_27254,pn_4219
p_1969,p_61410,pn_5212
p_1969,p_90422,pn_2142
p_1970,p_38597,pn_5244
p_1970,p_53069,pn_9
p_1970,p_65620,pn_929
p_1970,p_68131,pn_2362
p_1970,p_85031,pn_2385
p_1970,p_85503,pn_3255
p_1971,p_2650,pn_1
p_1971,p_54832,pn_136
p_1971,p_58943,pn_5513
p_1971,p_69229,pn_3606
p_1971,p_85603,pn_5745
p_1972,p_11026,pn_4555
p_1972,p_15564,pn_8
p_1972,p_22150,pn_534
p_1972,p_53947,pn_1
p_1972,p_77321,pn_3564
p_1972,p_80506,pn_4102
p_1973,p_5625,pn_1950
p_1973,p_6208,pn_167
p_1973,p_14187,pn_6
p_1973,p_48799,pn_4276
p_1973,p_72615,pn_5581
p_1973,p_92067,pn_211
p_1974,p_7407,pn_4745
p_1974,p_8745,pn_280
p_1974,p_14550,pn_186
p_1974,p_16541,pn_466
p_1974,p_88948,pn_1
p_1974,p_93061,pn_35
p_1975,p_6536,pn_4942
p_1975,p_25665,pn_1742
p_1975,p_25857,pn_420
p_1975,p_41359,pn_5515
p_1975,p_43392,pn_4413
p_1976,p_9696,pn_1865
p_1976,p_23924,pn_933
p_1976,p_54260,pn_4669
p_1976,p_58643,pn_1805
p_1976,p_69443,pn_50
p_1977,p_11634,pn_181
p_1977,p_20339,pn_1807
p_1977,p_21299,pn_1732
p_1977,p_44200,pn_1
p_1977,p_48662,pn_4450
p_1977,p_96243,pn_5815
p_1978,p_16122,pn_3392
p_1978,p_31266,pn_1857
p_1978,p_45210,pn_1540
p_1978,p_50101,pn_678
p_1978,p_69350,pn_23
p_1978,p_83742,pn_5909
p_1979,p_23319,pn_1748
p_1979,p_27274,pn_5562
p_1979,p_31355,pn_2413
p_1979,p_38228,pn_33
p_1979,p_48346,pn_3847
p_1979,p_58165,pn_3294
p_1980,p_5029,pn_3027
p_1980,p_8744,pn_3967
p_1980,p_14971,pn_2291
p_1980,p_35424,pn_221
p_1980,p_36873,pn_871
p_1980,p_76820,pn_2180
p_1981,p_7221,pn_16
p_1981,p_14030,pn_56
p_1981,p_19169,pn_642
p_1981,p_25462,pn_155
p_1981,p_65769,pn_4215
p_1981,p_66426,pn_31
p_1982,p_3180,pn_3790
p_1982,p_5300,pn_5647
p_1982,p_9116,pn_1
p_1982,p_12201,pn_261
p_1982,p_69234,pn_78
p_1982,p_77245,pn_2927
p_1983,p_13873,pn_2757
p_1983,p_21011,pn_2897
p_1983,p_23173,pn_850
p_1983,p_38814,pn_76
p_1983,p_94348,pn_10
p_1984,p_33669,pn_5020
p_1984,p_54271,pn_5459
p_1984,p_69923,pn_4824
p_1984,p_79533,pn_2612
p_1984,p_92341,pn_2148
p_1984,p_98996,pn_3369
p_1985,p_10275,pn_4145
p_1985,p_22487,pn_5579
p_1985,p_93084,pn_89
p_1985,p_97602,pn_4125
p_1985,p_99287,pn_4791
p_1985,p_99824,pn_373
p_1986,p_4646,pn_5384
p_1986,p_10049,pn_3543
p_1986,p_54161,pn_1
p_1986,p_58737,pn_7
p_1986,p_81462,pn_64
p_1987,p_5663,pn_2833
p_1987,p_13153,pn_3508
p_1987,p_30321,pn_4304
p_1987,p_31040,pn_7
p_1987,p_52515,pn_3996
p_1987,p_55741,pn_2075
p_1988,p_14611,pn_690
p_1988,p_29669,pn_5563
p_1988,p_47136,pn_676
p_1988,p_55089,pn_2167
p_1988,p_66818,pn_1169
p_1988,p_93283,pn_1
p_1989,p_11498,pn_9
p_1989,p_22442,pn_1688
p_1989,p_23326,pn_3617
p_1989,p_26568,pn_1844
p_1989,p_80407,pn_683
p_1989,p_84268,pn_4998
p_1990,p_2170,pn_809
p_1990,p_19992,pn_5713
p_1990,p_41520,pn_13
p_1990,p_50571,pn_476
p_1990,p_53445,pn_306
p_1990,p_80234,pn_1346
p_1991,p_19069,pn_9
p_1991,p_22167,pn_585
p_1991,p_22603,pn_5284
p_1991,p_24356,pn_5463
p_1991,p_42334,pn_3218
p_1991,p_68351,pn_5009
p_1992,p_2809,pn_2835
p_1992,p_12055,pn_41
p_1992,p_13773,pn_72
p_1992,p_32310,pn_1148
p_1992,p_35923,pn_1
p_1992,p_79599,pn_1
p_1993,p_3063,pn_3667
p_1993,p_8775,pn_3756
p_1993,p_24814,pn_939
p_1993,p_74394,pn_401
p_1993,p_87746,pn_66
p_1994,p_5859,pn_4891
p_1994,p_21480,pn_1
p_1994,p_28228,pn_2103
p_1994,p_36284,pn_4121
p_1994,p_44740,pn_2729
p_1994,p_78159,pn_499
p_1995,p_15085,pn_7
p_1995,p_18686,pn_1624
p_1995,p_29427,pn_10
p_1995,p_37813,pn_1
p_1995,p_67555,pn_2457
p_1995,p_81535,pn_5226
p_1996,p_17481,pn_3844
p_1996,p_18592,pn_69
p_1996,p_18802,pn_5193
p_1996,p_44929,pn_3
p_1996,p_63547,pn_5739
p_1996,p_90554,pn_16
p_1997,p_23514,pn_3523
p_1997,p_36486,pn_468
p_1997,p_44214,pn_3387
p_1997,p_57481,pn_5531
p_1997,p_59067,pn_4902
p_1997,p_77419,pn_1
p_1998,p_24884,pn_76
p_1998,p_34051,pn_98
p_1998,p_38952,pn_864
p_1998,p_82000,pn_2382
p_1999,p_2119,pn_1
p_1999,p_4503,pn_458
p_1999,p_41148,pn_4
p_1999,p_50499,pn_91
p_1999,p_68400,pn_1
p_1999,p_92243,pn_3351
p_2000,p_7216,pn_211
p_2000,p_20145,pn_3
p_2000,p_55610,pn_3032
p_2000,p_71212,pn_1
p_2000,p_83960,pn_657
p_2000,p_86385,pn_1
