person_id,contact_id,level
p_62315,p_96838,51
p_62316,p_91156,42
p_62316,p_98497,50
p_62318,p_69826,4
p_62321,p_72746,90
p_62322,p_84225,53
p_62325,p_99782,0
p_62329,p_76023,55
p_62330,p_77337,93
p_62332,p_83549,88
p_62333,p_64912,90
p_62334,p_94567,3
p_62335,p_76529,51
p_62337,p_68897,7
p_62338,p_84564,89
p_62338,p_88760,89
p_62339,p_77075,97
p_62340,p_91011,99
p_62342,p_81905,73
p_62343,p_93372,0
p_62347,p_69627,83
p_62349,p_92179,92
p_62351,p_77024,31
p_62353,p_86706,55
p_62354,p_63241,44
p_62357,p_87220,16
p_62358,p_74856,0
p_62359,p_68801,87
p_62359,p_86362,39
p_62363,p_63738,56
p_62364,p_96717,9
p_62365,p_87998,20
p_62366,p_85956,42
p_62367,p_82342,6
p_62368,p_76442,3
p_62368,p_87579,5
p_62369,p_63073,55
p_62371,p_75813,28
p_62374,p_84463,82
p_62378,p_80495,8
p_62379,p_82566,0
p_62382,p_70992,5
p_62382,p_79370,39
p_62383,p_66351,55
p_62385,p_97085,12
p_62385,p_98513,27
p_62386,p_73560,99
p_62387,p_90263,7
p_62388,p_80248,98
p_62390,p_99102,35
p_62391,p_77146,40
p_62391,p_99054,28
p_62393,p_72988,0
p_62395,p_69680,6
p_62396,p_70558,85
p_62396,p_95550,52
p_62400,p_99165,8
p_62400,p_99951,71
p_62401,p_80730,10
p_62402,p_73344,28
p_62404,p_76147,60
p_62409,p_78179,20
p_62410,p_73932,0
p_62416,p_75132,50
p_62420,p_64198,35
p_62423,p_67433,85
p_62423,p_76728,64
p_62425,p_79145,54
p_62425,p_93758,98
p_62426,p_87096,73
p_62428,p_84877,91
p_62432,p_81301,8
p_62433,p_80377,38
p_62440,p_99646,71
p_62441,p_83127,28
p_62444,p_62576,69
p_62444,p_91300,20
p_62445,p_64496,40
p_62446,p_86626,12
p_62447,p_99047,18
p_62449,p_84359,0
p_62450,p_71475,18
p_62451,p_82915,75
p_62452,p_70626,79
p_62452,p_81716,5
p_62453,p_96252,63
p_62454,p_63626,48
p_62454,p_85574,55
p_62456,p_85166,40
p_62461,p_99569,3
p_62463,p_67255,20
p_62463,p_84429,53
p_62464,p_92859,2
p_62466,p_67339,50
p_62467,p_87604,0
p_62468,p_75683,79
p_62470,p_83881,0
p_62471,p_64418,80
p_62473,p_94668,98
p_62474,p_85782,5
p_62475,p_84902,42
p_62476,p_74127,67
p_62476,p_77183,52
p_62478,p_71572,0
p_62479,p_87863,15
p_62480,p_90888,2
p_62483,p_63329,4
p_62483,p_76995,44
p_62485,p_90426,55
p_62493,p_93870,16
p_62494,p_94663,35
p_62494,p_96870,19
p_62499,p_92087,17
p_62503,p_85175,6
p_62503,p_86971,49
p_62508,p_67960,23
p_62511,p_66295,10
p_62514,p_88357,83
p_62514,p_91051,76
p_62516,p_87677,64
p_62517,p_74615,38
p_62518,p_86294,95
p_62519,p_73577,30
p_62521,p_68691,89
p_62522,p_80768,49
p_62525,p_98350,14
p_62527,p_79062,50
p_62530,p_87713,80
p_62532,p_95273,65
p_62533,p_74211,19
p_62534,p_70714,18
p_62536,p_82940,23
p_62545,p_88688,68
p_62546,p_75076,54
p_62546,p_85965,6
p_62547,p_92726,43
p_62547,p_96099,0
p_62548,p_63914,49
p_62548,p_86881,7
p_62549,p_82776,47
p_62550,p_93898,89
p_62551,p_72762,0
p_62555,p_73442,93
p_62559,p_88798,8
p_62559,p_96892,11
p_62562,p_68666,64
p_62563,p_85162,19
p_62564,p_65371,14
p_62565,p_80505,96
p_62566,p_88012,35
p_62566,p_99140,87
p_62571,p_73276,0
p_62572,p_98061,0
p_62574,p_84981,72
p_62576,p_69929,34
p_62577,p_80912,71
p_62581,p_81338,44
p_62583,p_88081,11
p_62584,p_71212,4
p_62585,p_93396,75
p_62588,p_88821,28
p_62588,p_99948,10
p_62590,p_85379,6
p_62593,p_62744,2
p_62595,p_63751,69
p_62598,p_74792,21
p_62598,p_85121,0
p_62599,p_66532,92
p_62601,p_81319,71
p_62602,p_82715,10
p_62603,p_76362,95
p_62605,p_84550,1
p_62606,p_66405,24
p_62606,p_74860,4
p_62607,p_81243,46
p_62608,p_96585,53
p_62609,p_69317,37
p_62609,p_91168,76
p_62610,p_76733,76
p_62611,p_90901,85
p_62614,p_74807,31
p_62616,p_73181,7
p_62617,p_87228,81
p_62618,p_68732,0
p_62622,p_89245,0
p_62624,p_79860,52
p_62625,p_84699,53
p_62626,p_80972,59
p_62630,p_86807,5
p_62630,p_87385,9
p_62631,p_99112,3
p_62633,p_90551,9
p_62635,p_84775,11
p_62636,p_77266,93
p_62636,p_99289,43
p_62637,p_78511,0
p_62638,p_91904,27
p_62639,p_74180,78
p_62639,p_79038,91
p_62644,p_82471,5
p_62644,p_85228,27
p_62645,p_69246,63
p_62649,p_84333,13
p_62651,p_94975,0
p_62651,p_97790,58
p_62652,p_72537,37
p_62653,p_84180,24
p_62654,p_85143,0
p_62657,p_66058,49
p_62658,p_86567,21
p_62660,p_63284,0
p_62663,p_88472,12
p_62664,p_66629,57
p_62668,p_70038,86
p_62669,p_68838,70
p_62673,p_85273,95
p_62675,p_97815,73
p_62675,p_97852,34
p_62680,p_78058,97
p_62681,p_96934,0
p_62682,p_63874,22
p_62683,p_63243,25
p_62683,p_63711,68
p_62684,p_69830,83
p_62684,p_96213,75
p_62685,p_72982,68
p_62689,p_97651,82
p_62690,p_71129,0
p_62691,p_75043,0
p_62695,p_65121,20
p_62696,p_87030,14
p_62699,p_99148,0
p_62701,p_89340,64
p_62706,p_83603,72
p_62707,p_85600,75
p_62707,p_99655,0
p_62710,p_91823,61
p_62713,p_65190,91
p_62715,p_77195,39
p_62716,p_74508,78
p_62717,p_63203,0
p_62720,p_64077,56
p_62721,p_81360,65
p_62722,p_74698,0
p_62722,p_89703,27
p_62724,p_92551,74
p_62727,p_69951,6
p_62728,p_73372,29
p_62729,p_80478,77
p_62730,p_83067,27
p_62733,p_89132,65
p_62734,p_71097,6
p_62736,p_86925,61
p_62738,p_64116,7
p_62738,p_69460,28
p_62739,p_91636,40
p_62741,p_75771,0
p_62742,p_78755,7
p_62742,p_92564,30
p_62743,p_64951,68
p_62744,p_65320,71
p_62746,p_94871,88
p_62749,p_96935,10
p_62751,p_85832,50
p_62755,p_93266,0
p_62757,p_78744,46
p_62766,p_86817,10
p_62766,p_89091,82
p_62768,p_94499,34
p_62769,p_97760,98
p_62770,p_81120,16
p_62770,p_97965,33
p_62771,p_89992,32
p_62773,p_84970,28
p_62775,p_99004,5
p_62778,p_77073,94
p_62779,p_65637,63
p_62780,p_86507,22
p_62781,p_96151,0
p_62784,p_79529,81
p_62786,p_68797,0
p_62787,p_92912,28
p_62788,p_88970,49
p_62789,p_87471,23
p_62791,p_87603,0
p_62793,p_72165,83
p_62794,p_79223,7
p_62797,p_98038,5
p_62801,p_90022,94
p_62803,p_88952,99
p_62806,p_81333,64
p_62808,p_84879,74
p_62812,p_90994,11
p_62813,p_91601,60
p_62816,p_80100,56
p_62819,p_67754,42
p_62821,p_90848,95
p_62824,p_86806,51
p_62826,p_87558,94
p_62828,p_71977,43
p_62829,p_78370,84
p_62829,p_87919,54
p_62830,p_67364,51
p_62832,p_68111,66
p_62833,p_91248,36
p_62834,p_73312,71
p_62839,p_99184,9
p_62840,p_93665,85
p_62841,p_96329,37
p_62842,p_75457,3
p_62842,p_90536,4
p_62846,p_83983,22
p_62847,p_95604,9
p_62852,p_68909,51
p_62852,p_95795,21
p_62853,p_77989,1
p_62854,p_73682,37
p_62855,p_99349,0
p_62856,p_85106,5
p_62856,p_88452,32
p_62857,p_87443,85
p_62860,p_86846,3
p_62860,p_88184,8
p_62862,p_93141,11
p_62862,p_98464,35
p_62865,p_77718,99
p_62868,p_63184,30
p_62868,p_83493,21
p_62869,p_72334,18
p_62873,p_83436,31
p_62875,p_69096,34
p_62879,p_66794,99
p_62880,p_75783,53
p_62881,p_65746,49
p_62882,p_68930,44
p_62882,p_96186,28
p_62884,p_95468,70
p_62885,p_95986,56
p_62886,p_88262,58
p_62887,p_84055,69
p_62888,p_83792,68
p_62889,p_90525,2
p_62890,p_70453,0
p_62892,p_96715,2
p_62893,p_65426,58
p_62894,p_94690,55
p_62896,p_68964,15
p_62896,p_88027,5
p_62901,p_66235,38
p_62901,p_76650,75
p_62903,p_88389,7
p_62905,p_63683,22
p_62905,p_82043,96
p_62908,p_64715,51
p_62908,p_80755,6
p_62909,p_79720,64
p_62910,p_63335,8
p_62911,p_85473,5
p_62912,p_78414,40
p_62913,p_73282,91
p_62916,p_93214,0
p_62918,p_89451,56
p_62918,p_91661,65
p_62920,p_73588,82
p_62920,p_76979,98
p_62922,p_99245,4
p_62923,p_86528,0
p_62924,p_67860,7
p_62926,p_96619,34
p_62927,p_82750,0
p_62930,p_76619,54
p_62931,p_97892,0
p_62935,p_97976,80
p_62939,p_66739,49
p_62939,p_96360,63
p_62941,p_70579,25
p_62942,p_63798,39
p_62942,p_73425,71
p_62945,p_88499,10
p_62947,p_69027,25
p_62947,p_71165,90
p_62950,p_71687,79
p_62952,p_71981,4
p_62952,p_85179,6
p_62953,p_85854,11
p_62956,p_80263,0
p_62956,p_99010,8
p_62958,p_78440,0
p_62961,p_75158,89
p_62963,p_75460,60
p_62966,p_71094,72
p_62969,p_83826,92
p_62969,p_98647,81
p_62971,p_81972,92
p_62972,p_83170,97
p_62973,p_89368,0
p_62975,p_69602,40
p_62976,p_68860,34
p_62977,p_69402,11
p_62978,p_76695,90
p_62978,p_88502,0
p_62980,p_75845,4
p_62980,p_85768,28
p_62982,p_65289,4
p_62983,p_69967,29
p_62985,p_74909,4
p_62986,p_70455,11
p_62986,p_77363,29
p_62988,p_76516,36
p_62989,p_77584,7
p_62994,p_82725,72
p_62997,p_71622,67
p_62998,p_97544,91
p_63000,p_80259,5
p_63001,p_70274,42
p_63004,p_75998,26
p_63005,p_91191,70
p_63007,p_79990,95
p_63007,p_96223,89
p_63009,p_74809,19
p_63012,p_77522,74
p_63013,p_64108,70
p_63014,p_97446,71
p_63015,p_72232,65
p_63016,p_63288,13
p_63020,p_95804,0
p_63024,p_79956,48
p_63024,p_92525,1
p_63025,p_94773,55
p_63025,p_98183,57
p_63026,p_90853,12
p_63028,p_75838,51
p_63028,p_82339,34
p_63030,p_73802,93
p_63031,p_87505,2
p_63032,p_78527,7
p_63034,p_74639,27
p_63035,p_79656,0
p_63038,p_99398,90
p_63039,p_67803,72
p_63040,p_89968,8
p_63040,p_90483,59
p_63041,p_82945,87
p_63041,p_85932,85
p_63046,p_67044,55
p_63048,p_64484,66
p_63051,p_73291,7
p_63053,p_67971,82
p_63055,p_84858,64
p_63057,p_75853,15
p_63057,p_80043,76
p_63058,p_90425,6
p_63058,p_95441,31
p_63060,p_94171,4
p_63061,p_80725,12
p_63062,p_90784,53
p_63067,p_63245,81
p_63067,p_75356,57
p_63068,p_96789,12
p_63069,p_87926,37
p_63070,p_73069,27
p_63071,p_66708,0
p_63072,p_72123,29
p_63072,p_91237,47
p_63074,p_75999,64
p_63075,p_76796,92
p_63076,p_81930,23
p_63078,p_65263,63
p_63078,p_78411,81
p_63080,p_91606,25
p_63080,p_94002,32
p_63085,p_84540,75
p_63086,p_88275,3
p_63088,p_66566,20
p_63089,p_68209,70
p_63094,p_84248,2
p_63099,p_83839,2
p_63100,p_94656,14
p_63101,p_71447,0
p_63102,p_69147,3
p_63103,p_80829,69
p_63106,p_80274,84
p_63107,p_92981,36
p_63107,p_95650,80
p_63111,p_92510,49
p_63113,p_97958,31
p_63115,p_73122,81
p_63115,p_93231,46
p_63118,p_74024,94
p_63121,p_95175,5
p_63127,p_72335,66
p_63128,p_71600,88
p_63130,p_75214,28
p_63135,p_73720,79
p_63140,p_90723,55
p_63140,p_98979,79
p_63141,p_81340,29
p_63142,p_77293,0
p_63143,p_83838,44
p_63144,p_98519,45
p_63145,p_97858,42
p_63146,p_76475,91
p_63147,p_68791,24
p_63148,p_86168,21
p_63150,p_82157,35
p_63151,p_66956,9
p_63152,p_90240,66
p_63156,p_80142,0
p_63158,p_84989,90
p_63159,p_95187,44
p_63159,p_98008,61
p_63160,p_97636,39
p_63162,p_67435,95
p_63163,p_71067,5
p_63164,p_97421,80
p_63166,p_78434,34
p_63168,p_66774,74
p_63175,p_92850,37
p_63176,p_98485,2
p_63179,p_64763,58
p_63180,p_85461,2
p_63182,p_91094,28
p_63184,p_87247,5
p_63185,p_71276,36
p_63190,p_99621,31
p_63193,p_86510,87
p_63195,p_67140,67
p_63196,p_95998,44
p_63198,p_68981,63
p_63198,p_88645,42
p_63199,p_74649,54
p_63202,p_83360,84
p_63205,p_77126,11
p_63206,p_96037,9
p_63212,p_78634,51
p_63212,p_82959,9
p_63214,p_67466,16
p_63215,p_86450,44
p_63215,p_88989,0
p_63217,p_92728,26
p_63219,p_90570,25
p_63220,p_73811,68
p_63223,p_95543,0
p_63224,p_74091,16
p_63225,p_66601,76
p_63227,p_69808,74
p_63228,p_87496,22
p_63229,p_73481,75
p_63231,p_75450,15
p_63233,p_94889,15
p_63238,p_99252,19
p_63240,p_92083,8
p_63241,p_85000,69
p_63242,p_66386,48
p_63246,p_91856,4
p_63247,p_67253,15
p_63249,p_93711,29
p_63250,p_85883,7
p_63252,p_89045,69
p_63253,p_73292,32
p_63254,p_85282,73
p_63254,p_99477,23
p_63258,p_80334,0
p_63259,p_77261,8
p_63259,p_90452,68
p_63261,p_99007,0
p_63262,p_79304,90
p_63263,p_79824,97
p_63266,p_75413,3
p_63266,p_98186,97
p_63267,p_84144,1
p_63267,p_97463,0
p_63268,p_87633,25
p_63268,p_89240,23
p_63272,p_83725,34
p_63272,p_93976,27
p_63273,p_95922,36
p_63275,p_67795,4
p_63276,p_64075,14
p_63278,p_80483,38
p_63279,p_74536,9
p_63280,p_66879,22
p_63283,p_97066,68
p_63287,p_72295,53
p_63290,p_77796,0
p_63291,p_71376,68
p_63292,p_98239,21
p_63293,p_95474,47
p_63295,p_85937,0
p_63299,p_96239,9
p_63301,p_68848,58
p_63301,p_70841,54
p_63305,p_70819,1
p_63308,p_66243,84
p_63308,p_93030,76
p_63309,p_77792,1
p_63309,p_81381,94
p_63311,p_87019,0
p_63312,p_82473,50
p_63314,p_66700,7
p_63315,p_84932,0
p_63315,p_94925,4
p_63316,p_73303,78
p_63319,p_65523,27
p_63319,p_66249,31
p_63320,p_84886,62
p_63323,p_74979,53
p_63323,p_97647,0
p_63324,p_74713,0
p_63327,p_68010,82
p_63332,p_68541,12
p_63333,p_75748,56
p_63333,p_81558,81
p_63334,p_91314,6
p_63336,p_73043,31
p_63336,p_87553,0
p_63337,p_94828,0
p_63338,p_67766,54
p_63339,p_72464,19
p_63339,p_96847,9
p_63341,p_93352,60
p_63343,p_74500,7
p_63345,p_92177,4
p_63347,p_83377,0
p_63348,p_86858,54
p_63349,p_72112,36
p_63353,p_65514,39
p_63354,p_82996,8
p_63355,p_86349,33
p_63356,p_86304,72
p_63358,p_83864,20
p_63359,p_98750,69
p_63360,p_87110,90
p_63365,p_95834,0
p_63366,p_70979,0
p_63367,p_96914,0
p_63369,p_78427,3
p_63370,p_85698,95
p_63372,p_72899,0
p_63374,p_93020,31
p_63375,p_72862,12
p_63375,p_90087,98
p_63381,p_90641,6
p_63383,p_65355,48
p_63384,p_87811,72
p_63386,p_78380,89
p_63388,p_89871,76
p_63389,p_92734,10
p_63389,p_98917,12
p_63391,p_74233,75
p_63392,p_68432,0
p_63393,p_80331,18
p_63394,p_84222,52
p_63395,p_64866,47
p_63397,p_78627,0
p_63398,p_79180,22
p_63399,p_90106,0
p_63400,p_65873,7
p_63400,p_71929,54
p_63402,p_71328,57
p_63402,p_72544,0
p_63403,p_64632,9
p_63405,p_82383,0
p_63406,p_66224,57
p_63407,p_96893,41
p_63407,p_99042,61
p_63409,p_66057,3
p_63410,p_94991,52
p_63411,p_70551,4
p_63412,p_77637,85
p_63414,p_87824,96
p_63414,p_92986,30
p_63416,p_95887,1
p_63416,p_99563,0
p_63417,p_68380,55
p_63418,p_95608,9
p_63419,p_82858,66
p_63420,p_63652,7
p_63420,p_96705,32
p_63428,p_89460,70
p_63429,p_95416,33
p_63431,p_93123,0
p_63434,p_96380,79
p_63436,p_64694,30
p_63440,p_79036,34
p_63442,p_84176,97
p_63445,p_80280,42
p_63446,p_73067,10
p_63447,p_68238,6
p_63447,p_89192,66
p_63448,p_76888,22
p_63449,p_99247,8
p_63450,p_98437,25
p_63451,p_71904,7
p_63454,p_91310,82
p_63456,p_78372,91
p_63462,p_91670,0
p_63463,p_68879,5
p_63464,p_88479,20
p_63471,p_85089,10
p_63472,p_87455,97
p_63475,p_70546,37
p_63476,p_97886,80
p_63477,p_77914,74
p_63477,p_83779,13
p_63478,p_80579,30
p_63479,p_68115,17
p_63481,p_75261,86
p_63482,p_65379,80
p_63484,p_83562,7
p_63485,p_79704,36
p_63485,p_99624,25
p_63486,p_94464,71
p_63490,p_79248,47
p_63495,p_63894,35
p_63496,p_77788,30
p_63498,p_63793,56
p_63499,p_99501,32
p_63503,p_97279,32
p_63504,p_70002,55
p_63504,p_97160,38
p_63505,p_89110,50
p_63509,p_96172,8
p_63512,p_69669,51
p_63516,p_64468,81
p_63520,p_90926,56
p_63520,p_96822,31
p_63522,p_80562,69
p_63523,p_71611,42
p_63528,p_83015,0
p_63528,p_92320,56
p_63529,p_86004,22
p_63531,p_99401,0
p_63536,p_77864,46
p_63536,p_85419,7
p_63539,p_70195,87
p_63541,p_64507,62
p_63542,p_82582,59
p_63542,p_87725,0
p_63544,p_74032,83
p_63545,p_79224,67
p_63546,p_89962,35
p_63547,p_90607,82
p_63549,p_98440,72
p_63550,p_83856,6
p_63551,p_72056,70
p_63551,p_83020,2
p_63552,p_68958,85
p_63553,p_94901,37
p_63554,p_83310,92
p_63555,p_63816,50
p_63557,p_90947,77
p_63560,p_84582,25
p_63562,p_68161,85
p_63563,p_63987,93
p_63564,p_77805,93
p_63565,p_87908,7
p_63566,p_87937,93
p_63567,p_82451,70
p_63569,p_84189,58
p_63569,p_93012,7
p_63571,p_66087,0
p_63575,p_72903,0
p_63579,p_88249,1
p_63581,p_78506,6
p_63582,p_74353,24
p_63584,p_74730,48
p_63585,p_81702,1
p_63586,p_82545,0
p_63588,p_79263,77
p_63591,p_77733,93
p_63596,p_78940,15
p_63598,p_66854,0
p_63599,p_77096,47
p_63599,p_81015,12
p_63602,p_66279,7
p_63602,p_71160,52
p_63605,p_82513,28
p_63607,p_86301,22
p_63610,p_80171,24
p_63611,p_77894,73
p_63612,p_70202,0
p_63614,p_69805,32
p_63614,p_80404,2
p_63615,p_88127,81
p_63617,p_68979,90
p_63619,p_81520,89
p_63621,p_71049,97
p_63622,p_66933,0
p_63623,p_68417,31
p_63623,p_78930,81
p_63624,p_82292,59
p_63625,p_71384,44
p_63626,p_91968,86
p_63630,p_86842,19
p_63633,p_84206,0
p_63634,p_99595,25
p_63639,p_83206,7
p_63639,p_94743,45
p_63642,p_69408,7
p_63643,p_91188,6
p_63645,p_86575,57
p_63645,p_91948,85
p_63646,p_88158,3
p_63648,p_81593,46
p_63649,p_82269,59
p_63650,p_84299,5
p_63652,p_96613,83
p_63653,p_83721,96
p_63654,p_80983,0
p_63656,p_64390,62
p_63657,p_88916,29
p_63660,p_72931,64
p_63661,p_94543,24
p_63662,p_89451,65
p_63664,p_77426,0
p_63664,p_96515,29
p_63667,p_89195,26
p_63668,p_67698,38
p_63669,p_67298,17
p_63673,p_92359,0
p_63675,p_79423,19
p_63675,p_80917,0
p_63676,p_81734,84
p_63679,p_65420,69
p_63682,p_92816,12
p_63683,p_83048,0
p_63686,p_75930,3
p_63687,p_74177,77
p_63688,p_88928,72
p_63689,p_71835,86
p_63690,p_80918,91
p_63690,p_89038,97
p_63693,p_94972,47
p_63694,p_68885,3
p_63695,p_99564,17
p_63697,p_92978,56
p_63700,p_86798,7
p_63702,p_75335,99
p_63702,p_97972,9
p_63703,p_81368,60
p_63705,p_71032,30
p_63706,p_74833,30
p_63709,p_79138,3
p_63710,p_82811,49
p_63714,p_73498,45
p_63715,p_90343,0
p_63716,p_82670,91
p_63717,p_69545,76
p_63719,p_82709,9
p_63720,p_86167,50
p_63721,p_64156,28
p_63722,p_80243,0
p_63723,p_76148,81
p_63725,p_76008,2
p_63728,p_70851,88
p_63729,p_80751,74
p_63730,p_86595,35
p_63731,p_81052,34
p_63731,p_96131,60
p_63736,p_89315,93
p_63736,p_92095,51
p_63737,p_73790,62
p_63739,p_89495,6
p_63740,p_65820,46
p_63740,p_76171,0
p_63741,p_86813,7
p_63741,p_90402,79
p_63742,p_83370,21
p_63743,p_72361,5
p_63745,p_79566,0
p_63748,p_93789,3
p_63751,p_64325,88
p_63754,p_90451,9
p_63759,p_98218,6
p_63761,p_93592,67
p_63762,p_70200,9
p_63762,p_99278,83
p_63763,p_69244,5
p_63763,p_70750,31
p_63766,p_83583,0
p_63767,p_87844,6
p_63768,p_82623,1
p_63769,p_83885,77
p_63772,p_66365,32
p_63778,p_68301,73
p_63778,p_71141,0
p_63782,p_84202,80
p_63783,p_96875,3
p_63785,p_78142,92
p_63786,p_71098,1
p_63788,p_83421,29
p_63788,p_99617,16
p_63791,p_92503,53
p_63792,p_82065,67
p_63793,p_82013,14
p_63794,p_90862,0
p_63795,p_70371,4
p_63796,p_94758,43
p_63798,p_64201,48
p_63799,p_68268,53
p_63799,p_75987,67
p_63800,p_63931,69
p_63800,p_88338,4
p_63802,p_75401,7
p_63804,p_88934,96
p_63805,p_76062,26
p_63805,p_88664,79
p_63808,p_79587,21
p_63809,p_74862,0
p_63810,p_65542,0
p_63811,p_73742,71
p_63814,p_81236,5
p_63817,p_65000,71
p_63823,p_73095,39
p_63823,p_81567,69
p_63825,p_64640,50
p_63825,p_75424,26
p_63826,p_92698,0
p_63828,p_74440,12
p_63831,p_67560,96
p_63832,p_79899,48
p_63832,p_82359,32
p_63833,p_77069,54
p_63837,p_91348,3
p_63840,p_96784,9
p_63841,p_79985,78
p_63842,p_79838,64
p_63843,p_77515,20
p_63844,p_97304,0
p_63849,p_92764,85
p_63854,p_90104,8
p_63857,p_78756,70
p_63861,p_74397,2
p_63862,p_65677,40
p_63864,p_83517,8
p_63865,p_86483,0
p_63865,p_90303,75
p_63866,p_75679,78
p_63873,p_65642,3
p_63875,p_86208,68
p_63877,p_70881,54
p_63878,p_80289,48
p_63881,p_76182,12
p_63883,p_96634,52
p_63883,p_97088,86
p_63884,p_74214,27
p_63885,p_64330,7
p_63887,p_83198,0
p_63887,p_95568,17
p_63892,p_65709,20
p_63892,p_92268,0
p_63893,p_98855,88
p_63897,p_84403,0
p_63901,p_75283,55
p_63907,p_92861,48
p_63909,p_90783,42
p_63910,p_69371,38
p_63911,p_71569,37
p_63912,p_68449,77
p_63916,p_67800,8
p_63916,p_75172,0
p_63918,p_72615,26
p_63921,p_68800,2
p_63923,p_93403,39
p_63924,p_81252,95
p_63924,p_82619,47
p_63925,p_68039,76
p_63926,p_82182,71
p_63933,p_92027,30
p_63937,p_79846,6
p_63937,p_90474,4
p_63938,p_76974,9
p_63939,p_97792,0
p_63940,p_74706,5
p_63940,p_98738,70
p_63949,p_77894,0
p_63951,p_74611,93
p_63952,p_70215,83
p_63954,p_91799,6
p_63955,p_90200,0
p_63963,p_67682,4
p_63964,p_70505,2
p_63965,p_70555,30
p_63966,p_92160,22
p_63969,p_98265,91
p_63970,p_93506,25
p_63973,p_81117,16
p_63973,p_91366,39
p_63974,p_89881,3
p_63974,p_97655,8
p_63975,p_65874,90
p_63977,p_80387,52
p_63979,p_75069,87
p_63980,p_96850,0
p_63982,p_77081,18
p_63985,p_64993,11
p_63986,p_98605,0
p_63989,p_66758,87
p_63990,p_74167,37
p_63991,p_82402,45
p_63994,p_66719,51
p_63996,p_80291,1
p_63996,p_98616,58
p_63997,p_79504,41
p_63998,p_89215,37
p_63999,p_98712,0
p_64003,p_70201,0
p_64004,p_81124,2
p_64006,p_81958,95
p_64006,p_87482,58
p_64009,p_67589,74
p_64010,p_71821,8
p_64010,p_98275,31
p_64011,p_99459,0
p_64014,p_64544,42
p_64015,p_90121,12
p_64017,p_65038,44
p_64018,p_92391,58
p_64019,p_96188,96
p_64021,p_64028,7
p_64024,p_95340,6
p_64027,p_79479,79
p_64028,p_92066,64
p_64030,p_64189,3
p_64031,p_64648,31
p_64031,p_82287,69
p_64034,p_64838,42
p_64036,p_91224,86
p_64038,p_88987,1
p_64041,p_76301,19
p_64043,p_82428,0
p_64045,p_78082,3
p_64046,p_81849,34
p_64047,p_74487,99
p_64047,p_96132,28
p_64052,p_78333,42
p_64053,p_91196,73
p_64055,p_67136,21
p_64055,p_83239,0
p_64056,p_82231,14
p_64056,p_90418,84
p_64057,p_64142,17
p_64057,p_96554,3
p_64059,p_86572,51
p_64062,p_66292,49
p_64063,p_68754,18
p_64065,p_79443,0
p_64066,p_88980,39
p_64066,p_90967,87
p_64067,p_78067,13
p_64068,p_69991,62
p_64070,p_75300,86
p_64071,p_68568,14
p_64071,p_73658,42
p_64072,p_69664,90
p_64073,p_89895,39
p_64074,p_64883,5
p_64076,p_85549,81
p_64079,p_99682,46
p_64085,p_82431,37
p_64087,p_72409,26
p_64089,p_64790,3
p_64091,p_66430,5
p_64091,p_70533,2
p_64092,p_91037,97
p_64095,p_86930,97
p_64098,p_65622,28
p_64100,p_79337,4
p_64102,p_89219,74
p_64104,p_86278,75
p_64106,p_93553,94
p_64107,p_80022,74
p_64109,p_89648,28
p_64110,p_65244,81
p_64111,p_92494,73
p_64112,p_71966,52
p_64112,p_83680,8
p_64113,p_78425,0
p_64113,p_88365,0
p_64114,p_94429,38
p_64115,p_82363,62
p_64116,p_73965,0
p_64118,p_81076,91
p_64119,p_92511,7
p_64120,p_71371,97
p_64121,p_91331,0
p_64122,p_84676,49
p_64123,p_89969,63
p_64123,p_99852,19
p_64126,p_98186,25
p_64128,p_78284,93
p_64129,p_91867,0
p_64130,p_71958,74
p_64132,p_85748,1
p_64133,p_65574,95
p_64133,p_72452,60
p_64134,p_85916,3
p_64136,p_86613,72
p_64138,p_75992,23
p_64138,p_77359,91
p_64143,p_89123,84
p_64144,p_90753,0
p_64146,p_76161,3
p_64146,p_92192,73
p_64147,p_66262,0
p_64147,p_92010,89
p_64150,p_97268,42
p_64155,p_87964,63
p_64156,p_99855,10
p_64160,p_75835,83
p_64160,p_76577,18
p_64161,p_68654,32
p_64161,p_86484,69
p_64162,p_66072,29
p_64162,p_71606,1
p_64163,p_81518,11
p_64163,p_86379,0
p_64165,p_86012,42
p_64166,p_69794,3
p_64169,p_65243,76
p_64171,p_85422,87
p_64173,p_91432,62
p_64174,p_87252,81
p_64176,p_87732,15
p_64180,p_91457,36
p_64181,p_86780,12
p_64181,p_87543,96
p_64182,p_82453,0
p_64182,p_93157,0
p_64183,p_84976,73
p_64184,p_74403,17
p_64184,p_99767,1
p_64186,p_78220,63
p_64188,p_93347,43
p_64188,p_99166,41
p_64189,p_83249,68
p_64192,p_98898,81
p_64193,p_88690,64
p_64196,p_77610,87
p_64198,p_66014,45
p_64201,p_93192,44
p_64205,p_70040,39
p_64205,p_93751,55
p_64207,p_72577,61
p_64211,p_89776,36
p_64211,p_91449,15
p_64213,p_74559,31
p_64214,p_78884,56
p_64216,p_72773,93
p_64217,p_83958,0
p_64220,p_71855,40
p_64220,p_86657,7
p_64221,p_68671,75
p_64224,p_75273,0
p_64224,p_84083,35
p_64225,p_75848,99
p_64228,p_98319,0
p_64229,p_91892,67
p_64230,p_87636,99
p_64241,p_89810,57
p_64244,p_74539,39
p_64245,p_69191,16
p_64246,p_73662,21
p_64246,p_89154,1
