src_id,dst_id,corp_id,pn_id,src_work_for_start_time
p_38791,p_69624,co_1,pn_1302,2019-06-10
p_38792,p_99978,co_275,pn_599,2021-10-14
p_38793,p_46139,co_5561,pn_4310,2020-11-19
p_38793,p_81903,co_4936,pn_4546,2021-05-05
p_38794,p_47861,co_5876,pn_1,2019-07-24
p_38795,p_85816,co_8582,pn_2289,2021-10-11
p_38797,p_93387,co_9013,pn_1711,2021-07-15
p_38798,p_70895,co_6232,pn_1689,2020-05-11
p_38800,p_40166,co_9,pn_3548,2020-08-07
p_38802,p_39781,co_1529,pn_920,2020-03-06
p_38802,p_83669,co_3463,pn_3,2021-10-19
p_38803,p_54303,co_3144,pn_1527,2020-04-24
p_38804,p_41272,co_3268,pn_42,2022-04-04
p_38805,p_86053,co_1,pn_219,2021-10-12
p_38806,p_49158,co_75,pn_5273,2020-01-04
p_38807,p_70130,co_32,pn_1177,2019-12-19
p_38807,p_73777,co_1324,pn_86,2021-01-25
p_38808,p_82184,co_5994,pn_3620,2020-06-05
p_38809,p_96385,co_671,pn_1,2021-03-11
p_38810,p_62778,co_5817,pn_2343,2021-07-10
p_38812,p_41214,co_233,pn_1,2020-07-30
p_38813,p_63346,co_5,pn_2761,2022-01-31
p_38813,p_86975,co_1,pn_583,2022-04-28
p_38814,p_65236,co_3864,pn_6,2021-08-28
p_38815,p_43032,co_5,pn_3,2019-07-03
p_38816,p_57024,co_8033,pn_2170,2021-12-13
p_38816,p_67586,co_867,pn_1769,2022-03-21
p_38817,p_87634,co_4509,pn_313,2021-02-22
p_38818,p_56152,co_6144,pn_5232,2019-06-06
p_38819,p_55976,co_786,pn_2710,2019-06-01
p_38821,p_83434,co_6787,pn_4465,2021-04-27
p_38822,p_56316,co_160,pn_1235,2019-12-24
p_38823,p_98325,co_718,pn_5917,2022-05-08
p_38824,p_56786,co_8067,pn_3372,2020-05-12
p_38827,p_82716,co_987,pn_5155,2021-07-01
p_38828,p_77297,co_1,pn_5726,2021-07-28
p_38830,p_65766,co_91,pn_59,2020-04-10
p_38831,p_56748,co_4749,pn_106,2022-03-14
p_38831,p_80316,co_113,pn_558,2020-06-30
p_38832,p_94877,co_8,pn_5895,2020-04-15
p_38833,p_55597,co_1,pn_2834,2021-11-11
p_38834,p_46303,co_961,pn_54,2019-10-21
p_38834,p_96594,co_3463,pn_3790,2021-12-13
p_38835,p_75325,co_576,pn_1481,2020-10-21
p_38836,p_50357,co_2938,pn_1558,2019-08-10
p_38836,p_99924,co_83,pn_3895,2019-07-17
p_38837,p_52800,co_2748,pn_1,2020-09-09
p_38837,p_99047,co_13,pn_90,2022-02-27
p_38839,p_80175,co_8633,pn_5067,2022-03-27
p_38841,p_44342,co_1476,pn_3733,2019-10-27
p_38843,p_49273,co_1,pn_980,2019-11-23
p_38844,p_86339,co_5306,pn_1,2020-02-03
p_38845,p_67696,co_4810,pn_1,2019-11-23
p_38846,p_57079,co_3978,pn_4770,2021-01-03
p_38847,p_90079,co_72,pn_4381,2021-09-14
p_38849,p_87068,co_4411,pn_482,2021-11-10
p_38850,p_65329,co_4316,pn_1114,2021-10-03
p_38850,p_65862,co_6907,pn_147,2020-10-15
p_38851,p_52794,co_566,pn_1913,2021-10-06
p_38851,p_94104,co_1302,pn_1479,2020-01-06
p_38852,p_39465,co_4811,pn_3441,2020-11-04
p_38852,p_82656,co_407,pn_476,2020-07-13
p_38855,p_39472,co_1,pn_3521,2021-08-21
p_38858,p_59853,co_3253,pn_1672,2020-06-11
p_38859,p_77247,co_8840,pn_4,2021-04-06
p_38860,p_53265,co_3526,pn_1615,2021-05-15
p_38861,p_44272,co_3424,pn_22,2020-01-23
p_38863,p_77661,co_8812,pn_950,2020-12-15
p_38864,p_52817,co_6790,pn_5323,2019-10-25
p_38865,p_45688,co_8838,pn_1,2021-04-19
p_38866,p_43927,co_6113,pn_2,2019-10-24
p_38868,p_71681,co_827,pn_164,2019-12-21
p_38869,p_50963,co_7234,pn_2276,2020-01-06
p_38869,p_87611,co_5887,pn_1450,2020-04-10
p_38870,p_79499,co_6162,pn_1758,2020-12-26
p_38871,p_79038,co_71,pn_1,2022-03-20
p_38872,p_42263,co_95,pn_5876,2019-10-25
p_38872,p_60683,co_1,pn_90,2020-07-10
p_38873,p_95808,co_1,pn_5990,2020-02-27
p_38874,p_49538,co_6421,pn_982,2021-08-27
p_38874,p_77123,co_1326,pn_2884,2021-02-23
p_38875,p_48520,co_1456,pn_14,2019-12-28
p_38876,p_58214,co_3845,pn_1,2021-04-15
p_38877,p_82732,co_192,pn_180,2021-07-05
p_38878,p_58274,co_3806,pn_960,2020-12-31
p_38878,p_61783,co_10,pn_1,2021-05-29
p_38879,p_42409,co_87,pn_56,2020-01-13
p_38880,p_91905,co_1,pn_9,2021-04-03
p_38882,p_95393,co_2150,pn_5163,2021-09-16
p_38882,p_99418,co_44,pn_86,2022-02-06
p_38883,p_98281,co_1,pn_5533,2021-10-17
p_38885,p_52569,co_3956,pn_8,2021-05-17
p_38886,p_52420,co_3,pn_1,2021-10-03
p_38886,p_65491,co_3933,pn_94,2022-05-07
p_38887,p_73061,co_10,pn_6,2021-12-29
p_38888,p_59820,co_22,pn_7,2020-03-08
p_38889,p_56170,co_1,pn_3,2020-03-20
p_38891,p_76266,co_4332,pn_242,2019-07-14
p_38893,p_45213,co_658,pn_2829,2021-06-25
p_38894,p_55593,co_3,pn_2761,2020-10-02
p_38895,p_42032,co_41,pn_9,2020-03-21
p_38895,p_50394,co_1,pn_3,2020-06-05
p_38896,p_83699,co_8091,pn_4973,2022-04-20
p_38897,p_77578,co_14,pn_5084,2020-06-06
p_38897,p_95699,co_3161,pn_4556,2020-06-16
p_38898,p_43616,co_42,pn_13,2021-12-01
p_38899,p_57291,co_951,pn_5104,2019-07-25
p_38900,p_88377,co_793,pn_712,2021-04-05
p_38901,p_68927,co_10,pn_5748,2020-08-19
p_38902,p_83056,co_3506,pn_2180,2021-06-08
p_38902,p_83905,co_6319,pn_4409,2022-02-03
p_38903,p_49321,co_6368,pn_310,2021-07-11
p_38903,p_59441,co_6287,pn_2893,2020-06-10
p_38904,p_90510,co_4728,pn_1603,2021-01-12
p_38904,p_95594,co_6600,pn_1590,2020-11-10
p_38906,p_73197,co_176,pn_1,2020-03-20
p_38906,p_84714,co_5335,pn_750,2021-04-28
p_38907,p_59467,co_10,pn_753,2021-12-16
p_38907,p_79889,co_42,pn_1,2020-01-11
p_38909,p_87696,co_3864,pn_4434,2020-09-09
p_38910,p_59169,co_2828,pn_286,2020-09-04
p_38910,p_99535,co_3,pn_1,2020-05-04
p_38912,p_57580,co_96,pn_754,2021-02-09
p_38913,p_68623,co_6195,pn_3726,2021-03-13
p_38914,p_49371,co_1684,pn_3051,2019-10-14
p_38915,p_91112,co_1,pn_94,2022-03-27
p_38916,p_79915,co_6980,pn_1704,2021-12-06
p_38917,p_45831,co_75,pn_1,2022-02-21
p_38920,p_99941,co_5345,pn_5865,2019-07-15
p_38921,p_57039,co_467,pn_10,2021-10-11
p_38923,p_45022,co_2308,pn_118,2019-09-27
p_38923,p_84051,co_18,pn_2467,2019-07-07
p_38924,p_95285,co_7129,pn_415,2020-03-30
p_38925,p_62407,co_7,pn_1,2021-01-10
p_38925,p_85064,co_10,pn_3605,2021-08-19
p_38926,p_75478,co_1644,pn_1767,2021-11-13
p_38928,p_40695,co_3524,pn_4263,2019-07-23
p_38928,p_86383,co_4522,pn_2041,2021-05-21
p_38929,p_87557,co_3800,pn_1,2021-06-05
p_38931,p_43397,co_61,pn_3275,2019-11-10
p_38931,p_61587,co_4911,pn_1,2020-08-13
p_38932,p_85071,co_82,pn_4105,2021-05-25
p_38933,p_45843,co_1,pn_4572,2019-08-12
p_38933,p_64957,co_32,pn_1992,2019-06-02
p_38934,p_92282,co_1297,pn_1,2021-04-19
p_38936,p_61788,co_7177,pn_763,2022-02-08
p_38937,p_76724,co_1,pn_1,2020-04-02
p_38937,p_85650,co_1,pn_70,2021-06-28
p_38938,p_39469,co_8849,pn_5951,2019-10-25
p_38939,p_59153,co_83,pn_765,2021-07-30
p_38939,p_76547,co_3849,pn_2047,2020-03-20
p_38940,p_70918,co_2042,pn_3762,2020-06-23
p_38941,p_89899,co_10,pn_3709,2021-11-06
p_38942,p_63433,co_2,pn_5904,2019-08-27
p_38942,p_68450,co_63,pn_1322,2019-08-07
p_38943,p_71307,co_5976,pn_2,2020-11-01
p_38943,p_77229,co_61,pn_4653,2019-09-09
p_38944,p_65676,co_13,pn_693,2019-09-25
p_38944,p_89085,co_1,pn_1,2020-09-29
p_38945,p_61985,co_6,pn_502,2022-01-25
p_38946,p_99876,co_15,pn_5384,2022-02-08
p_38947,p_43372,co_4691,pn_5081,2020-05-20
p_38948,p_98811,co_6401,pn_3828,2020-07-03
p_38949,p_57243,co_52,pn_51,2019-11-24
p_38950,p_59739,co_3198,pn_322,2020-04-10
p_38951,p_40276,co_432,pn_1,2021-02-12
p_38952,p_49468,co_8,pn_1497,2021-12-20
p_38953,p_39830,co_2,pn_3,2022-03-09
p_38954,p_56374,co_8384,pn_4507,2019-08-18
p_38955,p_46693,co_6,pn_1720,2020-02-03
p_38955,p_71723,co_436,pn_5184,2021-11-20
p_38956,p_49071,co_86,pn_3318,2021-09-26
p_38956,p_73888,co_5511,pn_4601,2021-04-13
p_38960,p_96841,co_7961,pn_5847,2019-11-08
p_38961,p_43279,co_5968,pn_4949,2020-11-07
p_38962,p_73908,co_1878,pn_1137,2021-02-11
p_38963,p_87962,co_4,pn_406,2020-01-05
p_38965,p_45085,co_5024,pn_2298,2021-02-02
p_38966,p_45704,co_90,pn_4470,2021-02-22
p_38967,p_40521,co_160,pn_69,2021-06-12
p_38971,p_96374,co_1072,pn_5621,2020-02-24
p_38973,p_80313,co_97,pn_1,2021-07-12
p_38973,p_91138,co_193,pn_3370,2020-12-28
p_38974,p_56525,co_1334,pn_1566,2020-07-14
p_38977,p_47622,co_1,pn_3849,2021-07-14
p_38978,p_74060,co_1,pn_3009,2020-12-07
p_38980,p_43196,co_7857,pn_2548,2022-03-03
p_38980,p_77470,co_1168,pn_821,2021-06-23
p_38981,p_82499,co_5901,pn_4833,2019-10-01
p_38982,p_49851,co_362,pn_2,2021-11-23
p_38983,p_96101,co_10,pn_333,2020-11-05
p_38985,p_79445,co_3522,pn_4036,2021-12-15
p_38986,p_76271,co_7268,pn_1,2021-02-06
p_38989,p_50656,co_1,pn_1,2020-11-10
p_38992,p_71302,co_6933,pn_5538,2020-06-23
p_38993,p_98128,co_5212,pn_3911,2020-05-29
p_38993,p_99640,co_2100,pn_1082,2019-10-29
p_38995,p_42504,co_2143,pn_4176,2019-09-07
p_38995,p_61520,co_758,pn_1584,2019-06-21
p_38996,p_94904,co_1537,pn_569,2020-03-31
p_38997,p_72704,co_2851,pn_4323,2021-03-17
p_38999,p_65428,co_623,pn_267,2020-09-06
p_38999,p_93911,co_11,pn_55,2022-01-07
p_39000,p_95710,co_7799,pn_917,2020-06-29
p_39002,p_43839,co_1,pn_2674,2020-08-25
p_39003,p_40609,co_4703,pn_3180,2022-05-07
p_39004,p_41813,co_8237,pn_242,2019-11-13
p_39004,p_70428,co_4594,pn_2403,2019-08-20
p_39005,p_45481,co_9254,pn_5919,2020-02-14
p_39006,p_45144,co_2119,pn_4746,2020-04-10
p_39007,p_88590,co_8388,pn_787,2020-04-14
p_39009,p_67978,co_9447,pn_1611,2021-03-03
p_39010,p_59245,co_1,pn_8,2020-01-11
p_39012,p_56888,co_7562,pn_3963,2021-01-24
p_39017,p_46075,co_912,pn_1477,2021-08-27
p_39017,p_78589,co_370,pn_79,2020-08-25
p_39018,p_71219,co_7361,pn_2,2021-11-18
p_39018,p_75611,co_1544,pn_4567,2020-12-15
p_39020,p_39242,co_1,pn_4623,2021-01-29
p_39022,p_62857,co_5626,pn_2260,2020-11-13
p_39023,p_96818,co_6334,pn_1029,2020-01-24
p_39024,p_57240,co_5480,pn_1992,2020-09-08
p_39025,p_95553,co_3659,pn_5187,2021-03-06
p_39026,p_57425,co_5819,pn_499,2021-03-02
p_39026,p_70010,co_8810,pn_1,2019-06-01
p_39027,p_89014,co_64,pn_7,2019-11-07
p_39028,p_83318,co_47,pn_1,2020-08-24
p_39030,p_83175,co_1184,pn_1813,2019-09-11
p_39031,p_74807,co_140,pn_4576,2021-12-19
p_39033,p_39857,co_35,pn_991,2022-02-16
p_39034,p_67724,co_576,pn_3670,2022-02-07
p_39034,p_78290,co_8308,pn_4442,2019-10-21
p_39037,p_95165,co_497,pn_3363,2020-10-25
p_39038,p_51609,co_4,pn_4432,2020-01-02
p_39038,p_59290,co_3236,pn_15,2019-07-31
p_39039,p_61386,co_6006,pn_5358,2020-06-06
p_39040,p_61537,co_3,pn_4284,2020-11-25
p_39040,p_93234,co_8945,pn_2422,2022-02-18
p_39041,p_90215,co_8230,pn_940,2020-11-29
p_39043,p_79830,co_1,pn_1705,2019-06-09
p_39045,p_66874,co_7064,pn_1471,2021-05-15
p_39046,p_57850,co_2,pn_3511,2021-09-10
p_39047,p_57094,co_4469,pn_125,2021-09-01
p_39048,p_44261,co_1,pn_374,2019-07-31
p_39048,p_98082,co_5356,pn_618,2022-05-14
p_39049,p_94773,co_4,pn_1713,2020-09-16
p_39050,p_43167,co_1491,pn_909,2020-01-29
p_39051,p_57600,co_1292,pn_1,2020-10-13
p_39052,p_95371,co_3313,pn_761,2020-10-27
p_39053,p_54192,co_4734,pn_4181,2020-06-02
p_39055,p_41882,co_4864,pn_961,2020-05-26
p_39057,p_83695,co_1238,pn_1895,2021-05-02
p_39057,p_93371,co_6394,pn_4480,2020-01-09
p_39058,p_80942,co_4292,pn_935,2022-01-23
p_39059,p_52443,co_1433,pn_259,2022-03-15
p_39061,p_87521,co_6540,pn_6,2022-03-20
p_39062,p_43774,co_1203,pn_4099,2021-11-25
p_39063,p_88148,co_7960,pn_9,2019-07-26
p_39064,p_72067,co_1,pn_6,2020-12-25
p_39066,p_50939,co_1,pn_331,2021-11-25
p_39066,p_86692,co_2,pn_10,2019-08-14
p_39067,p_54218,co_5,pn_3027,2019-12-07
p_39067,p_91675,co_7719,pn_77,2022-04-17
p_39069,p_75762,co_9134,pn_1559,2020-01-01
p_39070,p_63364,co_315,pn_3561,2020-10-15
p_39072,p_72053,co_4583,pn_3300,2019-07-03
p_39074,p_83691,co_8482,pn_96,2020-05-15
p_39075,p_49863,co_8979,pn_745,2021-08-02
p_39076,p_48181,co_688,pn_1850,2020-11-12
p_39077,p_63009,co_43,pn_3040,2020-05-29
p_39080,p_55533,co_3694,pn_2291,2020-08-05
p_39081,p_77156,co_7740,pn_2384,2021-02-11
p_39084,p_82898,co_38,pn_108,2022-02-27
p_39085,p_51585,co_6242,pn_3493,2020-05-19
p_39086,p_90430,co_54,pn_2836,2019-10-13
p_39087,p_79645,co_16,pn_47,2019-06-21
p_39088,p_84837,co_560,pn_1,2021-12-19
p_39088,p_88868,co_4556,pn_164,2019-12-29
p_39089,p_79882,co_7241,pn_1,2021-05-23
p_39090,p_46305,co_7,pn_4100,2022-03-11
p_39091,p_92036,co_5813,pn_599,2019-12-02
p_39091,p_98410,co_2,pn_16,2020-03-26
p_39092,p_73651,co_3261,pn_4431,2019-12-29
p_39092,p_86470,co_9395,pn_1,2021-08-05
p_39094,p_52920,co_1,pn_5010,2021-04-22
p_39095,p_68041,co_6277,pn_2,2019-09-30
p_39096,p_59886,co_1,pn_814,2019-09-22
p_39096,p_91977,co_5195,pn_3578,2019-06-17
p_39097,p_58314,co_18,pn_5911,2020-06-30
p_39098,p_47229,co_4,pn_4851,2022-01-26
p_39100,p_77823,co_1,pn_2,2021-02-05
p_39101,p_74645,co_3002,pn_5299,2020-03-22
p_39103,p_49832,co_3,pn_4841,2021-01-15
p_39106,p_48544,co_3994,pn_3115,2021-02-13
p_39106,p_53259,co_1,pn_1994,2019-11-25
p_39107,p_42184,co_8967,pn_710,2022-02-19
p_39108,p_68368,co_303,pn_5030,2019-10-09
p_39108,p_80836,co_8413,pn_4579,2021-06-13
p_39109,p_74103,co_476,pn_79,2021-12-25
p_39109,p_91104,co_6202,pn_2468,2019-09-20
p_39110,p_78261,co_26,pn_4076,2019-09-08
p_39111,p_52775,co_1793,pn_3558,2020-08-31
p_39113,p_41429,co_6554,pn_4136,2020-09-08
p_39114,p_93149,co_708,pn_995,2021-11-25
p_39114,p_94943,co_532,pn_1879,2019-12-21
p_39115,p_51208,co_84,pn_663,2021-12-05
p_39115,p_57273,co_5413,pn_57,2020-10-16
p_39116,p_79492,co_412,pn_5092,2019-12-31
p_39117,p_58912,co_4112,pn_10,2021-06-03
p_39118,p_90666,co_1,pn_3603,2020-02-27
p_39120,p_45389,co_5724,pn_5822,2021-07-08
p_39120,p_85553,co_14,pn_3,2020-07-14
p_39125,p_62099,co_6008,pn_5463,2020-12-07
p_39125,p_98692,co_6555,pn_1678,2022-04-24
p_39126,p_64701,co_5390,pn_4432,2021-10-05
p_39127,p_79810,co_2998,pn_5256,2022-05-04
p_39130,p_81692,co_2499,pn_1,2020-01-24
p_39131,p_50710,co_8367,pn_453,2021-05-24
p_39131,p_84721,co_6265,pn_1,2020-11-05
p_39132,p_40675,co_1085,pn_853,2019-11-11
p_39133,p_94719,co_1429,pn_3263,2021-08-21
p_39134,p_51324,co_6554,pn_5720,2021-08-12
p_39136,p_58087,co_1,pn_3964,2021-07-27
p_39136,p_80711,co_5492,pn_4,2020-07-25
p_39138,p_78733,co_4098,pn_656,2021-12-28
p_39138,p_99148,co_5951,pn_505,2022-01-09
p_39139,p_57028,co_5043,pn_388,2019-11-09
p_39139,p_76613,co_91,pn_3014,2021-03-21
p_39143,p_97850,co_6149,pn_2867,2020-08-06
p_39145,p_74389,co_163,pn_610,2021-11-24
p_39146,p_93880,co_2963,pn_3262,2021-01-04
p_39147,p_51709,co_8219,pn_4715,2019-05-26
p_39147,p_61494,co_3355,pn_61,2022-05-15
p_39148,p_83316,co_30,pn_5099,2021-06-22
p_39149,p_84349,co_55,pn_1,2020-08-22
p_39150,p_42434,co_2795,pn_4,2020-10-25
p_39150,p_54169,co_2588,pn_4,2019-12-30
p_39151,p_60006,co_5,pn_477,2020-04-21
p_39151,p_93473,co_7946,pn_2760,2020-11-30
p_39152,p_61132,co_792,pn_3408,2020-06-05
p_39153,p_87303,co_23,pn_1784,2020-05-22
p_39154,p_40531,co_197,pn_71,2020-09-14
p_39155,p_88226,co_4973,pn_5085,2021-09-22
p_39157,p_56636,co_98,pn_1148,2021-06-12
p_39158,p_80999,co_1,pn_3179,2020-05-29
p_39158,p_84638,co_1750,pn_5438,2022-03-01
p_39160,p_84718,co_5951,pn_3932,2022-04-14
p_39161,p_91594,co_591,pn_5329,2019-08-16
p_39163,p_74304,co_4322,pn_3175,2021-07-15
p_39164,p_52969,co_5515,pn_446,2020-03-11
p_39166,p_57492,co_5314,pn_353,2022-04-26
p_39166,p_93534,co_4431,pn_41,2022-02-14
p_39167,p_40092,co_17,pn_709,2019-07-16
p_39168,p_68784,co_7504,pn_456,2020-07-10
p_39169,p_83395,co_1851,pn_195,2020-10-17
p_39171,p_45268,co_3431,pn_83,2020-02-15
p_39172,p_91220,co_3963,pn_3788,2022-04-02
p_39176,p_69411,co_1,pn_4,2022-05-07
p_39177,p_69993,co_1,pn_32,2019-08-22
p_39177,p_70840,co_1,pn_1,2020-05-05
p_39178,p_59105,co_8,pn_3,2021-12-07
p_39178,p_78714,co_61,pn_4438,2021-09-21
p_39179,p_93353,co_1,pn_1928,2021-02-03
p_39181,p_63567,co_2933,pn_200,2022-03-20
p_39181,p_65252,co_597,pn_462,2019-11-11
p_39182,p_77282,co_4961,pn_1,2019-08-04
p_39183,p_91318,co_8271,pn_7,2019-09-05
p_39184,p_49719,co_5128,pn_515,2020-02-17
p_39184,p_92597,co_1,pn_102,2021-05-13
p_39188,p_50116,co_4674,pn_58,2022-02-03
p_39188,p_81280,co_6847,pn_3029,2019-11-18
p_39189,p_83002,co_2642,pn_2049,2021-02-26
p_39190,p_49884,co_7,pn_6,2019-10-19
p_39191,p_46255,co_1,pn_1,2021-07-08
p_39191,p_52220,co_6,pn_422,2019-10-29
p_39192,p_74223,co_1,pn_4,2021-05-19
p_39192,p_93073,co_2,pn_1,2019-10-26
p_39194,p_90226,co_8584,pn_679,2020-07-13
p_39195,p_48188,co_7100,pn_1,2020-11-14
p_39195,p_91164,co_53,pn_4044,2021-01-24
p_39196,p_94374,co_2785,pn_3490,2020-02-22
p_39197,p_50525,co_1,pn_6,2021-07-29
p_39199,p_48854,co_6,pn_1361,2019-12-31
p_39199,p_84733,co_9202,pn_24,2020-10-10
p_39200,p_59002,co_788,pn_2245,2019-08-01
p_39202,p_98499,co_3180,pn_5311,2019-06-24
p_39203,p_97537,co_7200,pn_5563,2019-07-01
p_39204,p_58962,co_93,pn_5464,2022-01-20
p_39204,p_86056,co_1,pn_1571,2021-07-18
p_39205,p_57068,co_9241,pn_1,2022-05-12
p_39206,p_86314,co_2,pn_1,2019-12-24
p_39207,p_59231,co_116,pn_2016,2020-08-11
p_39208,p_98043,co_169,pn_4089,2020-07-08
p_39209,p_45371,co_732,pn_3454,2022-05-11
p_39209,p_50159,co_7414,pn_1,2021-02-11
p_39210,p_95856,co_346,pn_2672,2019-12-04
p_39210,p_98226,co_1352,pn_3285,2019-12-13
p_39211,p_48949,co_871,pn_1,2022-04-16
p_39212,p_89909,co_4479,pn_1769,2019-11-02
p_39213,p_50507,co_6638,pn_3779,2022-02-07
p_39214,p_59001,co_5,pn_735,2020-04-01
p_39216,p_47100,co_47,pn_1130,2021-05-06
p_39218,p_49275,co_405,pn_3425,2020-09-23
p_39218,p_63950,co_9086,pn_3469,2020-02-20
p_39219,p_54629,co_4979,pn_1098,2021-05-12
p_39219,p_95863,co_3402,pn_2,2020-10-28
p_39220,p_45383,co_7265,pn_3703,2022-04-01
p_39220,p_56940,co_8,pn_324,2021-02-13
p_39221,p_64488,co_77,pn_959,2020-04-30
p_39224,p_75201,co_5582,pn_83,2019-06-28
p_39225,p_87262,co_7278,pn_1629,2021-09-08
p_39226,p_89383,co_1324,pn_3843,2021-08-24
p_39228,p_47277,co_8537,pn_879,2020-12-20
p_39229,p_54736,co_54,pn_4323,2020-03-23
p_39229,p_95333,co_5990,pn_78,2021-09-24
p_39231,p_64039,co_7,pn_3515,2021-04-17
p_39231,p_71068,co_6634,pn_1,2021-12-20
p_39232,p_59634,co_7,pn_1,2019-12-12
p_39233,p_77365,co_57,pn_4637,2020-12-04
p_39233,p_84478,co_7485,pn_634,2021-01-05
p_39235,p_55796,co_8158,pn_1570,2019-06-28
p_39236,p_39986,co_7839,pn_3873,2021-08-25
p_39236,p_99632,co_1,pn_2040,2019-11-10
p_39237,p_46838,co_5,pn_2391,2021-06-03
p_39240,p_42642,co_4442,pn_1,2020-10-16
p_39240,p_97421,co_8,pn_4106,2020-10-23
p_39241,p_83242,co_51,pn_1,2022-05-02
p_39243,p_56481,co_82,pn_3256,2021-04-22
p_39244,p_97985,co_10,pn_3737,2020-03-11
p_39245,p_58844,co_4938,pn_10,2021-02-11
p_39247,p_78280,co_8651,pn_851,2021-12-23
p_39248,p_49805,co_7210,pn_5303,2019-09-02
p_39249,p_45860,co_8607,pn_296,2022-04-25
p_39249,p_86842,co_37,pn_389,2019-07-23
p_39250,p_50799,co_5430,pn_4309,2019-09-05
p_39250,p_54958,co_77,pn_2,2020-06-21
p_39251,p_77423,co_2258,pn_559,2021-08-17
p_39251,p_87196,co_59,pn_2691,2022-01-08
p_39252,p_94481,co_533,pn_2103,2021-04-18
p_39255,p_49055,co_52,pn_5,2022-05-12
p_39255,p_81754,co_575,pn_1,2020-07-28
p_39257,p_73950,co_8658,pn_592,2021-09-14
p_39257,p_90158,co_9473,pn_1,2020-09-24
p_39258,p_70722,co_655,pn_513,2020-10-31
p_39260,p_60321,co_4820,pn_3269,2020-12-27
p_39261,p_50542,co_3344,pn_10,2022-04-06
p_39262,p_48957,co_6051,pn_5,2022-02-07
p_39263,p_87951,co_1,pn_1790,2019-12-08
p_39264,p_61830,co_1,pn_66,2020-03-03
p_39265,p_62525,co_8040,pn_1775,2019-07-14
p_39266,p_82421,co_632,pn_38,2019-09-09
p_39267,p_70838,co_3859,pn_54,2021-01-26
p_39268,p_97625,co_2,pn_3829,2022-03-20
p_39270,p_45840,co_1,pn_1000,2020-02-21
p_39270,p_55187,co_1122,pn_162,2020-03-11
p_39271,p_45951,co_1796,pn_5696,2020-02-14
p_39271,p_59510,co_4315,pn_686,2021-02-04
p_39272,p_73002,co_6499,pn_590,2020-05-06
p_39273,p_63261,co_7058,pn_3521,2019-05-22
p_39274,p_59780,co_8833,pn_4554,2020-03-23
p_39275,p_63481,co_2488,pn_3,2019-07-25
p_39276,p_73126,co_947,pn_2838,2022-01-31
p_39277,p_44155,co_1,pn_1129,2021-03-14
p_39277,p_50398,co_6,pn_65,2021-07-31
p_39278,p_75552,co_53,pn_4978,2020-04-11
p_39278,p_87064,co_3,pn_3123,2021-08-30
p_39281,p_52967,co_6,pn_156,2021-10-07
p_39282,p_90125,co_8,pn_1,2020-03-27
p_39284,p_63281,co_5330,pn_847,2021-08-04
p_39285,p_79914,co_1,pn_3444,2021-05-11
p_39287,p_91571,co_8534,pn_2440,2021-06-10
p_39288,p_90079,co_5069,pn_4767,2020-12-16
p_39289,p_96714,co_4,pn_326,2021-11-17
p_39291,p_42107,co_882,pn_3725,2019-05-21
p_39292,p_43219,co_1550,pn_5698,2021-07-09
p_39293,p_49484,co_36,pn_2618,2021-10-26
p_39295,p_43425,co_100,pn_3030,2022-04-15
p_39296,p_42108,co_502,pn_5237,2020-02-15
p_39296,p_89685,co_6288,pn_590,2020-02-06
p_39297,p_58145,co_4931,pn_6,2020-01-26
p_39298,p_45168,co_5968,pn_5665,2020-02-07
p_39300,p_88725,co_6999,pn_258,2020-10-07
p_39301,p_61742,co_27,pn_1785,2020-11-29
p_39301,p_71235,co_4126,pn_5089,2021-07-17
p_39302,p_62486,co_7189,pn_2045,2020-11-11
p_39303,p_42648,co_494,pn_33,2020-09-11
p_39304,p_75456,co_510,pn_4311,2021-03-14
p_39305,p_95702,co_4015,pn_1,2019-11-05
p_39305,p_96537,co_6,pn_518,2022-04-30
p_39307,p_42933,co_1739,pn_9,2020-12-21
p_39307,p_92761,co_6296,pn_479,2020-01-25
p_39308,p_73561,co_81,pn_1,2019-11-14
p_39309,p_44345,co_7,pn_17,2022-01-08
p_39310,p_79954,co_3760,pn_7,2021-09-16
p_39311,p_72785,co_1,pn_957,2019-09-03
p_39311,p_97833,co_1,pn_5,2021-09-29
p_39313,p_62157,co_8017,pn_2056,2021-02-11
p_39315,p_77405,co_2865,pn_5140,2021-09-24
p_39315,p_95053,co_84,pn_4514,2020-01-13
p_39316,p_62905,co_6820,pn_3589,2020-09-12
p_39316,p_93586,co_5096,pn_5663,2019-08-30
p_39319,p_46078,co_5193,pn_3877,2020-09-07
p_39319,p_65364,co_6731,pn_1,2021-06-30
p_39321,p_90117,co_9490,pn_4070,2019-06-07
p_39321,p_95835,co_7795,pn_1641,2020-03-17
p_39322,p_76064,co_9,pn_1389,2020-09-08
p_39322,p_80894,co_53,pn_5617,2021-06-06
p_39323,p_86549,co_1,pn_73,2020-07-28
p_39325,p_66615,co_206,pn_5446,2020-12-30
p_39325,p_79073,co_2285,pn_4354,2021-01-28
p_39326,p_58578,co_2199,pn_1,2020-12-25
p_39329,p_79049,co_7374,pn_194,2020-09-02
p_39330,p_65369,co_3626,pn_1179,2020-03-16
p_39331,p_43206,co_10,pn_3174,2022-01-20
p_39332,p_86958,co_1127,pn_1,2020-03-23
p_39333,p_54793,co_63,pn_1,2020-05-19
