src_id,dst_id,corp_id,src_work_for_start_time,dst_work_for_start_time
p_30853,p_39948,co_1,2022-01-04,2019-05-24
p_30853,p_40984,co_1,2020-10-06,2021-01-18
p_30853,p_87839,co_1,2019-08-07,2021-02-16
p_30854,p_42337,co_6701,2020-03-24,2019-06-25
p_30854,p_54539,co_1165,2020-11-03,2022-05-03
p_30854,p_72305,co_67,2021-11-28,2019-09-13
p_30855,p_40757,co_1194,2021-05-11,2020-10-23
p_30855,p_45686,co_50,2022-04-05,2021-07-03
p_30856,p_61710,co_3483,2020-08-03,2022-02-14
p_30856,p_64764,co_5971,2021-06-13,2019-11-24
p_30856,p_72376,co_7016,2021-01-05,2021-12-27
p_30857,p_70346,co_9,2020-12-15,2020-12-21
p_30857,p_75167,co_62,2020-11-21,2020-07-09
p_30858,p_53178,co_100,2020-10-13,2021-09-12
p_30858,p_68898,co_84,2021-01-09,2021-03-14
p_30858,p_94471,co_6059,2021-06-12,2020-03-10
p_30859,p_79144,co_729,2021-02-08,2019-10-27
p_30859,p_92917,co_9477,2019-06-26,2022-02-17
p_30860,p_92815,co_1483,2022-04-04,2022-03-25
p_30861,p_69152,co_4685,2020-11-22,2021-10-17
p_30861,p_81558,co_1,2021-04-15,2020-03-14
p_30863,p_86917,co_3,2021-03-15,2020-08-05
p_30863,p_97646,co_60,2019-11-08,2021-12-03
p_30864,p_49843,co_4468,2022-02-21,2022-01-02
p_30864,p_76573,co_444,2022-04-26,2020-01-01
p_30864,p_95862,co_389,2021-07-17,2021-04-02
p_30865,p_59436,co_84,2020-10-23,2021-08-20
p_30865,p_61182,co_1,2020-01-27,2020-06-11
p_30866,p_31630,co_2184,2020-07-05,2020-04-10
p_30866,p_52756,co_59,2019-10-24,2022-02-09
p_30866,p_66275,co_61,2020-03-14,2020-03-04
p_30867,p_60140,co_159,2022-01-11,2020-07-31
p_30869,p_50841,co_8604,2019-12-23,2021-06-19
p_30869,p_54863,co_1,2019-10-28,2019-11-28
p_30870,p_45275,co_1,2019-11-18,2021-07-16
p_30871,p_59588,co_4332,2020-09-04,2019-11-18
p_30872,p_57062,co_5901,2020-02-26,2020-02-16
p_30872,p_71358,co_45,2022-02-21,2020-02-10
p_30873,p_52235,co_5074,2020-07-06,2020-02-27
p_30873,p_88169,co_543,2022-01-04,2021-04-25
p_30875,p_88268,co_583,2022-01-10,2020-03-23
p_30876,p_39619,co_8103,2019-08-03,2020-08-15
p_30876,p_52151,co_9302,2020-07-14,2021-06-25
p_30877,p_50850,co_2,2019-11-13,2020-11-27
p_30877,p_64004,co_5515,2020-07-01,2021-10-15
p_30878,p_50766,co_9446,2021-01-03,2020-03-16
p_30878,p_84900,co_6192,2019-05-16,2020-04-08
p_30879,p_83933,co_47,2021-06-15,2021-06-23
p_30880,p_57714,co_746,2021-09-04,2021-09-02
p_30880,p_75083,co_3252,2020-10-27,2020-05-04
p_30882,p_98264,co_242,2020-01-17,2021-10-18
p_30884,p_58429,co_1517,2022-01-02,2020-05-23
p_30884,p_93629,co_4592,2019-10-21,2021-09-28
p_30885,p_50174,co_1271,2020-12-18,2020-10-06
p_30885,p_63988,co_6508,2021-03-12,2019-12-03
p_30886,p_70609,co_1,2021-08-20,2021-04-20
p_30886,p_91685,co_9374,2021-10-12,2021-07-12
p_30887,p_37628,co_2,2022-04-22,2019-10-17
p_30887,p_76885,co_5374,2022-01-20,2021-07-25
p_30888,p_43127,co_5868,2020-11-29,2020-12-05
p_30888,p_71713,co_718,2021-01-21,2020-04-17
p_30888,p_84991,co_2062,2021-09-20,2021-04-14
p_30889,p_64874,co_8887,2020-03-02,2021-07-12
p_30890,p_79558,co_65,2019-11-13,2019-06-05
p_30891,p_42165,co_9469,2020-10-26,2019-11-25
p_30892,p_72537,co_894,2022-01-28,2020-02-18
p_30892,p_95729,co_391,2020-03-30,2019-10-06
p_30893,p_34508,co_8,2020-02-23,2022-02-01
p_30893,p_64010,co_351,2021-08-10,2019-09-13
p_30894,p_71414,co_6213,2020-11-22,2021-07-25
p_30894,p_93400,co_91,2020-07-05,2021-05-19
p_30895,p_74798,co_4209,2020-01-25,2021-08-25
p_30896,p_94246,co_4,2022-01-23,2019-11-02
p_30897,p_42692,co_7765,2020-11-18,2020-11-19
p_30898,p_51179,co_6365,2020-08-29,2021-11-12
p_30898,p_97292,co_31,2020-12-19,2021-09-02
p_30899,p_80656,co_79,2019-06-11,2021-03-16
p_30899,p_80694,co_5951,2019-11-19,2021-10-14
p_30900,p_32166,co_577,2022-05-12,2022-03-20
p_30900,p_59029,co_4577,2019-05-14,2020-11-30
p_30900,p_89782,co_8296,2019-08-01,2020-01-21
p_30901,p_47613,co_763,2021-09-22,2019-12-25
p_30902,p_34078,co_2802,2020-03-01,2019-06-19
p_30902,p_69597,co_7604,2019-08-27,2020-12-01
p_30903,p_52408,co_873,2019-07-22,2019-05-29
p_30903,p_54996,co_8,2020-04-17,2020-05-22
p_30904,p_54651,co_63,2020-04-11,2022-03-19
p_30905,p_65289,co_87,2020-05-20,2021-08-07
p_30906,p_36420,co_1,2020-08-03,2021-07-21
p_30908,p_46061,co_8964,2021-12-09,2021-01-19
p_30908,p_77447,co_4126,2021-08-08,2021-04-17
p_30908,p_87591,co_8261,2021-10-07,2021-04-05
p_30909,p_60201,co_6832,2021-01-09,2020-01-16
p_30910,p_85127,co_1,2019-06-18,2019-11-04
p_30912,p_37870,co_4,2022-02-11,2021-10-19
p_30912,p_70101,co_3755,2019-08-20,2021-11-25
p_30912,p_94191,co_272,2019-09-21,2020-10-23
p_30913,p_67286,co_4017,2019-12-04,2020-01-06
p_30913,p_94445,co_6860,2021-02-10,2020-11-17
p_30914,p_97429,co_3220,2020-08-27,2021-12-06
p_30915,p_32920,co_9,2021-07-24,2022-04-04
p_30915,p_57949,co_16,2021-06-02,2020-03-27
p_30916,p_43546,co_5972,2020-03-18,2019-12-29
p_30916,p_67123,co_96,2020-05-09,2022-03-14
p_30917,p_35390,co_7792,2021-04-14,2021-03-15
p_30918,p_36111,co_8880,2021-08-28,2020-01-23
p_30918,p_57785,co_629,2021-07-08,2019-12-01
p_30918,p_62110,co_3234,2020-12-13,2021-04-14
p_30919,p_32354,co_5159,2022-02-24,2021-05-22
p_30919,p_52182,co_8332,2021-01-06,2020-08-22
p_30919,p_84811,co_4222,2019-12-18,2022-04-19
p_30920,p_73014,co_586,2020-09-24,2019-09-10
p_30921,p_63468,co_53,2021-02-18,2020-07-02
p_30921,p_65552,co_8749,2021-01-12,2021-09-02
p_30921,p_98151,co_3261,2021-09-08,2021-03-23
p_30922,p_42103,co_638,2019-08-09,2021-08-04
p_30922,p_81806,co_6140,2021-01-24,2019-06-17
p_30922,p_97533,co_4686,2021-08-09,2019-08-08
p_30923,p_36301,co_1346,2020-05-30,2019-09-01
p_30924,p_77856,co_19,2021-01-07,2021-06-12
p_30925,p_37877,co_1188,2019-10-22,2021-06-30
p_30926,p_47640,co_8767,2021-11-28,2022-04-26
p_30926,p_72938,co_5589,2020-04-22,2020-09-26
p_30928,p_34220,co_3165,2020-06-12,2021-09-26
p_30928,p_86978,co_14,2019-08-26,2021-06-16
p_30929,p_64743,co_3,2021-04-15,2020-06-21
p_30929,p_76114,co_1,2019-12-30,2021-04-24
p_30929,p_88140,co_12,2019-10-01,2020-08-31
p_30930,p_71815,co_187,2021-03-29,2020-12-09
p_30930,p_84509,co_2862,2019-06-03,2019-12-06
p_30930,p_85185,co_1989,2021-03-12,2019-10-01
p_30931,p_39650,co_5339,2020-02-23,2020-12-03
p_30931,p_94214,co_37,2019-08-27,2021-03-14
p_30932,p_47627,co_4864,2022-03-28,2019-09-28
p_30932,p_88310,co_3329,2021-05-10,2021-01-04
p_30933,p_53683,co_1,2020-04-01,2021-11-19
p_30933,p_86067,co_6579,2020-06-18,2020-11-13
p_30934,p_43453,co_9339,2021-04-22,2022-04-03
p_30935,p_33291,co_1,2019-06-08,2020-06-28
p_30935,p_70165,co_499,2020-01-12,2020-10-12
p_30936,p_45030,co_4335,2021-01-07,2019-06-02
p_30937,p_55120,co_403,2019-10-26,2019-08-24
p_30937,p_64842,co_1,2020-01-18,2020-11-07
p_30937,p_89150,co_3246,2020-04-20,2020-06-05
p_30938,p_38767,co_1,2020-06-20,2021-03-30
p_30939,p_93167,co_8920,2021-12-27,2019-06-03
p_30939,p_98227,co_7309,2021-12-18,2020-12-31
p_30940,p_41800,co_1055,2019-07-02,2021-06-02
p_30942,p_52135,co_6550,2022-03-04,2020-06-01
p_30942,p_64632,co_67,2021-03-27,2019-12-04
p_30942,p_65361,co_8804,2020-02-22,2022-04-11
p_30943,p_48982,co_2024,2022-02-14,2022-03-02
p_30943,p_73191,co_9307,2021-09-20,2021-12-11
p_30944,p_49308,co_254,2022-04-29,2020-12-16
p_30944,p_77739,co_5409,2020-05-11,2021-06-16
p_30947,p_34295,co_71,2022-04-27,2020-06-14
p_30947,p_77055,co_9,2019-08-11,2021-07-19
p_30948,p_61183,co_7213,2019-10-24,2021-11-16
p_30949,p_33671,co_1,2020-05-24,2020-11-28
p_30949,p_33905,co_10,2020-02-02,2020-05-18
p_30949,p_54529,co_7,2022-02-18,2021-04-30
p_30950,p_54821,co_12,2021-05-26,2020-07-03
p_30950,p_97498,co_4,2022-04-08,2019-06-10
p_30952,p_34439,co_94,2020-12-22,2020-03-22
p_30952,p_59041,co_7168,2020-07-15,2020-05-12
p_30953,p_32424,co_3,2022-03-18,2020-02-08
p_30954,p_74137,co_5483,2019-10-04,2019-09-17
p_30954,p_76365,co_2850,2022-01-21,2021-04-14
p_30955,p_42877,co_8270,2021-04-25,2020-04-14
p_30955,p_83809,co_9013,2019-05-18,2020-11-13
p_30956,p_53738,co_4987,2021-10-19,2020-12-13
p_30957,p_34897,co_2418,2021-12-28,2019-12-01
p_30958,p_32956,co_8899,2021-03-16,2019-10-08
p_30959,p_59147,co_1418,2019-09-13,2021-04-02
p_30959,p_83318,co_455,2022-01-05,2020-08-25
p_30960,p_60410,co_9,2020-08-05,2021-05-26
p_30960,p_69574,co_114,2020-01-25,2019-05-16
p_30961,p_51672,co_1,2021-12-30,2020-06-08
p_30961,p_90491,co_2063,2021-12-02,2019-11-16
p_30962,p_50551,co_44,2019-09-25,2020-11-24
p_30962,p_97831,co_5615,2021-07-23,2021-07-14
p_30963,p_45743,co_8117,2021-02-11,2022-05-09
p_30963,p_60036,co_527,2020-10-24,2021-11-12
p_30963,p_61724,co_55,2019-10-31,2020-10-25
p_30964,p_73228,co_152,2020-08-09,2021-04-30
p_30965,p_48631,co_1,2021-08-22,2021-10-15
p_30965,p_51033,co_565,2021-03-10,2019-07-01
p_30965,p_54121,co_1,2021-08-03,2022-01-25
p_30966,p_60891,co_6783,2022-03-21,2019-08-21
p_30966,p_81163,co_1,2020-09-09,2020-08-26
p_30967,p_63069,co_9,2020-02-13,2020-05-18
p_30967,p_81002,co_6285,2021-05-09,2021-11-05
p_30969,p_51000,co_1476,2020-05-18,2021-12-30
p_30969,p_51037,co_139,2021-04-09,2020-03-11
p_30969,p_84801,co_5490,2020-04-02,2021-03-30
p_30970,p_53478,co_217,2020-08-08,2021-10-12
p_30970,p_87809,co_4018,2020-11-25,2019-10-16
p_30970,p_98143,co_796,2021-05-26,2019-07-10
p_30971,p_67545,co_7430,2022-05-11,2020-07-25
p_30972,p_78528,co_8254,2020-04-06,2022-03-06
p_30973,p_80998,co_3297,2022-03-13,2020-12-16
p_30974,p_41673,co_6854,2020-08-22,2022-01-27
p_30974,p_47914,co_5,2022-05-01,2019-10-18
p_30975,p_88759,co_75,2020-04-13,2021-01-15
p_30976,p_96722,co_8481,2022-04-19,2021-04-17
p_30976,p_99407,co_4,2019-10-01,2019-05-19
p_30977,p_99686,co_1,2022-02-10,2021-02-21
p_30978,p_45469,co_4774,2019-06-24,2019-11-18
p_30979,p_62974,co_59,2019-10-17,2021-11-11
p_30979,p_84371,co_35,2021-02-28,2020-08-17
p_30979,p_93227,co_1,2020-12-25,2019-11-18
p_30980,p_60357,co_2288,2022-01-30,2021-07-04
p_30980,p_68395,co_1302,2021-10-12,2019-10-26
p_30982,p_85320,co_7546,2020-06-16,2020-01-18
p_30983,p_86302,co_6919,2021-02-15,2020-11-24
p_30984,p_36237,co_1,2019-06-02,2019-06-28
p_30985,p_77301,co_315,2021-11-21,2021-06-09
p_30985,p_92535,co_7,2020-01-10,2020-10-04
p_30985,p_98841,co_8216,2019-08-26,2019-12-23
p_30986,p_49714,co_3971,2020-02-06,2020-08-03
p_30986,p_52350,co_1,2019-11-07,2019-09-12
p_30986,p_97358,co_10,2022-04-07,2020-01-27
p_30989,p_85828,co_1,2020-08-27,2019-08-15
p_30990,p_33221,co_5836,2021-09-01,2019-11-12
p_30990,p_34872,co_6,2022-01-30,2020-01-11
p_30991,p_50884,co_3961,2021-07-01,2020-09-07
p_30991,p_79050,co_15,2020-08-20,2020-11-20
p_30992,p_31840,co_7583,2020-11-07,2020-04-23
p_30992,p_52050,co_113,2020-08-11,2020-03-14
p_30993,p_35383,co_1,2020-09-09,2019-10-27
p_30994,p_93088,co_9455,2022-04-11,2020-07-31
p_30994,p_96299,co_7661,2022-01-01,2021-08-27
p_30995,p_38617,co_3439,2020-03-04,2021-01-22
p_30995,p_62970,co_8530,2021-06-15,2021-02-28
p_30996,p_58101,co_7,2021-09-26,2021-12-15
p_30997,p_64270,co_4420,2022-04-26,2021-10-02
p_31000,p_94188,co_81,2021-09-22,2021-11-17
p_31001,p_32457,co_246,2020-02-04,2020-06-19
p_31002,p_56242,co_1,2020-03-07,2020-12-09
p_31003,p_52380,co_360,2021-08-10,2022-01-12
p_31003,p_73594,co_7364,2019-06-14,2020-04-30
p_31003,p_87438,co_5668,2022-01-28,2021-04-19
p_31004,p_47013,co_1,2020-05-09,2020-02-13
p_31005,p_59611,co_5055,2020-09-24,2020-06-06
p_31006,p_67262,co_8,2021-01-11,2019-12-17
p_31006,p_83959,co_5781,2019-12-21,2020-09-05
p_31006,p_88820,co_1,2021-09-02,2020-07-20
p_31007,p_75923,co_3019,2021-08-28,2020-12-23
p_31007,p_79448,co_5010,2020-06-26,2019-08-06
p_31007,p_97127,co_7437,2020-10-10,2020-03-24
p_31009,p_78506,co_9,2022-04-08,2020-07-12
p_31009,p_84014,co_9443,2019-05-23,2021-08-21
p_31011,p_41650,co_66,2019-12-30,2019-06-03
p_31012,p_49341,co_834,2021-02-15,2022-03-26
p_31012,p_68460,co_1,2022-02-19,2021-10-17
p_31012,p_68797,co_1,2020-03-23,2022-01-07
p_31013,p_36337,co_470,2020-07-18,2021-09-26
p_31013,p_89126,co_2,2021-07-12,2021-08-07
p_31013,p_96865,co_1,2021-06-27,2021-07-28
p_31014,p_44991,co_9350,2019-12-06,2021-03-15
p_31014,p_81605,co_7474,2021-10-30,2020-07-03
p_31015,p_44487,co_2743,2019-10-03,2019-11-28
p_31015,p_85783,co_401,2019-07-08,2019-06-21
p_31016,p_40849,co_4972,2020-05-21,2020-05-08
p_31016,p_89485,co_5,2022-03-28,2019-09-20
p_31017,p_56252,co_5299,2019-12-25,2021-11-12
p_31017,p_75787,co_81,2021-11-19,2019-05-15
p_31018,p_37174,co_7696,2021-02-17,2020-08-26
p_31018,p_60746,co_2414,2022-03-09,2021-09-09
p_31018,p_87148,co_704,2021-01-12,2020-01-13
p_31019,p_72935,co_1,2020-04-08,2022-02-18
p_31020,p_56080,co_828,2020-08-25,2019-09-16
p_31020,p_73906,co_115,2020-06-12,2019-12-26
p_31021,p_50647,co_1682,2022-01-30,2021-03-04
p_31021,p_90870,co_4,2020-02-28,2021-01-16
p_31021,p_98813,co_6949,2020-09-17,2020-01-07
p_31022,p_32641,co_2081,2019-12-24,2022-03-14
p_31023,p_95211,co_1650,2022-01-03,2022-05-09
p_31024,p_54055,co_15,2020-09-04,2021-02-22
p_31024,p_72485,co_71,2021-12-21,2020-08-18
p_31024,p_85025,co_73,2020-01-17,2020-06-12
p_31025,p_75671,co_9221,2021-08-13,2019-09-14
p_31025,p_79953,co_2,2021-08-08,2020-12-12
p_31026,p_36177,co_2517,2021-04-06,2021-05-02
p_31027,p_58022,co_63,2019-12-16,2019-11-26
p_31027,p_78141,co_4695,2021-03-23,2019-07-30
p_31028,p_42591,co_7900,2020-04-19,2021-12-23
p_31028,p_47783,co_527,2021-02-23,2021-07-04
p_31028,p_58764,co_68,2019-07-04,2021-03-03
p_31029,p_31160,co_6319,2021-01-05,2019-08-26
p_31029,p_39247,co_845,2020-07-30,2022-01-18
p_31029,p_63667,co_7875,2020-06-10,2019-10-02
p_31030,p_61775,co_80,2021-03-31,2020-05-27
p_31030,p_71053,co_1,2019-08-20,2021-10-17
p_31031,p_79044,co_61,2021-03-30,2021-05-30
p_31031,p_94581,co_5998,2020-06-22,2019-05-24
p_31032,p_32636,co_1795,2020-07-19,2020-08-25
p_31032,p_50984,co_3784,2019-12-06,2022-03-20
p_31033,p_66527,co_30,2021-03-23,2021-10-20
p_31033,p_94513,co_3953,2021-03-21,2020-08-25
p_31034,p_33500,co_7308,2020-08-19,2020-09-02
p_31036,p_49674,co_667,2021-01-11,2020-02-09
p_31036,p_65044,co_5578,2020-04-01,2021-07-10
p_31037,p_49163,co_39,2020-02-19,2021-09-15
p_31038,p_31234,co_4990,2021-01-22,2021-04-27
p_31038,p_75162,co_26,2019-08-31,2021-02-15
p_31039,p_35786,co_6,2020-03-14,2021-08-16
p_31040,p_75909,co_5,2022-04-21,2022-04-13
p_31041,p_97375,co_7785,2020-12-01,2021-05-07
p_31042,p_33728,co_995,2020-10-21,2020-04-14
p_31042,p_56189,co_89,2021-01-24,2021-03-30
p_31042,p_82914,co_1,2021-06-07,2021-10-02
p_31043,p_88024,co_3570,2019-11-17,2022-02-20
p_31044,p_70544,co_5830,2020-06-05,2019-09-03
p_31044,p_88733,co_8358,2020-03-01,2020-03-06
p_31045,p_96164,co_3767,2021-02-25,2020-04-05
p_31046,p_69876,co_9,2021-05-16,2021-10-18
p_31047,p_41709,co_8,2019-11-10,2020-02-07
p_31047,p_67095,co_1,2020-02-10,2021-01-19
p_31047,p_73920,co_40,2020-03-23,2021-05-31
p_31048,p_69408,co_738,2019-06-30,2021-04-07
p_31050,p_63612,co_1,2021-02-22,2021-12-26
p_31051,p_48715,co_540,2020-05-12,2020-09-30
p_31052,p_42994,co_6193,2021-06-10,2019-05-14
p_31052,p_43730,co_11,2020-08-21,2020-08-30
p_31053,p_39198,co_215,2020-04-20,2021-09-09
p_31053,p_83523,co_8812,2022-05-07,2019-11-17
p_31054,p_32353,co_8071,2020-05-29,2019-10-25
p_31054,p_78217,co_462,2022-01-01,2019-11-11
p_31055,p_58452,co_769,2021-08-15,2021-05-30
p_31055,p_63667,co_1,2020-05-12,2022-05-07
p_31056,p_43753,co_62,2022-02-16,2020-01-05
p_31056,p_93835,co_2295,2019-07-21,2019-09-28
p_31057,p_76496,co_3,2021-06-30,2022-03-15
p_31058,p_48658,co_62,2019-09-12,2021-08-01
p_31058,p_52752,co_1,2022-04-21,2021-12-28
p_31058,p_53469,co_8276,2020-09-12,2021-02-06
p_31059,p_94418,co_3719,2021-03-29,2020-08-10
p_31060,p_56564,co_4131,2022-01-03,2021-10-21
p_31060,p_90495,co_6,2019-06-19,2020-02-03
p_31062,p_74703,co_22,2021-01-16,2019-05-26
p_31063,p_40231,co_1,2021-02-23,2022-04-21
p_31063,p_48487,co_7340,2021-10-24,2021-11-28
p_31064,p_68682,co_982,2020-05-03,2019-06-23
p_31064,p_97673,co_2962,2020-06-19,2021-08-08
p_31065,p_72008,co_759,2020-08-11,2019-09-25
p_31066,p_92609,co_4152,2021-03-30,2019-10-11
p_31067,p_47381,co_17,2019-11-09,2020-07-01
p_31067,p_93385,co_28,2021-05-10,2021-02-26
p_31068,p_96611,co_2047,2021-06-12,2021-04-22
p_31069,p_36608,co_646,2022-04-16,2020-08-28
p_31069,p_79363,co_1,2019-08-07,2020-04-15
p_31070,p_86711,co_8948,2020-08-21,2022-02-05
p_31070,p_96106,co_5116,2020-04-01,2020-02-01
p_31071,p_53126,co_6907,2021-07-23,2019-10-16
p_31071,p_92559,co_9074,2019-12-04,2021-12-16
p_31072,p_34867,co_1517,2019-06-26,2021-08-18
p_31072,p_99718,co_7610,2019-10-28,2021-10-26
p_31074,p_52704,co_4554,2021-03-26,2020-10-20
p_31075,p_42405,co_5580,2019-07-27,2022-02-18
p_31076,p_54884,co_4257,2021-11-02,2020-12-13
p_31076,p_63077,co_8476,2022-03-08,2020-03-05
p_31077,p_41229,co_14,2022-01-08,2020-06-24
p_31078,p_95109,co_1,2021-05-31,2020-05-07
p_31079,p_33925,co_2,2021-09-07,2019-06-17
p_31080,p_31985,co_1,2021-06-25,2020-01-15
p_31080,p_59026,co_4961,2019-07-23,2021-06-16
p_31081,p_92674,co_7286,2020-10-02,2019-09-14
p_31082,p_54475,co_3804,2021-01-09,2019-09-25
p_31083,p_41287,co_820,2019-05-31,2022-04-06
p_31083,p_45915,co_3363,2020-10-18,2019-07-15
p_31084,p_73744,co_155,2019-06-13,2021-06-16
p_31084,p_75020,co_544,2021-07-30,2021-01-28
p_31086,p_81063,co_51,2019-11-03,2021-03-02
p_31087,p_83988,co_10,2020-03-12,2021-03-19
p_31087,p_95093,co_9,2020-07-29,2019-09-07
p_31088,p_83420,co_4139,2019-11-21,2019-09-28
p_31088,p_92016,co_2,2021-06-02,2021-11-09
p_31089,p_59460,co_1,2020-06-04,2021-09-09
p_31089,p_62386,co_3,2021-05-24,2020-08-19
p_31090,p_79583,co_7,2021-03-20,2022-01-01
p_31090,p_83977,co_3153,2020-03-03,2020-09-22
p_31090,p_99068,co_1,2022-01-05,2021-02-09
p_31091,p_42318,co_9,2020-09-27,2019-09-18
p_31091,p_53766,co_9,2021-05-12,2021-04-10
p_31093,p_71795,co_1886,2021-10-27,2021-08-25
p_31093,p_73237,co_7988,2019-10-01,2020-10-18
p_31093,p_80296,co_84,2019-06-15,2022-03-19
p_31094,p_52155,co_392,2020-01-19,2020-12-16
p_31094,p_63377,co_1,2020-03-26,2020-01-01
p_31095,p_85534,co_1,2021-01-04,2022-04-26
p_31096,p_63504,co_2098,2019-11-08,2021-01-24
p_31096,p_68595,co_7,2021-07-17,2021-09-03
p_31096,p_70921,co_4564,2021-10-06,2021-11-12
p_31097,p_44852,co_386,2020-04-19,2020-03-30
p_31097,p_56184,co_9301,2020-02-23,2021-02-07
p_31097,p_82960,co_8623,2019-09-10,2020-02-04
p_31098,p_53624,co_210,2020-10-27,2021-02-07
p_31099,p_58377,co_5777,2022-01-26,2022-03-02
p_31099,p_97180,co_9079,2020-09-21,2020-01-25
p_31100,p_44771,co_7,2021-09-10,2020-06-27
p_31100,p_89067,co_5264,2020-05-30,2020-12-31
p_31101,p_74041,co_831,2019-06-04,2020-01-27
p_31102,p_47595,co_1,2020-04-24,2020-07-24
p_31102,p_53116,co_65,2020-10-17,2020-02-05
p_31103,p_45477,co_5455,2020-03-23,2022-03-21
p_31103,p_85878,co_3156,2021-08-27,2021-06-28
p_31105,p_44858,co_7615,2021-09-11,2019-08-16
p_31105,p_83376,co_1499,2020-11-04,2019-06-23
p_31106,p_77931,co_6283,2021-06-09,2020-05-24
p_31106,p_93931,co_8863,2019-05-16,2022-03-03
p_31107,p_57430,co_2384,2019-11-04,2020-04-02
p_31107,p_78686,co_3159,2021-06-01,2022-02-12
p_31108,p_38764,co_32,2019-07-12,2021-07-30
p_31108,p_38881,co_201,2019-10-15,2019-05-19
p_31109,p_32237,co_5864,2022-04-10,2022-01-27
p_31109,p_88112,co_10,2022-05-07,2021-01-23
p_31110,p_66728,co_6,2022-02-04,2019-09-26
p_31110,p_80856,co_81,2021-04-26,2021-06-21
p_31111,p_42296,co_4280,2019-06-01,2020-05-04
p_31112,p_34187,co_2779,2021-02-15,2020-10-24
p_31112,p_43050,co_2022,2021-06-22,2021-08-15
p_31113,p_87668,co_7,2020-09-19,2020-08-05
p_31113,p_95098,co_7691,2020-06-26,2021-07-12
p_31114,p_58397,co_7837,2022-03-07,2021-06-15
p_31114,p_86002,co_1,2021-03-29,2022-04-17
p_31114,p_86659,co_8391,2020-03-02,2019-12-12
p_31115,p_58548,co_305,2019-11-02,2019-05-24
p_31115,p_77903,co_9290,2022-03-10,2021-10-24
p_31115,p_92768,co_6,2019-06-15,2019-08-16
p_31116,p_94347,co_6331,2019-06-21,2019-09-10
p_31117,p_78437,co_5178,2020-09-06,2020-06-14
p_31117,p_86705,co_54,2022-04-27,2019-05-30
p_31118,p_31666,co_5112,2021-08-01,2019-12-22
p_31118,p_62526,co_271,2022-03-10,2019-08-05
p_31119,p_66156,co_14,2019-06-25,2021-09-21
p_31120,p_33643,co_642,2020-11-04,2021-02-19
p_31121,p_67358,co_2,2020-08-13,2019-12-11
p_31121,p_69055,co_8640,2021-10-13,2020-09-25
p_31121,p_95897,co_6043,2020-07-05,2021-01-14
p_31122,p_35486,co_1,2019-12-16,2019-08-12
p_31122,p_89953,co_4,2021-10-10,2019-10-25
p_31123,p_34006,co_7865,2019-06-21,2020-10-06
p_31123,p_90646,co_7792,2021-10-28,2019-07-31
p_31124,p_63545,co_6182,2019-10-11,2021-09-14
p_31124,p_70283,co_3605,2019-06-22,2020-03-10
p_31124,p_83574,co_764,2019-11-30,2020-10-04
p_31125,p_86337,co_61,2020-12-13,2022-02-19
p_31125,p_88585,co_1,2019-10-11,2020-07-18
p_31126,p_32777,co_4948,2021-03-05,2020-12-06
p_31126,p_34003,co_5827,2019-11-05,2022-02-27
p_31126,p_86704,co_328,2019-05-31,2020-03-21
p_31127,p_54120,co_6835,2020-09-28,2019-07-01
p_31128,p_38432,co_5238,2022-05-08,2020-08-26
p_31129,p_86562,co_3520,2021-06-23,2021-09-30
p_31130,p_73119,co_1471,2020-04-25,2019-10-14
p_31131,p_78654,co_6348,2022-03-13,2022-04-13
p_31131,p_85409,co_5,2020-06-06,2021-08-30
p_31132,p_71049,co_2202,2020-08-22,2019-09-12
p_31135,p_64382,co_1,2020-01-14,2019-12-07
p_31135,p_88556,co_8855,2019-07-21,2021-05-12
p_31136,p_69639,co_5900,2021-12-04,2021-06-04
p_31136,p_76869,co_975,2020-04-26,2019-11-07
p_31137,p_37847,co_9377,2019-11-06,2021-07-24
p_31137,p_41980,co_9300,2020-01-09,2020-07-25
p_31138,p_37684,co_108,2022-01-31,2019-06-20
p_31138,p_61029,co_8132,2019-07-29,2021-10-07
p_31139,p_40663,co_37,2020-01-04,2019-09-01
p_31140,p_72046,co_33,2021-02-07,2020-09-30
p_31141,p_55122,co_6,2019-08-25,2021-10-05
p_31141,p_58991,co_1308,2022-04-10,2022-01-11
p_31141,p_59267,co_3030,2020-02-21,2020-12-27
p_31142,p_64805,co_52,2022-04-01,2020-04-28
p_31143,p_57059,co_87,2019-09-16,2020-06-19
p_31144,p_90966,co_780,2019-12-23,2021-05-03
p_31145,p_33299,co_2693,2020-06-26,2022-01-19
p_31145,p_36022,co_1016,2019-06-03,2022-03-19
p_31146,p_85965,co_809,2019-09-12,2021-06-12
p_31146,p_90284,co_6034,2019-05-27,2021-10-08
p_31148,p_51211,co_6854,2021-03-05,2021-04-24
p_31148,p_62990,co_57,2021-07-25,2019-06-06
p_31148,p_78025,co_255,2021-12-18,2019-11-11
p_31149,p_49387,co_4414,2021-10-06,2022-02-27
p_31149,p_54553,co_8578,2021-08-26,2020-06-18
p_31150,p_91125,co_1505,2020-11-06,2021-10-01
p_31151,p_46458,co_5598,2020-04-16,2019-07-19
p_31151,p_61934,co_6432,2020-10-24,2020-07-16
p_31151,p_95819,co_3166,2021-06-09,2019-09-21
p_31152,p_37859,co_4,2020-01-08,2020-03-23
p_31152,p_80365,co_1233,2020-07-10,2022-03-03
